sentence,tokens,log_probs
The lawyer persuaded the artists to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-10.81237506866455|||-0.46042442321777344|||-9.470136642456055|||-5.165433883666992|||-10.369178771972656|||-8.663276672363281
The lawyer persuaded the students to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-7.02232551574707|||-0.4211149215698242|||-4.620750427246094|||-9.51226806640625|||-0.016357421875|||-6.196509838104248|||-8.616293907165527|||-8.425145149230957
The lawyer persuaded the students to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-7.02232551574707|||-0.4211149215698242|||-9.76195240020752|||-8.801012992858887|||-9.168773651123047|||-8.51117992401123
The lawyer persuaded the students to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-7.02232551574707|||-0.4211149215698242|||-12.525153160095215|||-5.8381805419921875|||-9.33450698852539|||-7.866527557373047
The lawyer persuaded the students to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-7.02232551574707|||-0.4211149215698242|||-12.157766342163086|||-7.30575704574585|||-9.081292152404785|||-8.634400367736816
The lawyer persuaded the students to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-7.02232551574707|||-0.4211149215698242|||-10.037888526916504|||-6.158755779266357|||-10.7194242477417|||-8.626469612121582
The lawyer persuaded the children to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.814999580383301|||-0.7513809204101562|||-4.342922210693359|||-9.41176986694336|||-0.013026237487792969|||-7.368895053863525|||-8.687192916870117|||-8.92906665802002
The lawyer persuaded the children to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.814999580383301|||-0.7513809204101562|||-10.535663604736328|||-8.260814666748047|||-9.143506050109863|||-8.82932186126709
The lawyer persuaded the children to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.814999580383301|||-0.7513809204101562|||-12.893702507019043|||-6.509034633636475|||-9.587638854980469|||-8.265560150146484
The lawyer persuaded the children to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.814999580383301|||-0.7513809204101562|||-11.871879577636719|||-8.111330032348633|||-9.095338821411133|||-9.044496536254883
The lawyer persuaded the children to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.814999580383301|||-0.7513809204101562|||-9.515894889831543|||-6.034529685974121|||-10.478769302368164|||-9.212461471557617
The lawyer forced the professors to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-11.059442520141602|||-0.3449516296386719|||-4.324843406677246|||-8.768610000610352|||-0.009835243225097656|||-4.079049110412598|||-8.12393856048584|||-9.165411949157715
The lawyer forced the professors to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-11.059442520141602|||-0.3449516296386719|||-8.014344215393066|||-7.795269966125488|||-8.35307502746582|||-9.324821472167969
The lawyer forced the professors to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-11.059442520141602|||-0.3449516296386719|||-10.83380126953125|||-5.621679306030273|||-8.278861999511719|||-9.046316146850586
The lawyer forced the professors to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-11.059442520141602|||-0.3449516296386719|||-10.938780784606934|||-5.0934271812438965|||-8.194745063781738|||-8.971650123596191
The lawyer forced the professors to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-11.059442520141602|||-0.3449516296386719|||-10.258914947509766|||-5.305901050567627|||-9.182374000549316|||-9.298360824584961
The lawyer forced the artists to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-10.274785041809082|||-0.342437744140625|||-4.114156723022461|||-7.068617343902588|||-0.012079238891601562|||-3.8557310104370117|||-8.190022468566895|||-9.208995819091797
The lawyer forced the artists to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-10.274785041809082|||-0.342437744140625|||-9.40833854675293|||-7.480780601501465|||-8.362333297729492|||-9.107285499572754
The lawyer forced the artists to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-10.274785041809082|||-0.342437744140625|||-12.672346115112305|||-5.733470439910889|||-7.9407501220703125|||-8.954288482666016
The lawyer forced the artists to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-10.274785041809082|||-0.342437744140625|||-11.641040802001953|||-4.989609718322754|||-8.147860527038574|||-8.960511207580566
The lawyer forced the artists to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-10.274785041809082|||-0.342437744140625|||-9.346588134765625|||-4.923781394958496|||-9.170124053955078|||-9.106632232666016
The lawyer forced the students to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.294456481933594|||-0.3636760711669922|||-4.673175811767578|||-8.5198974609375|||-0.0067882537841796875|||-4.504553318023682|||-8.652311325073242|||-9.142660140991211
The lawyer forced the students to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.294456481933594|||-0.3636760711669922|||-8.73202896118164|||-7.7422990798950195|||-9.002202987670898|||-9.16562271118164
The lawyer forced the students to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.294456481933594|||-0.3636760711669922|||-11.570093154907227|||-5.362336158752441|||-8.389432907104492|||-8.913900375366211
The lawyer forced the students to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.294456481933594|||-0.3636760711669922|||-11.498380661010742|||-5.4170708656311035|||-8.531271934509277|||-9.070146560668945
The lawyer forced the students to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.294456481933594|||-0.3636760711669922|||-10.887969970703125|||-6.472744464874268|||-9.489798545837402|||-9.148347854614258
The lawyer forced the children to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.18195104598999|||-0.41033267974853516|||-4.6038970947265625|||-7.131192684173584|||-0.007319450378417969|||-5.799988746643066|||-8.861946105957031|||-9.400339126586914
The lawyer forced the children to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.18195104598999|||-0.41033267974853516|||-9.209009170532227|||-7.182234287261963|||-8.809659957885742|||-9.49758529663086
The lawyer forced the children to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.18195104598999|||-0.41033267974853516|||-11.95450210571289|||-5.964513778686523|||-8.425323486328125|||-9.198813438415527
The lawyer forced the children to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.18195104598999|||-0.41033267974853516|||-11.685935974121094|||-6.597747325897217|||-8.693705558776855|||-9.354986190795898
The lawyer forced the children to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.18195104598999|||-0.41033267974853516|||-10.002435684204102|||-6.158099174499512|||-9.484491348266602|||-9.546133995056152
The lawyer told the professors to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.650432586669922|||-3.0228958129882812|||-4.439853668212891|||-7.585748195648193|||-0.011048316955566406|||-5.5797343254089355|||-8.396587371826172|||-8.562162399291992
The lawyer told the professors to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.650432586669922|||-3.0228958129882812|||-7.28215217590332|||-9.070232391357422|||-8.798338890075684|||-8.360443115234375
The lawyer told the professors to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.650432586669922|||-3.0228958129882812|||-10.562448501586914|||-6.642938137054443|||-8.635934829711914|||-8.192839622497559
The lawyer told the professors to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.650432586669922|||-3.0228958129882812|||-12.022695541381836|||-6.81189489364624|||-8.742608070373535|||-8.767659187316895
The lawyer told the professors to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.650432586669922|||-3.0228958129882812|||-10.984419822692871|||-5.867249488830566|||-9.831172943115234|||-8.664068222045898
The lawyer told the artists to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.768043518066406|||-2.1482019424438477|||-3.8514251708984375|||-6.0330400466918945|||-0.0281982421875|||-5.306642532348633|||-8.567052841186523|||-8.417268753051758
The lawyer told the artists to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.768043518066406|||-2.1482019424438477|||-9.095111846923828|||-8.171445846557617|||-9.055721282958984|||-7.938699245452881
The lawyer told the artists to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.768043518066406|||-2.1482019424438477|||-12.24049186706543|||-6.936431407928467|||-8.731033325195312|||-7.9464240074157715
The lawyer told the artists to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.768043518066406|||-2.1482019424438477|||-12.956659317016602|||-6.165164947509766|||-8.495277404785156|||-8.74024772644043
The lawyer told the artists to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-11.768043518066406|||-2.1482019424438477|||-9.80882740020752|||-5.593142032623291|||-10.113840103149414|||-8.337224006652832
The lawyer told the students to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.961765289306641|||-2.9894580841064453|||-4.700077056884766|||-6.5514116287231445|||-0.010525703430175781|||-6.256462097167969|||-8.668316841125488|||-8.17121410369873
The lawyer told the students to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.961765289306641|||-2.9894580841064453|||-7.945817947387695|||-8.706130981445312|||-9.081483840942383|||-8.145689010620117
The lawyer told the students to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.961765289306641|||-2.9894580841064453|||-11.92397689819336|||-6.71100378036499|||-8.553133010864258|||-7.9531378746032715
The lawyer told the students to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.961765289306641|||-2.9894580841064453|||-12.568032264709473|||-6.704671382904053|||-8.765775680541992|||-8.470617294311523
The lawyer told the students to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.961765289306641|||-2.9894580841064453|||-10.50341510772705|||-7.028584003448486|||-10.042516708374023|||-8.301298141479492
The lawyer told the children to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.9221296310424805|||-2.7578344345092773|||-4.646993637084961|||-6.164448261260986|||-0.008999824523925781|||-7.581895351409912|||-8.780233383178711|||-8.719856262207031
The lawyer told the children to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.9221296310424805|||-2.7578344345092773|||-9.104654312133789|||-7.853471755981445|||-9.01351261138916|||-8.430968284606934
The lawyer told the children to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.9221296310424805|||-2.7578344345092773|||-12.64141845703125|||-6.6346964836120605|||-8.688898086547852|||-8.284006118774414
The lawyer told the children to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.9221296310424805|||-2.7578344345092773|||-12.489048957824707|||-7.692166328430176|||-8.885093688964844|||-8.868890762329102
The lawyer told the children to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.9221296310424805|||-2.7578344345092773|||-9.016573905944824|||-6.570432186126709|||-10.043651580810547|||-8.8800630569458
The artist persuaded the professors to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-10.466118812561035|||-0.36362266540527344|||-3.709217071533203|||-6.87224006652832|||-0.0293121337890625|||-3.6428394317626953|||-7.834939479827881|||-8.870002746582031
The artist persuaded the professors to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-10.466118812561035|||-0.36362266540527344|||-7.999321460723877|||-7.177498817443848|||-8.464821815490723|||-8.810261726379395
The artist persuaded the professors to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-10.466118812561035|||-0.36362266540527344|||-11.565156936645508|||-4.271153450012207|||-8.861442565917969|||-8.63382339477539
The artist persuaded the professors to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-10.466118812561035|||-0.36362266540527344|||-11.417946815490723|||-3.8905210494995117|||-9.112983703613281|||-8.693111419677734
The artist persuaded the professors to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-10.466118812561035|||-0.36362266540527344|||-8.298286437988281|||-3.5568456649780273|||-10.185420989990234|||-9.077919006347656
The artist persuaded the lawyers to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.495170593261719|||-0.600285530090332|||-3.7780303955078125|||-7.728920936584473|||-0.018593788146972656|||-2.9729042053222656|||-7.618076801300049|||-9.231805801391602
The artist persuaded the lawyers to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.495170593261719|||-0.600285530090332|||-8.956552505493164|||-7.265328884124756|||-8.201289176940918|||-9.074132919311523
The artist persuaded the lawyers to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.495170593261719|||-0.600285530090332|||-13.068156242370605|||-4.488313674926758|||-9.093783378601074|||-8.766298294067383
The artist persuaded the lawyers to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.495170593261719|||-0.600285530090332|||-13.121760368347168|||-3.7338876724243164|||-8.62039566040039|||-9.08022403717041
The artist persuaded the lawyers to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.495170593261719|||-0.600285530090332|||-9.319171905517578|||-3.297429084777832|||-9.80900764465332|||-9.479729652404785
The artist persuaded the students to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.003518581390381|||-0.2955474853515625|||-3.8763179779052734|||-6.398413181304932|||-0.06202220916748047|||-4.301971435546875|||-8.222262382507324|||-8.863706588745117
The artist persuaded the students to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.003518581390381|||-0.2955474853515625|||-8.886083602905273|||-7.125255107879639|||-8.8608980178833|||-8.772645950317383
The artist persuaded the students to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.003518581390381|||-0.2955474853515625|||-12.57742977142334|||-4.742772579193115|||-8.520818710327148|||-8.451083183288574
The artist persuaded the students to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.003518581390381|||-0.2955474853515625|||-11.420177459716797|||-5.314266681671143|||-9.166435241699219|||-8.928327560424805
The artist persuaded the students to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.003518581390381|||-0.2955474853515625|||-8.035402297973633|||-4.5010576248168945|||-10.473341941833496|||-8.917839050292969
The artist persuaded the children to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-6.626291275024414|||-0.43852996826171875|||-4.402352333068848|||-5.932699680328369|||-0.056258201599121094|||-4.928277492523193|||-8.390161514282227|||-9.094874382019043
The artist persuaded the children to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-6.626291275024414|||-0.43852996826171875|||-9.360830307006836|||-7.021954536437988|||-8.704301834106445|||-9.179046630859375
The artist persuaded the children to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-6.626291275024414|||-0.43852996826171875|||-13.375686645507812|||-4.971885681152344|||-8.850643157958984|||-8.899836540222168
