sentence,tokens,log_probs
The lawyer persuaded the artist to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-10.739044189453125|||-0.30045318603515625|||-8.644546508789062|||-1.7374267578125|||-10.29913330078125|||-5.760169982910156
The lawyer persuaded the student to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.400642395019531|||-0.6561126708984375|||-4.8019866943359375|||-8.080207824707031|||-0.007740020751953125|||-4.338531494140625|||-7.8535308837890625|||-5.601783752441406
The lawyer persuaded the student to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.400642395019531|||-0.6561126708984375|||-8.299148559570312|||-5.278160095214844|||-8.5478515625|||-6.252220153808594
The lawyer persuaded the student to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.400642395019531|||-0.6561126708984375|||-12.587509155273438|||-3.264495849609375|||-9.285415649414062|||-6.1413726806640625
The lawyer persuaded the student to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.400642395019531|||-0.6561126708984375|||-11.589706420898438|||-2.617950439453125|||-9.132949829101562|||-5.9292755126953125
The lawyer persuaded the student to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.400642395019531|||-0.6561126708984375|||-10.167678833007812|||-1.6065177917480469|||-10.736793518066406|||-5.92413330078125
The lawyer persuaded the child to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.463691711425781|||-1.3873062133789062|||-4.9845123291015625|||-7.418846130371094|||-0.012691497802734375|||-3.8528060913085938|||-7.885810852050781|||-5.8365631103515625
The lawyer persuaded the child to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.463691711425781|||-1.3873062133789062|||-8.42291259765625|||-5.007667541503906|||-8.487098693847656|||-6.334205627441406
The lawyer persuaded the child to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.463691711425781|||-1.3873062133789062|||-12.011215209960938|||-3.0439605712890625|||-9.084907531738281|||-6.291313171386719
The lawyer persuaded the child to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.463691711425781|||-1.3873062133789062|||-11.142074584960938|||-2.4977340698242188|||-9.103645324707031|||-6.096656799316406
The lawyer persuaded the child to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.463691711425781|||-1.3873062133789062|||-9.188400268554688|||-1.566162109375|||-10.517318725585938|||-6.095161437988281
The lawyer forced the professor to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-8.271400451660156|||-0.3563232421875|||-4.67822265625|||-7.7942047119140625|||-0.0108489990234375|||-3.9400558471679688|||-7.583831787109375|||-5.165977478027344
The lawyer forced the professor to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-8.271400451660156|||-0.3563232421875|||-7.4386138916015625|||-4.4754791259765625|||-8.334579467773438|||-5.928680419921875
The lawyer forced the professor to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-8.271400451660156|||-0.3563232421875|||-10.950302124023438|||-3.1074752807617188|||-9.102333068847656|||-5.8572540283203125
The lawyer forced the professor to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-8.271400451660156|||-0.3563232421875|||-11.363861083984375|||-1.0559921264648438|||-9.007041931152344|||-5.528755187988281
The lawyer forced the professor to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-8.271400451660156|||-0.3563232421875|||-10.239715576171875|||-1.6132965087890625|||-10.4151611328125|||-5.509307861328125
The lawyer forced the artist to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-9.198684692382812|||-0.2486724853515625|||-4.177764892578125|||-7.67779541015625|||-0.01280975341796875|||-3.5988388061523438|||-7.508697509765625|||-5.100227355957031
The lawyer forced the artist to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-9.198684692382812|||-0.2486724853515625|||-8.574874877929688|||-4.383270263671875|||-8.547843933105469|||-5.57354736328125
The lawyer forced the artist to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-9.198684692382812|||-0.2486724853515625|||-12.249038696289062|||-3.0903472900390625|||-9.204513549804688|||-5.54656982421875
The lawyer forced the artist to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-9.198684692382812|||-0.2486724853515625|||-11.772674560546875|||-1.1283645629882812|||-8.826622009277344|||-5.270530700683594
The lawyer forced the artist to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-9.198684692382812|||-0.2486724853515625|||-9.395751953125|||-1.79779052734375|||-10.309928894042969|||-5.251365661621094
The lawyer forced the student to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.688529968261719|||-0.3756561279296875|||-4.795692443847656|||-7.9311370849609375|||-0.014774322509765625|||-3.6057815551757812|||-8.048149108886719|||-5.333587646484375
The lawyer forced the student to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.688529968261719|||-0.3756561279296875|||-7.993064880371094|||-4.4013519287109375|||-9.093391418457031|||-5.77398681640625
The lawyer forced the student to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.688529968261719|||-0.3756561279296875|||-11.572746276855469|||-2.947418212890625|||-9.460304260253906|||-5.771446228027344
The lawyer forced the student to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.688529968261719|||-0.3756561279296875|||-11.325767517089844|||-1.4979934692382812|||-9.501327514648438|||-5.6316680908203125
The lawyer forced the student to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.688529968261719|||-0.3756561279296875|||-9.793952941894531|||-1.6161575317382812|||-10.992324829101562|||-5.542106628417969
The lawyer forced the child to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.9860382080078125|||-0.6444015502929688|||-5.260337829589844|||-7.124755859375|||-0.02198028564453125|||-3.3269500732421875|||-7.962425231933594|||-5.524147033691406
The lawyer forced the child to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.9860382080078125|||-0.6444015502929688|||-7.914802551269531|||-4.493919372558594|||-8.928680419921875|||-5.8970947265625
The lawyer forced the child to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.9860382080078125|||-0.6444015502929688|||-12.273300170898438|||-2.96649169921875|||-9.176727294921875|||-5.910087585449219
The lawyer forced the child to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.9860382080078125|||-0.6444015502929688|||-11.24176025390625|||-1.5488815307617188|||-9.394172668457031|||-5.830238342285156
The lawyer forced the child to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.9860382080078125|||-0.6444015502929688|||-9.856681823730469|||-1.6108932495117188|||-10.715950012207031|||-5.723167419433594
The lawyer told the professor to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.84075927734375|||-4.519233703613281|||-4.773933410644531|||-7.245613098144531|||-0.0111236572265625|||-4.251609802246094|||-7.3345947265625|||-4.753852844238281
The lawyer told the professor to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.84075927734375|||-4.519233703613281|||-7.102485656738281|||-4.3589630126953125|||-8.195831298828125|||-5.642547607421875
The lawyer told the professor to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.84075927734375|||-4.519233703613281|||-12.911994934082031|||-3.6018753051757812|||-8.412261962890625|||-5.3852691650390625
The lawyer told the professor to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.84075927734375|||-4.519233703613281|||-10.542884826660156|||-1.773834228515625|||-8.150840759277344|||-5.110984802246094
The lawyer told the professor to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.84075927734375|||-4.519233703613281|||-9.477958679199219|||-1.393646240234375|||-9.836677551269531|||-5.142677307128906
The lawyer told the artist to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.259719848632812|||-2.4124984741210938|||-4.029121398925781|||-6.499687194824219|||-0.031528472900390625|||-3.6747665405273438|||-7.3907470703125|||-4.6348419189453125
The lawyer told the artist to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.259719848632812|||-2.4124984741210938|||-8.293769836425781|||-4.280586242675781|||-8.580513000488281|||-5.250984191894531
The lawyer told the artist to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.259719848632812|||-2.4124984741210938|||-14.019248962402344|||-3.3732070922851562|||-8.610183715820312|||-5.148078918457031
The lawyer told the artist to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.259719848632812|||-2.4124984741210938|||-11.267509460449219|||-2.0213546752929688|||-8.183982849121094|||-4.9328765869140625
The lawyer told the artist to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.259719848632812|||-2.4124984741210938|||-8.293983459472656|||-1.3963623046875|||-10.019935607910156|||-5.031089782714844
The lawyer told the student to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.7177276611328125|||-3.061431884765625|||-4.9583587646484375|||-7.590484619140625|||-0.019321441650390625|||-3.670501708984375|||-7.761024475097656|||-4.906333923339844
The lawyer told the student to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.7177276611328125|||-3.061431884765625|||-7.94891357421875|||-4.019020080566406|||-8.601211547851562|||-5.474769592285156
The lawyer told the student to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.7177276611328125|||-3.061431884765625|||-13.934982299804688|||-3.0089111328125|||-8.715599060058594|||-5.3720855712890625
The lawyer told the student to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.7177276611328125|||-3.061431884765625|||-10.921600341796875|||-1.965667724609375|||-8.638916015625|||-5.254150390625
The lawyer told the student to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.7177276611328125|||-3.061431884765625|||-9.30035400390625|||-1.2243423461914062|||-10.410018920898438|||-5.235572814941406
The lawyer told the child to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.126335144042969|||-4.18988037109375|||-5.243675231933594|||-7.0139007568359375|||-0.0252532958984375|||-3.2913436889648438|||-7.6890411376953125|||-4.937591552734375
The lawyer told the child to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.126335144042969|||-4.18988037109375|||-8.425697326660156|||-3.788055419921875|||-8.549842834472656|||-5.38336181640625
The lawyer told the child to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.126335144042969|||-4.18988037109375|||-14.093879699707031|||-2.6682815551757812|||-8.508346557617188|||-5.323860168457031
The lawyer told the child to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.126335144042969|||-4.18988037109375|||-10.845100402832031|||-1.7856674194335938|||-8.521263122558594|||-5.250679016113281
The lawyer told the child to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-9.126335144042969|||-4.18988037109375|||-8.972465515136719|||-1.266632080078125|||-10.17913818359375|||-5.2415771484375
The artist persuaded the professor to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.275779724121094|||-0.42769622802734375|||-3.4482879638671875|||-7.113212585449219|||-0.01284027099609375|||-4.354148864746094|||-7.092887878417969|||-5.395698547363281
The artist persuaded the professor to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.275779724121094|||-0.42769622802734375|||-6.8936004638671875|||-5.879913330078125|||-8.155754089355469|||-6.139778137207031
The artist persuaded the professor to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.275779724121094|||-0.42769622802734375|||-11.460311889648438|||-4.562400817871094|||-8.59759521484375|||-6.01666259765625
The artist persuaded the professor to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.275779724121094|||-0.42769622802734375|||-11.681777954101562|||-2.818511962890625|||-8.510543823242188|||-5.6856231689453125
The artist persuaded the professor to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.275779724121094|||-0.42769622802734375|||-8.983795166015625|||-1.4868659973144531|||-10.1170654296875|||-5.7423095703125
The artist persuaded the lawyer to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-8.727622985839844|||-0.36128997802734375|||-3.9470672607421875|||-7.6080169677734375|||-0.01177978515625|||-4.901786804199219|||-7.191001892089844|||-5.4758148193359375
The artist persuaded the lawyer to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-8.727622985839844|||-0.36128997802734375|||-7.044769287109375|||-6.7021026611328125|||-8.323715209960938|||-6.164100646972656
The artist persuaded the lawyer to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-8.727622985839844|||-0.36128997802734375|||-12.201416015625|||-4.7344970703125|||-8.843902587890625|||-6.095497131347656
The artist persuaded the lawyer to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-8.727622985839844|||-0.36128997802734375|||-11.757492065429688|||-3.1213607788085938|||-8.549858093261719|||-5.760246276855469
The artist persuaded the lawyer to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-8.727622985839844|||-0.36128997802734375|||-9.291366577148438|||-1.7409133911132812|||-10.206535339355469|||-5.8097991943359375
The artist persuaded the student to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.432891845703125|||-0.6986083984375|||-3.6717071533203125|||-6.789848327636719|||-0.018596649169921875|||-4.021209716796875|||-7.4783477783203125|||-5.385169982910156
The artist persuaded the student to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.432891845703125|||-0.6986083984375|||-7.89739990234375|||-5.206596374511719|||-8.573471069335938|||-5.999061584472656
The artist persuaded the student to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.432891845703125|||-0.6986083984375|||-12.536224365234375|||-3.5661239624023438|||-8.918426513671875|||-5.930885314941406
The artist persuaded the student to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.432891845703125|||-0.6986083984375|||-11.658004760742188|||-2.6646347045898438|||-8.818038940429688|||-5.647651672363281
The artist persuaded the student to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.432891845703125|||-0.6986083984375|||-8.711227416992188|||-1.3238983154296875|||-10.662307739257812|||-5.733360290527344
The artist persuaded the child to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.4120941162109375|||-0.5417861938476562|||-4.345855712890625|||-5.806694030761719|||-0.021953582763671875|||-3.5406112670898438|||-7.4178466796875|||-5.525962829589844
The artist persuaded the child to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.4120941162109375|||-0.5417861938476562|||-7.86322021484375|||-4.5614013671875|||-8.437049865722656|||-6.084068298339844
The artist persuaded the child to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.4120941162109375|||-0.5417861938476562|||-12.151596069335938|||-3.1076202392578125|||-8.84259033203125|||-6.023284912109375
