sentence,tokens,log_probs
The lawyer persuaded the artists to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-12.141937255859375|||-0.3686065673828125|||-9.485641479492188|||-4.519264221191406|||-10.339378356933594|||-6.0145263671875
The lawyer persuaded the students to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.411903381347656|||-0.4291534423828125|||-4.878662109375|||-7.002845764160156|||-0.007549285888671875|||-5.959747314453125|||-7.767791748046875|||-5.724876403808594
The lawyer persuaded the students to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.411903381347656|||-0.4291534423828125|||-7.98406982421875|||-7.411613464355469|||-8.506980895996094|||-6.464508056640625
The lawyer persuaded the students to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.411903381347656|||-0.4291534423828125|||-12.959030151367188|||-5.835014343261719|||-9.3516845703125|||-6.3404693603515625
The lawyer persuaded the students to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.411903381347656|||-0.4291534423828125|||-11.59625244140625|||-5.192596435546875|||-9.010963439941406|||-6.095710754394531
The lawyer persuaded the students to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.411903381347656|||-0.4291534423828125|||-10.631484985351562|||-4.655143737792969|||-10.849037170410156|||-6.171058654785156
The lawyer persuaded the children to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.489982604980469|||-0.76336669921875|||-4.96038818359375|||-6.4260406494140625|||-0.011505126953125|||-5.897544860839844|||-7.765647888183594|||-5.84356689453125
The lawyer persuaded the children to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.489982604980469|||-0.76336669921875|||-8.113494873046875|||-7.37274169921875|||-8.349609375|||-6.459648132324219
The lawyer persuaded the children to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.489982604980469|||-0.76336669921875|||-12.237442016601562|||-5.960136413574219|||-9.217109680175781|||-6.404998779296875
The lawyer persuaded the children to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.489982604980469|||-0.76336669921875|||-11.54071044921875|||-5.353935241699219|||-8.917121887207031|||-6.148773193359375
The lawyer persuaded the children to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-10.964668273925781|||-1.2310867309570312|||-7.489982604980469|||-0.76336669921875|||-9.71441650390625|||-4.562858581542969|||-10.681838989257812|||-6.23992919921875
The lawyer forced the professors to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.334892272949219|||-0.341522216796875|||-4.6371612548828125|||-6.9236297607421875|||-0.00989532470703125|||-5.252288818359375|||-7.52239990234375|||-5.465141296386719
The lawyer forced the professors to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.334892272949219|||-0.341522216796875|||-7.1638946533203125|||-6.762397766113281|||-8.353492736816406|||-6.348419189453125
The lawyer forced the professors to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.334892272949219|||-0.341522216796875|||-11.14056396484375|||-5.053916931152344|||-9.166885375976562|||-6.2143707275390625
The lawyer forced the professors to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.334892272949219|||-0.341522216796875|||-11.658096313476562|||-3.5977401733398438|||-8.96575927734375|||-5.8646697998046875
The lawyer forced the professors to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.334892272949219|||-0.341522216796875|||-10.589370727539062|||-4.285560607910156|||-10.547744750976562|||-5.8865814208984375
The lawyer forced the artists to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.387435913085938|||-0.28155517578125|||-4.2184906005859375|||-7.103309631347656|||-0.013702392578125|||-4.890464782714844|||-7.513221740722656|||-5.236595153808594
The lawyer forced the artists to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.387435913085938|||-0.28155517578125|||-8.672256469726562|||-6.659858703613281|||-8.446380615234375|||-5.9029998779296875
The lawyer forced the artists to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.387435913085938|||-0.28155517578125|||-12.873138427734375|||-5.003517150878906|||-9.197311401367188|||-5.7640533447265625
The lawyer forced the artists to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.387435913085938|||-0.28155517578125|||-12.000747680664062|||-3.5103302001953125|||-8.810829162597656|||-5.4822540283203125
The lawyer forced the artists to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-10.387435913085938|||-0.28155517578125|||-9.638092041015625|||-4.231330871582031|||-10.360733032226562|||-5.516151428222656
The lawyer forced the students to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.0763702392578125|||-0.2584991455078125|||-4.8636016845703125|||-6.84039306640625|||-0.0154571533203125|||-5.197456359863281|||-7.887687683105469|||-5.491119384765625
The lawyer forced the students to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.0763702392578125|||-0.2584991455078125|||-7.5136566162109375|||-6.808769226074219|||-8.790771484375|||-6.0527191162109375
The lawyer forced the students to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.0763702392578125|||-0.2584991455078125|||-11.96295166015625|||-5.5023651123046875|||-9.348785400390625|||-6.035026550292969
The lawyer forced the students to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.0763702392578125|||-0.2584991455078125|||-11.485992431640625|||-4.150665283203125|||-9.229957580566406|||-5.8313140869140625
The lawyer forced the students to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.0763702392578125|||-0.2584991455078125|||-9.968276977539062|||-4.6771392822265625|||-10.865318298339844|||-5.789794921875
The lawyer forced the children to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.880821228027344|||-0.5794296264648438|||-5.2671661376953125|||-6.056365966796875|||-0.02419281005859375|||-5.1253814697265625|||-7.786857604980469|||-5.620674133300781
The lawyer forced the children to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.880821228027344|||-0.5794296264648438|||-7.555381774902344|||-6.8355865478515625|||-8.581161499023438|||-6.1065673828125
The lawyer forced the children to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.880821228027344|||-0.5794296264648438|||-12.311981201171875|||-5.564826965332031|||-9.119667053222656|||-6.106727600097656
The lawyer forced the children to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.880821228027344|||-0.5794296264648438|||-11.517044067382812|||-4.255699157714844|||-9.064430236816406|||-5.9562835693359375
The lawyer forced the children to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-11.436355590820312|||-2.8539505004882812|||-6.880821228027344|||-0.5794296264648438|||-9.791229248046875|||-4.569366455078125|||-10.695098876953125|||-5.8987579345703125
The lawyer told the professors to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.762046813964844|||-3.8481521606445312|||-4.56219482421875|||-6.804206848144531|||-0.010089874267578125|||-5.6045989990234375|||-7.425506591796875|||-4.995429992675781
The lawyer told the professors to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.762046813964844|||-3.8481521606445312|||-6.6026153564453125|||-6.60443115234375|||-8.317192077636719|||-5.862953186035156
The lawyer told the professors to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.762046813964844|||-3.8481521606445312|||-12.773605346679688|||-5.3886871337890625|||-8.659576416015625|||-5.677703857421875
The lawyer told the professors to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.762046813964844|||-3.8481521606445312|||-10.969131469726562|||-4.039314270019531|||-8.308929443359375|||-5.360877990722656
The lawyer told the professors to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-11.762046813964844|||-3.8481521606445312|||-10.122100830078125|||-3.9632797241210938|||-10.106742858886719|||-5.43231201171875
The lawyer told the artists to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-12.715652465820312|||-2.4378662109375|||-4.12335205078125|||-6.0027008056640625|||-0.031139373779296875|||-5.091522216796875|||-7.319068908691406|||-4.684761047363281
The lawyer told the artists to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-12.715652465820312|||-2.4378662109375|||-8.250808715820312|||-6.194061279296875|||-8.380584716796875|||-5.340972900390625
The lawyer told the artists to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-12.715652465820312|||-2.4378662109375|||-14.228302001953125|||-5.335929870605469|||-8.666336059570312|||-5.234321594238281
The lawyer told the artists to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-12.715652465820312|||-2.4378662109375|||-11.457351684570312|||-4.023872375488281|||-8.0836181640625|||-4.9964447021484375
The lawyer told the artists to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-12.715652465820312|||-2.4378662109375|||-9.003326416015625|||-3.9354171752929688|||-9.940620422363281|||-5.113136291503906
The lawyer told the students to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.5597991943359375|||-2.5117416381835938|||-4.9017791748046875|||-6.5645751953125|||-0.017948150634765625|||-5.644157409667969|||-7.768226623535156|||-5.0448150634765625
The lawyer told the students to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.5597991943359375|||-2.5117416381835938|||-7.369964599609375|||-6.673835754394531|||-8.648757934570312|||-5.69049072265625
The lawyer told the students to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.5597991943359375|||-2.5117416381835938|||-13.868148803710938|||-5.7335052490234375|||-8.94573974609375|||-5.592857360839844
The lawyer told the students to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.5597991943359375|||-2.5117416381835938|||-11.429672241210938|||-4.644493103027344|||-8.580986022949219|||-5.479438781738281
The lawyer told the students to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-7.5597991943359375|||-2.5117416381835938|||-9.668731689453125|||-4.5873260498046875|||-10.543952941894531|||-5.4637298583984375
The lawyer told the children to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-8.151008605957031|||-2.8585891723632812|||-5.1663360595703125|||-6.1089935302734375|||-0.023906707763671875|||-5.412269592285156|||-7.709197998046875|||-4.988349914550781
The lawyer told the children to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-8.151008605957031|||-2.8585891723632812|||-7.9943695068359375|||-6.60662841796875|||-8.479484558105469|||-5.558570861816406
The lawyer told the children to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-8.151008605957031|||-2.8585891723632812|||-14.219100952148438|||-5.722930908203125|||-8.754348754882812|||-5.5211029052734375
The lawyer told the children to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-8.151008605957031|||-2.8585891723632812|||-11.44818115234375|||-4.778266906738281|||-8.360504150390625|||-5.4254302978515625
The lawyer told the children to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-5.510551452636719|||-1.3390274047851562|||-8.151008605957031|||-2.8585891723632812|||-9.209884643554688|||-4.339591979980469|||-10.294670104980469|||-5.3991241455078125
The artist persuaded the professors to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.555244445800781|||-0.4976806640625|||-3.5921630859375|||-6.228729248046875|||-0.01213836669921875|||-5.4625396728515625|||-7.243873596191406|||-5.609367370605469
The artist persuaded the professors to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.555244445800781|||-0.4976806640625|||-6.7365570068359375|||-7.338287353515625|||-8.373420715332031|||-6.4360198974609375
The artist persuaded the professors to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.555244445800781|||-0.4976806640625|||-11.61572265625|||-5.7966156005859375|||-8.789207458496094|||-6.2436065673828125
The artist persuaded the professors to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.555244445800781|||-0.4976806640625|||-11.672119140625|||-4.669731140136719|||-8.595230102539062|||-5.9031829833984375
The artist persuaded the professors to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.555244445800781|||-0.4976806640625|||-9.87725830078125|||-3.9541168212890625|||-10.215927124023438|||-5.987091064453125
The artist persuaded the lawyers to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.193359375|||-0.4192352294921875|||-4.0852508544921875|||-7.367729187011719|||-0.01288604736328125|||-5.722877502441406|||-7.434257507324219|||-5.565521240234375
The artist persuaded the lawyers to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.193359375|||-0.4192352294921875|||-6.817108154296875|||-8.023338317871094|||-8.65081787109375|||-6.255897521972656
The artist persuaded the lawyers to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.193359375|||-0.4192352294921875|||-12.7919921875|||-6.1743927001953125|||-9.010414123535156|||-6.187461853027344
The artist persuaded the lawyers to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.193359375|||-0.4192352294921875|||-11.842178344726562|||-4.530891418457031|||-8.584159851074219|||-5.798591613769531
The artist persuaded the lawyers to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-9.193359375|||-0.4192352294921875|||-10.357421875|||-4.155296325683594|||-10.2576904296875|||-5.9292755126953125
The artist persuaded the students to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-5.824104309082031|||-0.2931976318359375|||-3.682586669921875|||-5.909019470214844|||-0.018218994140625|||-5.3845367431640625|||-7.565681457519531|||-5.4774627685546875
The artist persuaded the students to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-5.824104309082031|||-0.2931976318359375|||-7.9553375244140625|||-7.1109771728515625|||-8.730819702148438|||-6.101203918457031
The artist persuaded the students to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-5.824104309082031|||-0.2931976318359375|||-12.9324951171875|||-5.7735748291015625|||-8.987815856933594|||-6.0426788330078125
The artist persuaded the students to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-5.824104309082031|||-0.2931976318359375|||-11.7633056640625|||-4.7075653076171875|||-8.681297302246094|||-5.7497406005859375
The artist persuaded the students to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-5.824104309082031|||-0.2931976318359375|||-9.187179565429688|||-4.310478210449219|||-10.596229553222656|||-5.859123229980469
The artist persuaded the children to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.3159332275390625|||-0.4544830322265625|||-4.04180908203125|||-5.112152099609375|||-0.026821136474609375|||-5.367103576660156|||-7.4148712158203125|||-5.566612243652344
The artist persuaded the children to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.3159332275390625|||-0.4544830322265625|||-8.092742919921875|||-6.863365173339844|||-8.455718994140625|||-6.16522216796875
The artist persuaded the children to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-6.3159332275390625|||-0.4544830322265625|||-12.786209106445312|||-5.695838928222656|||-8.826240539550781|||-6.125404357910156
