sentence,tokens,log_probs
The lawyers persuaded the student to make fun of himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-7.2000226974487305|||-0.7777900695800781|||-4.813850402832031|||-10.78125286102295|||-0.014404296875|||-2.654616355895996|||-8.852790832519531|||-8.596109390258789
The lawyers persuaded the student to examine himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-7.2000226974487305|||-0.7777900695800781|||-9.727924346923828|||-5.950554847717285|||-9.103663444519043|||-8.746407508850098
The lawyers persuaded the student to diagnose himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-7.2000226974487305|||-0.7777900695800781|||-12.377913475036621|||-1.2635078430175781|||-9.801271438598633|||-8.30198860168457
The lawyers persuaded the student to embarrass himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-7.2000226974487305|||-0.7777900695800781|||-12.318010330200195|||-2.310384750366211|||-9.3406343460083|||-9.152921676635742
The lawyers persuaded the student to disguise himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-7.2000226974487305|||-0.7777900695800781|||-11.181974411010742|||-1.6721820831298828|||-10.20962142944336|||-8.721529006958008
The lawyers persuaded the child to make fun of himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-6.6722941398620605|||-1.2990913391113281|||-4.2955522537231445|||-10.396222114562988|||-0.008654594421386719|||-3.4543800354003906|||-8.684940338134766|||-8.824623107910156
The lawyers persuaded the child to examine himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-6.6722941398620605|||-1.2990913391113281|||-10.218421936035156|||-5.110527992248535|||-8.845626831054688|||-8.835206985473633
The lawyers persuaded the child to diagnose himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-6.6722941398620605|||-1.2990913391113281|||-12.458332061767578|||-1.4783668518066406|||-9.735993385314941|||-8.386160850524902
The lawyers persuaded the child to embarrass himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-6.6722941398620605|||-1.2990913391113281|||-11.99280071258545|||-3.37847900390625|||-9.289366722106934|||-9.278103828430176
The lawyers persuaded the child to disguise himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.966826438903809|||-1.13604736328125|||-6.6722941398620605|||-1.2990913391113281|||-10.456270217895508|||-1.4835472106933594|||-9.550743103027344|||-8.991573333740234
The lawyers forced the professor to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.491606712341309|||-0.3735198974609375|||-4.366390228271484|||-9.012212753295898|||-0.012730598449707031|||-1.5138921737670898|||-8.015694618225098|||-8.897673606872559
The lawyers forced the professor to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.491606712341309|||-0.3735198974609375|||-8.046736717224121|||-4.551631927490234|||-8.469888687133789|||-9.125622749328613
The lawyers forced the professor to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.491606712341309|||-0.3735198974609375|||-11.043232917785645|||-3.2297277450561523|||-8.525557518005371|||-8.96159839630127
The lawyers forced the professor to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.491606712341309|||-0.3735198974609375|||-10.861912727355957|||-1.2544784545898438|||-8.143906593322754|||-9.146020889282227
The lawyers forced the professor to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.491606712341309|||-0.3735198974609375|||-11.13845443725586|||-1.431375503540039|||-8.953378677368164|||-9.244657516479492
The lawyers forced the artist to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.706254482269287|||-0.4332609176635742|||-4.010390281677246|||-7.603080749511719|||-0.015058517456054688|||-1.1487102508544922|||-8.13495922088623|||-9.063409805297852
The lawyers forced the artist to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.706254482269287|||-0.4332609176635742|||-8.765546798706055|||-3.7482361793518066|||-8.499706268310547|||-8.916406631469727
The lawyers forced the artist to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.706254482269287|||-0.4332609176635742|||-12.603848457336426|||-2.1540632247924805|||-8.210482597351074|||-8.748819351196289
The lawyers forced the artist to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.706254482269287|||-0.4332609176635742|||-11.493279457092285|||-1.2287836074829102|||-8.17298698425293|||-9.065954208374023
The lawyers forced the artist to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.706254482269287|||-0.4332609176635742|||-9.428478240966797|||-1.5202007293701172|||-8.881354331970215|||-8.914488792419434
The lawyers forced the student to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.16776180267334|||-0.8200273513793945|||-4.549172401428223|||-9.621030807495117|||-0.00827789306640625|||-1.6554479598999023|||-8.680737495422363|||-9.093328475952148
The lawyers forced the student to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.16776180267334|||-0.8200273513793945|||-9.01220703125|||-4.5797905921936035|||-9.245652198791504|||-9.148673057556152
The lawyers forced the student to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.16776180267334|||-0.8200273513793945|||-11.689358711242676|||-1.781285285949707|||-9.020931243896484|||-8.950214385986328
The lawyers forced the student to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.16776180267334|||-0.8200273513793945|||-11.250121116638184|||-1.432891845703125|||-8.817634582519531|||-9.475716590881348
The lawyers forced the student to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.16776180267334|||-0.8200273513793945|||-11.517804145812988|||-1.7177114486694336|||-9.26486587524414|||-9.128518104553223
The lawyers forced the child to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.136592388153076|||-0.789581298828125|||-4.515734672546387|||-8.023431777954102|||-0.0068607330322265625|||-2.501180648803711|||-8.618040084838867|||-9.02425765991211
The lawyers forced the child to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.136592388153076|||-0.789581298828125|||-8.701982498168945|||-4.536600589752197|||-8.595666885375977|||-9.1693115234375
The lawyers forced the child to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.136592388153076|||-0.789581298828125|||-11.853647232055664|||-2.038698196411133|||-8.766448974609375|||-8.846899032592773
The lawyers forced the child to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.136592388153076|||-0.789581298828125|||-11.446781158447266|||-2.2430248260498047|||-8.817031860351562|||-9.431767463684082
The lawyers forced the child to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-10.0707426071167|||-2.046438217163086|||-7.136592388153076|||-0.789581298828125|||-11.007606506347656|||-1.8279476165771484|||-8.784996032714844|||-9.299287796020508
The lawyers told the professor to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.893373489379883|||-2.8116302490234375|||-4.380682945251465|||-8.06860637664795|||-0.0117645263671875|||-2.88498592376709|||-8.285161972045898|||-8.676912307739258
The lawyers told the professor to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.893373489379883|||-2.8116302490234375|||-8.19071102142334|||-5.51610803604126|||-8.926488876342773|||-8.559459686279297
The lawyers told the professor to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.893373489379883|||-2.8116302490234375|||-10.892768859863281|||-2.5496559143066406|||-8.48012924194336|||-8.565367698669434
The lawyers told the professor to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.893373489379883|||-2.8116302490234375|||-11.989556312561035|||-3.2865304946899414|||-8.79053020477295|||-9.201662063598633
The lawyers told the professor to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.893373489379883|||-2.8116302490234375|||-10.529644012451172|||-2.032902717590332|||-9.714667320251465|||-8.856424331665039
The lawyers told the artist to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-9.972587585449219|||-2.235690116882324|||-3.7204599380493164|||-6.464200496673584|||-0.02260875701904297|||-2.0122690200805664|||-8.230077743530273|||-8.854022026062012
The lawyers told the artist to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-9.972587585449219|||-2.235690116882324|||-9.453060150146484|||-4.716712474822998|||-8.823538780212402|||-8.266619682312012
The lawyers told the artist to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-9.972587585449219|||-2.235690116882324|||-12.638922691345215|||-2.039487838745117|||-8.412787437438965|||-8.504631042480469
The lawyers told the artist to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-9.972587585449219|||-2.235690116882324|||-12.767370223999023|||-2.370781898498535|||-8.5101318359375|||-9.30334186553955
The lawyers told the artist to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-9.972587585449219|||-2.235690116882324|||-9.4953031539917|||-1.6195363998413086|||-9.687385559082031|||-8.74281120300293
The lawyers told the student to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-7.782409191131592|||-2.8364696502685547|||-4.532580375671387|||-8.335264205932617|||-0.010165214538574219|||-3.1923742294311523|||-8.548981666564941|||-8.619155883789062
The lawyers told the student to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-7.782409191131592|||-2.8364696502685547|||-9.021013259887695|||-5.593770503997803|||-9.303383827209473|||-8.396116256713867
The lawyers told the student to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-7.782409191131592|||-2.8364696502685547|||-11.870712280273438|||-1.7656927108764648|||-8.686075210571289|||-8.542497634887695
The lawyers told the student to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-7.782409191131592|||-2.8364696502685547|||-12.409721374511719|||-2.770768165588379|||-9.291942596435547|||-9.214029312133789
The lawyers told the student to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-7.782409191131592|||-2.8364696502685547|||-11.019959449768066|||-1.9335803985595703|||-9.937664031982422|||-8.646743774414062
The lawyers told the child to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.058347702026367|||-3.4047060012817383|||-4.606930732727051|||-6.808962345123291|||-0.007884025573730469|||-3.9680848121643066|||-8.592950820922852|||-8.796529769897461
The lawyers told the child to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.058347702026367|||-3.4047060012817383|||-8.943482398986816|||-4.832026958465576|||-8.942534446716309|||-8.45944595336914
The lawyers told the child to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.058347702026367|||-3.4047060012817383|||-12.189212799072266|||-1.8418865203857422|||-8.718650817871094|||-8.416877746582031
The lawyers told the child to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.058347702026367|||-3.4047060012817383|||-11.833334922790527|||-3.4345788955688477|||-9.14330005645752|||-9.139179229736328
The lawyers told the child to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-6.218698978424072|||-0.9193954467773438|||-8.058347702026367|||-3.4047060012817383|||-9.701546669006348|||-1.9463348388671875|||-9.540550231933594|||-8.922743797302246
The artists persuaded the professor to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.361861228942871|||-0.33156585693359375|||-3.674576759338379|||-8.254886627197266|||-0.03168964385986328|||-2.7753286361694336|||-8.28187084197998|||-8.686098098754883
The artists persuaded the professor to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.361861228942871|||-0.33156585693359375|||-8.007774353027344|||-7.643354415893555|||-8.49465274810791|||-8.918899536132812
The artists persuaded the professor to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.361861228942871|||-0.33156585693359375|||-11.507646560668945|||-3.4301228523254395|||-9.410676956176758|||-8.5435791015625
The artists persuaded the professor to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.361861228942871|||-0.33156585693359375|||-11.471319198608398|||-1.1473503112792969|||-9.116729736328125|||-8.783340454101562
The artists persuaded the professor to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.361861228942871|||-0.33156585693359375|||-8.541805267333984|||-1.2580204010009766|||-10.462448120117188|||-9.125665664672852
The artists persuaded the lawyer to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.784276962280273|||-0.6619052886962891|||-3.7922515869140625|||-8.257119178771973|||-0.017389297485351562|||-3.436166286468506|||-8.012372016906738|||-8.85721206665039
The artists persuaded the lawyer to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.784276962280273|||-0.6619052886962891|||-8.37228012084961|||-8.988304138183594|||-8.325658798217773|||-8.899965286254883
The artists persuaded the lawyer to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.784276962280273|||-0.6619052886962891|||-12.20790958404541|||-3.974620819091797|||-9.12092113494873|||-8.43450927734375
The artists persuaded the lawyer to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.784276962280273|||-0.6619052886962891|||-12.311214447021484|||-3.251283645629883|||-8.588615417480469|||-8.918856620788574
The artists persuaded the lawyer to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.784276962280273|||-0.6619052886962891|||-9.197432518005371|||-2.4367570877075195|||-10.163928985595703|||-9.090287208557129
The artists persuaded the student to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-7.4265007972717285|||-1.5476493835449219|||-4.074505805969238|||-8.068635940551758|||-0.036314964294433594|||-3.267085552215576|||-8.618194580078125|||-8.544149398803711
The artists persuaded the student to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-7.4265007972717285|||-1.5476493835449219|||-9.42646312713623|||-6.181163311004639|||-9.192489624023438|||-8.89970874786377
The artists persuaded the student to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-7.4265007972717285|||-1.5476493835449219|||-12.888229370117188|||-1.9364919662475586|||-9.461811065673828|||-8.51320743560791
The artists persuaded the student to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-7.4265007972717285|||-1.5476493835449219|||-11.36711311340332|||-1.5847625732421875|||-9.361862182617188|||-9.077208518981934
The artists persuaded the student to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-7.4265007972717285|||-1.5476493835449219|||-8.430776596069336|||-1.0716800689697266|||-10.367406845092773|||-9.071041107177734
The artists persuaded the child to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.332788467407227|||-0.6886615753173828|||-4.6695098876953125|||-7.594420433044434|||-0.03216838836669922|||-2.4316253662109375|||-8.63191032409668|||-8.712800025939941
The artists persuaded the child to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.332788467407227|||-0.6886615753173828|||-9.039474487304688|||-5.023930549621582|||-8.955096244812012|||-9.096545219421387
The artists persuaded the child to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.332788467407227|||-0.6886615753173828|||-13.28800106048584|||-1.1502466201782227|||-9.302623748779297|||-8.770547866821289
The artists persuaded the child to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.332788467407227|||-0.6886615753173828|||-11.14608383178711|||-1.9269685745239258|||-9.467693328857422|||-9.173934936523438
The artists persuaded the child to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.490457534790039|||-1.347066879272461|||-8.332788467407227|||-0.6886615753173828|||-8.351795196533203|||-1.0825681686401367|||-9.942656517028809|||-9.212828636169434
