sentence,tokens,log_probs
The lawyer promised the artist to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-10.210525512695312|||-3.6916046142578125|||-9.572463989257812|||-1.9914398193359375|||-9.68499755859375|||-4.7062530517578125
The lawyer promised the student to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.996002197265625|||-3.3812408447265625|||-4.350120544433594|||-9.101356506347656|||-0.0138702392578125|||-3.885040283203125|||-8.084182739257812|||-4.894767761230469
The lawyer promised the student to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.996002197265625|||-3.3812408447265625|||-8.459678649902344|||-4.7586212158203125|||-8.777900695800781|||-5.205162048339844
The lawyer promised the student to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.996002197265625|||-3.3812408447265625|||-13.685188293457031|||-3.9314804077148438|||-8.801582336425781|||-5.202247619628906
The lawyer promised the student to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.996002197265625|||-3.3812408447265625|||-11.282844543457031|||-2.3521347045898438|||-8.852294921875|||-5.1192779541015625
The lawyer promised the student to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.996002197265625|||-3.3812408447265625|||-10.457756042480469|||-1.58349609375|||-10.184471130371094|||-5.144386291503906
The lawyer promised the child to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.81866455078125|||-3.7875289916992188|||-4.922462463378906|||-8.790901184082031|||-0.019100189208984375|||-3.6061325073242188|||-8.004066467285156|||-4.852836608886719
The lawyer promised the child to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.81866455078125|||-3.7875289916992188|||-9.463134765625|||-4.663177490234375|||-8.65093994140625|||-5.049041748046875
The lawyer promised the child to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.81866455078125|||-3.7875289916992188|||-13.913002014160156|||-3.8990249633789062|||-8.5745849609375|||-5.108451843261719
The lawyer promised the child to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.81866455078125|||-3.7875289916992188|||-11.415267944335938|||-2.8289794921875|||-8.696151733398438|||-5.061859130859375
The lawyer promised the child to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.81866455078125|||-3.7875289916992188|||-10.684295654296875|||-1.5894241333007812|||-9.964897155761719|||-5.1001739501953125
The lawyer guaranteed the professor to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-8.805046081542969|||-6.349151611328125|||-3.94061279296875|||-8.399429321289062|||-0.011234283447265625|||-4.40118408203125|||-7.329185485839844|||-5.42681884765625
The lawyer guaranteed the professor to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-8.805046081542969|||-6.349151611328125|||-9.158058166503906|||-4.529510498046875|||-8.171295166015625|||-6.244132995605469
The lawyer guaranteed the professor to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-8.805046081542969|||-6.349151611328125|||-11.771064758300781|||-4.000740051269531|||-8.53302001953125|||-6.016357421875
The lawyer guaranteed the professor to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-8.805046081542969|||-6.349151611328125|||-11.876457214355469|||-1.9980239868164062|||-8.228309631347656|||-5.730796813964844
The lawyer guaranteed the professor to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-8.805046081542969|||-6.349151611328125|||-11.145515441894531|||-1.478057861328125|||-9.584205627441406|||-5.794990539550781
The lawyer guaranteed the artist to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.452369689941406|||-5.4250946044921875|||-3.559539794921875|||-7.8267059326171875|||-0.02263641357421875|||-4.0697479248046875|||-7.2338104248046875|||-5.130653381347656
The lawyer guaranteed the artist to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.452369689941406|||-5.4250946044921875|||-10.552909851074219|||-4.565086364746094|||-8.489395141601562|||-5.76690673828125
The lawyer guaranteed the artist to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.452369689941406|||-5.4250946044921875|||-13.568214416503906|||-4.336753845214844|||-8.578842163085938|||-5.5663299560546875
The lawyer guaranteed the artist to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.452369689941406|||-5.4250946044921875|||-12.525459289550781|||-2.31671142578125|||-8.200874328613281|||-5.337852478027344
The lawyer guaranteed the artist to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.452369689941406|||-5.4250946044921875|||-10.432197570800781|||-1.8512115478515625|||-9.329025268554688|||-5.392646789550781
The lawyer guaranteed the student to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.7870025634765625|||-5.652252197265625|||-4.0736236572265625|||-8.71112060546875|||-0.015773773193359375|||-3.730499267578125|||-7.732063293457031|||-5.627204895019531
The lawyer guaranteed the student to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.7870025634765625|||-5.652252197265625|||-10.42730712890625|||-3.8000030517578125|||-8.669288635253906|||-6.0966796875
The lawyer guaranteed the student to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.7870025634765625|||-5.652252197265625|||-13.119888305664062|||-3.5387191772460938|||-8.825294494628906|||-5.934852600097656
The lawyer guaranteed the student to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.7870025634765625|||-5.652252197265625|||-12.67401123046875|||-1.8263320922851562|||-8.681053161621094|||-5.877708435058594
The lawyer guaranteed the student to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.7870025634765625|||-5.652252197265625|||-12.196914672851562|||-1.440155029296875|||-9.969985961914062|||-5.796119689941406
The lawyer guaranteed the child to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.219322204589844|||-5.040184020996094|||-4.733795166015625|||-8.52813720703125|||-0.02265167236328125|||-3.4755859375|||-7.611976623535156|||-5.63421630859375
The lawyer guaranteed the child to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.219322204589844|||-5.040184020996094|||-11.280227661132812|||-4.031044006347656|||-8.432159423828125|||-6.0481719970703125
The lawyer guaranteed the child to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.219322204589844|||-5.040184020996094|||-14.001708984375|||-3.6325836181640625|||-8.580093383789062|||-5.958549499511719
The lawyer guaranteed the child to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.219322204589844|||-5.040184020996094|||-12.960868835449219|||-2.3172836303710938|||-8.456581115722656|||-5.88653564453125
The lawyer guaranteed the child to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.219322204589844|||-5.040184020996094|||-12.695999145507812|||-1.3436355590820312|||-9.708320617675781|||-5.856315612792969
The lawyer offered the professor to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.434379577636719|||-5.376213073730469|||-4.7586669921875|||-7.7420806884765625|||-0.00955963134765625|||-4.753089904785156|||-7.6909027099609375|||-5.129478454589844
The lawyer offered the professor to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.434379577636719|||-5.376213073730469|||-6.897796630859375|||-5.236885070800781|||-8.220451354980469|||-5.850433349609375
The lawyer offered the professor to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.434379577636719|||-5.376213073730469|||-11.002540588378906|||-4.1329345703125|||-8.76019287109375|||-5.7736663818359375
The lawyer offered the professor to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.434379577636719|||-5.376213073730469|||-10.555397033691406|||-2.5678787231445312|||-8.664009094238281|||-5.470100402832031
The lawyer offered the professor to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.434379577636719|||-5.376213073730469|||-10.231575012207031|||-1.0389785766601562|||-10.2315673828125|||-5.560760498046875
The lawyer offered the artist to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.429702758789062|||-4.852409362792969|||-4.416511535644531|||-7.9334869384765625|||-0.019794464111328125|||-4.595634460449219|||-7.676544189453125|||-4.9225921630859375
The lawyer offered the artist to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.429702758789062|||-4.852409362792969|||-8.524261474609375|||-5.042579650878906|||-8.604331970214844|||-5.3607330322265625
The lawyer offered the artist to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.429702758789062|||-4.852409362792969|||-12.397743225097656|||-4.277000427246094|||-8.795692443847656|||-5.396247863769531
The lawyer offered the artist to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.429702758789062|||-4.852409362792969|||-11.367546081542969|||-3.0858688354492188|||-8.729873657226562|||-5.209953308105469
The lawyer offered the artist to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.429702758789062|||-4.852409362792969|||-9.823822021484375|||-1.3731460571289062|||-10.215957641601562|||-5.237617492675781
The lawyer offered the student to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.8241729736328125|||-4.047615051269531|||-4.981224060058594|||-8.365264892578125|||-0.012699127197265625|||-4.308494567871094|||-8.188156127929688|||-5.195770263671875
The lawyer offered the student to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.8241729736328125|||-4.047615051269531|||-7.9716796875|||-4.29058837890625|||-8.85540771484375|||-5.687049865722656
The lawyer offered the student to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.8241729736328125|||-4.047615051269531|||-12.030075073242188|||-3.6555709838867188|||-9.1063232421875|||-5.7050628662109375
The lawyer offered the student to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.8241729736328125|||-4.047615051269531|||-11.236747741699219|||-2.5633010864257812|||-9.177825927734375|||-5.551719665527344
The lawyer offered the student to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.8241729736328125|||-4.047615051269531|||-10.174812316894531|||-1.0517654418945312|||-10.809883117675781|||-5.57818603515625
The lawyer offered the child to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.2904052734375|||-3.4255599975585938|||-5.7746124267578125|||-7.4047088623046875|||-0.0132598876953125|||-4.173271179199219|||-8.105117797851562|||-5.1208343505859375
The lawyer offered the child to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.2904052734375|||-3.4255599975585938|||-8.657073974609375|||-4.689048767089844|||-8.751045227050781|||-5.470344543457031
The lawyer offered the child to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.2904052734375|||-3.4255599975585938|||-12.632827758789062|||-3.9841690063476562|||-8.7867431640625|||-5.56671142578125
The lawyer offered the child to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.2904052734375|||-3.4255599975585938|||-11.512939453125|||-3.2919158935546875|||-8.877754211425781|||-5.4275970458984375
The lawyer offered the child to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-8.2904052734375|||-3.4255599975585938|||-10.878364562988281|||-1.2089004516601562|||-10.490898132324219|||-5.4730072021484375
The artist promised the professor to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.103561401367188|||-4.5855255126953125|||-3.4225997924804688|||-6.495391845703125|||-0.02770233154296875|||-4.147735595703125|||-7.106178283691406|||-4.490242004394531
The artist promised the professor to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.103561401367188|||-4.5855255126953125|||-7.665077209472656|||-5.640411376953125|||-8.183464050292969|||-4.925346374511719
The artist promised the professor to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.103561401367188|||-4.5855255126953125|||-12.219062805175781|||-4.689491271972656|||-8.275306701660156|||-4.786033630371094
The artist promised the professor to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.103561401367188|||-4.5855255126953125|||-10.721107482910156|||-2.9204788208007812|||-7.973579406738281|||-4.6437835693359375
The artist promised the professor to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.103561401367188|||-4.5855255126953125|||-9.344429016113281|||-1.2557296752929688|||-9.4547119140625|||-4.7033233642578125
The artist promised the lawyer to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.163970947265625|||-3.1575927734375|||-3.5235748291015625|||-7.683647155761719|||-0.023082733154296875|||-4.982856750488281|||-7.356147766113281|||-4.506034851074219
The artist promised the lawyer to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.163970947265625|||-3.1575927734375|||-7.3763885498046875|||-6.7138519287109375|||-8.561546325683594|||-4.850944519042969
The artist promised the lawyer to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.163970947265625|||-3.1575927734375|||-12.5582275390625|||-5.6025238037109375|||-8.451126098632812|||-4.8011016845703125
The artist promised the lawyer to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.163970947265625|||-3.1575927734375|||-10.765167236328125|||-3.350341796875|||-8.204017639160156|||-4.671775817871094
The artist promised the lawyer to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.163970947265625|||-3.1575927734375|||-8.995330810546875|||-1.728179931640625|||-9.641281127929688|||-4.7044677734375
The artist promised the student to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.045547485351562|||-3.67236328125|||-3.658416748046875|||-6.482276916503906|||-0.03707122802734375|||-3.7994766235351562|||-7.5113372802734375|||-4.6212158203125
The artist promised the student to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.045547485351562|||-3.67236328125|||-8.534568786621094|||-4.685279846191406|||-8.725051879882812|||-4.984825134277344
The artist promised the student to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.045547485351562|||-3.67236328125|||-13.143013000488281|||-4.23193359375|||-8.58697509765625|||-4.8924102783203125
The artist promised the student to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.045547485351562|||-3.67236328125|||-11.411918640136719|||-2.212432861328125|||-8.465682983398438|||-4.819061279296875
The artist promised the student to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.045547485351562|||-3.67236328125|||-9.799064636230469|||-1.1981124877929688|||-10.107612609863281|||-4.875938415527344
The artist promised the child to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.16546630859375|||-3.7517852783203125|||-4.299591064453125|||-6.117378234863281|||-0.039409637451171875|||-3.3779678344726562|||-7.34259033203125|||-4.5443878173828125
The artist promised the child to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.16546630859375|||-3.7517852783203125|||-9.19976806640625|||-4.0719451904296875|||-8.51214599609375|||-4.8625335693359375
The artist promised the child to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-8.16546630859375|||-3.7517852783203125|||-13.362335205078125|||-3.83380126953125|||-8.359710693359375|||-4.816688537597656
