sentence,tokens,log_probs
The lawyers persuaded the artist to disguise himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-11.283638000488281|||-0.3977508544921875|||-9.358184814453125|||-2.18658447265625|||-10.399063110351562|||-5.891021728515625
The lawyers persuaded the student to make fun of himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.090972900390625|||-1.0994720458984375|||-4.8964691162109375|||-8.689712524414062|||-0.009082794189453125|||-4.543670654296875|||-8.106094360351562|||-5.719734191894531
The lawyers persuaded the student to examine himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.090972900390625|||-1.0994720458984375|||-8.560806274414062|||-5.979278564453125|||-8.865402221679688|||-6.548118591308594
The lawyers persuaded the student to diagnose himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.090972900390625|||-1.0994720458984375|||-12.86871337890625|||-3.3773727416992188|||-9.517097473144531|||-6.3450164794921875
The lawyers persuaded the student to embarrass himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.090972900390625|||-1.0994720458984375|||-12.218460083007812|||-2.5688095092773438|||-9.33880615234375|||-6.026817321777344
The lawyers persuaded the student to disguise himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.090972900390625|||-1.0994720458984375|||-10.926712036132812|||-2.1723175048828125|||-10.744277954101562|||-6.1053619384765625
The lawyers persuaded the child to make fun of himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.019401550292969|||-2.6631240844726562|||-4.9785308837890625|||-8.374076843261719|||-0.01497650146484375|||-4.160125732421875|||-8.153732299804688|||-5.9821624755859375
The lawyers persuaded the child to examine himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.019401550292969|||-2.6631240844726562|||-8.645172119140625|||-5.63079833984375|||-8.826835632324219|||-6.653755187988281
The lawyers persuaded the child to diagnose himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.019401550292969|||-2.6631240844726562|||-12.178207397460938|||-3.199554443359375|||-9.293487548828125|||-6.525550842285156
The lawyers persuaded the child to embarrass himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.019401550292969|||-2.6631240844726562|||-11.73663330078125|||-2.5392837524414062|||-9.3094482421875|||-6.218955993652344
The lawyers persuaded the child to disguise himself .,The|||Ġlawyers|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.012588500976562|||-1.0571746826171875|||-8.019401550292969|||-2.6631240844726562|||-9.838424682617188|||-2.0476303100585938|||-10.521751403808594|||-6.328521728515625
The lawyers forced the professor to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-8.69488525390625|||-0.412109375|||-4.609832763671875|||-8.498161315917969|||-0.010555267333984375|||-3.84710693359375|||-7.917694091796875|||-5.308097839355469
The lawyers forced the professor to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-8.69488525390625|||-0.412109375|||-7.580291748046875|||-5.099937438964844|||-8.616966247558594|||-6.189056396484375
The lawyers forced the professor to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-8.69488525390625|||-0.412109375|||-10.978759765625|||-3.3057327270507812|||-9.341293334960938|||-6.0712738037109375
The lawyers forced the professor to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-8.69488525390625|||-0.412109375|||-12.040191650390625|||-1.0925216674804688|||-9.21600341796875|||-5.604148864746094
The lawyers forced the professor to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-8.69488525390625|||-0.412109375|||-10.82391357421875|||-2.1146621704101562|||-10.511619567871094|||-5.661689758300781
The lawyers forced the artist to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-9.672309875488281|||-0.27655792236328125|||-4.2426300048828125|||-8.35546875|||-0.012523651123046875|||-3.6697845458984375|||-7.892280578613281|||-5.254005432128906
The lawyers forced the artist to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-9.672309875488281|||-0.27655792236328125|||-8.896408081054688|||-4.985939025878906|||-8.937225341796875|||-5.785972595214844
The lawyers forced the artist to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-9.672309875488281|||-0.27655792236328125|||-12.6285400390625|||-3.3218460083007812|||-9.428787231445312|||-5.730537414550781
The lawyers forced the artist to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-9.672309875488281|||-0.27655792236328125|||-12.51690673828125|||-1.2457122802734375|||-9.071540832519531|||-5.345664978027344
The lawyers forced the artist to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-9.672309875488281|||-0.27655792236328125|||-10.158477783203125|||-2.303466796875|||-10.390716552734375|||-5.412200927734375
The lawyers forced the student to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.174835205078125|||-0.5006866455078125|||-4.81494140625|||-8.447669982910156|||-0.01442718505859375|||-3.9579544067382812|||-8.337814331054688|||-5.4637298583984375
The lawyers forced the student to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.174835205078125|||-0.5006866455078125|||-8.266632080078125|||-5.103034973144531|||-9.390029907226562|||-6.057243347167969
The lawyers forced the student to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.174835205078125|||-0.5006866455078125|||-11.651123046875|||-3.23077392578125|||-9.665023803710938|||-5.972679138183594
The lawyers forced the student to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.174835205078125|||-0.5006866455078125|||-12.003128051757812|||-1.8558807373046875|||-9.729652404785156|||-5.73126220703125
The lawyers forced the student to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.174835205078125|||-0.5006866455078125|||-10.461257934570312|||-2.2099761962890625|||-10.962608337402344|||-5.706291198730469
The lawyers forced the child to make fun of himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.512580871582031|||-0.9181137084960938|||-5.1661529541015625|||-7.741752624511719|||-0.021800994873046875|||-3.7812347412109375|||-8.353385925292969|||-5.650062561035156
The lawyers forced the child to examine himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.512580871582031|||-0.9181137084960938|||-8.003608703613281|||-5.071014404296875|||-9.328567504882812|||-6.216789245605469
The lawyers forced the child to diagnose himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.512580871582031|||-0.9181137084960938|||-12.00250244140625|||-3.26806640625|||-9.392486572265625|||-6.178108215332031
The lawyers forced the child to embarrass himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.512580871582031|||-0.9181137084960938|||-11.724288940429688|||-1.9754409790039062|||-9.695167541503906|||-5.9319000244140625
The lawyers forced the child to disguise himself .,The|||Ġlawyers|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-10.498764038085938|||-1.9370880126953125|||-7.512580871582031|||-0.9181137084960938|||-9.994781494140625|||-2.0831756591796875|||-10.729667663574219|||-5.9434051513671875
The lawyers told the professor to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.999191284179688|||-3.8129043579101562|||-4.7574920654296875|||-7.8349761962890625|||-0.010440826416015625|||-4.203880310058594|||-7.642158508300781|||-4.954277038574219
The lawyers told the professor to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.999191284179688|||-3.8129043579101562|||-7.099517822265625|||-4.793731689453125|||-8.457443237304688|||-5.949554443359375
The lawyers told the professor to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.999191284179688|||-3.8129043579101562|||-12.968231201171875|||-3.8277587890625|||-8.746818542480469|||-5.691108703613281
The lawyers told the professor to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.999191284179688|||-3.8129043579101562|||-10.850433349609375|||-1.5009231567382812|||-8.496421813964844|||-5.224212646484375
The lawyers told the professor to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.999191284179688|||-3.8129043579101562|||-10.13604736328125|||-1.7569427490234375|||-10.106170654296875|||-5.3494720458984375
The lawyers told the artist to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-12.079429626464844|||-2.029541015625|||-4.207420349121094|||-7.051750183105469|||-0.02678680419921875|||-3.7730712890625|||-7.812828063964844|||-4.9095611572265625
The lawyers told the artist to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-12.079429626464844|||-2.029541015625|||-8.441734313964844|||-4.733146667480469|||-8.945022583007812|||-5.551872253417969
The lawyers told the artist to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-12.079429626464844|||-2.029541015625|||-14.155937194824219|||-3.61138916015625|||-8.956863403320312|||-5.427940368652344
The lawyers told the artist to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-12.079429626464844|||-2.029541015625|||-11.444526672363281|||-1.7125244140625|||-8.566665649414062|||-5.058082580566406
The lawyers told the artist to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-12.079429626464844|||-2.029541015625|||-8.908042907714844|||-1.8164901733398438|||-10.329002380371094|||-5.263435363769531
The lawyers told the student to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-8.423248291015625|||-2.8055419921875|||-4.9344329833984375|||-8.218780517578125|||-0.01732635498046875|||-3.7694625854492188|||-8.067924499511719|||-5.129981994628906
The lawyers told the student to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-8.423248291015625|||-2.8055419921875|||-7.8359375|||-4.547859191894531|||-8.902168273925781|||-5.84124755859375
The lawyers told the student to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-8.423248291015625|||-2.8055419921875|||-13.675277709960938|||-3.247283935546875|||-9.040733337402344|||-5.6685638427734375
The lawyers told the student to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-8.423248291015625|||-2.8055419921875|||-11.13232421875|||-1.8693923950195312|||-9.01513671875|||-5.402473449707031
The lawyers told the student to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-8.423248291015625|||-2.8055419921875|||-9.824188232421875|||-1.6446075439453125|||-10.649856567382812|||-5.453804016113281
The lawyers told the child to make fun of himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.124061584472656|||-4.4905242919921875|||-5.2398223876953125|||-7.621620178222656|||-0.022800445556640625|||-3.510101318359375|||-8.109138488769531|||-5.205116271972656
The lawyers told the child to examine himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.124061584472656|||-4.4905242919921875|||-8.208786010742188|||-4.202186584472656|||-8.931785583496094|||-5.8096466064453125
The lawyers told the child to diagnose himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.124061584472656|||-4.4905242919921875|||-13.62939453125|||-3.04296875|||-8.828155517578125|||-5.696403503417969
The lawyers told the child to embarrass himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.124061584472656|||-4.4905242919921875|||-11.024368286132812|||-1.7803192138671875|||-8.958564758300781|||-5.4597930908203125
The lawyers told the child to disguise himself .,The|||Ġlawyers|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-5.893218994140625|||-1.0386581420898438|||-9.124061584472656|||-4.4905242919921875|||-9.134567260742188|||-1.6606979370117188|||-10.444671630859375|||-5.524635314941406
The artists persuaded the professor to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.839668273925781|||-0.5135498046875|||-3.732818603515625|||-6.892333984375|||-0.011302947998046875|||-4.665016174316406|||-7.44830322265625|||-5.6662750244140625
The artists persuaded the professor to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.839668273925781|||-0.5135498046875|||-6.8935699462890625|||-6.449058532714844|||-8.253005981445312|||-6.542839050292969
The artists persuaded the professor to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.839668273925781|||-0.5135498046875|||-11.107131958007812|||-4.75250244140625|||-9.047416687011719|||-6.30682373046875
The artists persuaded the professor to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.839668273925781|||-0.5135498046875|||-11.746246337890625|||-2.7005691528320312|||-8.860504150390625|||-5.896705627441406
The artists persuaded the professor to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.839668273925781|||-0.5135498046875|||-9.285675048828125|||-1.7365036010742188|||-10.405220031738281|||-5.95147705078125
The artists persuaded the lawyer to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.736183166503906|||-0.5107421875|||-4.1811370849609375|||-7.74090576171875|||-0.011295318603515625|||-5.472724914550781|||-7.506256103515625|||-5.6607666015625
The artists persuaded the lawyer to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.736183166503906|||-0.5107421875|||-7.0033416748046875|||-7.284210205078125|||-8.452651977539062|||-6.542327880859375
The artists persuaded the lawyer to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.736183166503906|||-0.5107421875|||-12.065277099609375|||-4.997955322265625|||-9.265731811523438|||-6.3635406494140625
The artists persuaded the lawyer to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.736183166503906|||-0.5107421875|||-11.864044189453125|||-3.3266525268554688|||-8.925155639648438|||-5.918067932128906
The artists persuaded the lawyer to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.736183166503906|||-0.5107421875|||-9.69134521484375|||-1.9704208374023438|||-10.474685668945312|||-6.004608154296875
The artists persuaded the student to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.1719512939453125|||-1.6739501953125|||-3.8272857666015625|||-6.585052490234375|||-0.01926422119140625|||-4.697784423828125|||-7.766059875488281|||-5.5636138916015625
The artists persuaded the student to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.1719512939453125|||-1.6739501953125|||-8.143997192382812|||-5.7507476806640625|||-8.699562072753906|||-6.332794189453125
The artists persuaded the student to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.1719512939453125|||-1.6739501953125|||-12.564971923828125|||-3.7022323608398438|||-9.233848571777344|||-6.150146484375
The artists persuaded the student to embarrass himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.1719512939453125|||-1.6739501953125|||-11.749038696289062|||-2.8296432495117188|||-9.156410217285156|||-5.792793273925781
The artists persuaded the student to disguise himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-7.1719512939453125|||-1.6739501953125|||-9.149505615234375|||-1.8039093017578125|||-10.794174194335938|||-5.8872528076171875
The artists persuaded the child to make fun of himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.501785278320312|||-0.9629096984863281|||-4.3813934326171875|||-5.612174987792969|||-0.022830963134765625|||-4.0694732666015625|||-7.785270690917969|||-5.7676239013671875
The artists persuaded the child to examine himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.501785278320312|||-0.9629096984863281|||-7.9434661865234375|||-4.988029479980469|||-8.638404846191406|||-6.432395935058594
The artists persuaded the child to diagnose himself .,The|||Ġartists|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-12.449745178222656|||-1.7328872680664062|||-8.501785278320312|||-0.9629096984863281|||-11.885574340820312|||-3.1944198608398438|||-9.104019165039062|||-6.303627014160156
