sentence,tokens,log_probs
The lawyer promised the artists to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-10.508556365966797|||-3.267597198486328|||-10.51778793334961|||-4.425937175750732|||-9.43285083770752|||-8.840320587158203
The lawyer promised the students to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.76560115814209|||-3.9722232818603516|||-3.8474340438842773|||-8.794437408447266|||-0.01776409149169922|||-6.955828666687012|||-8.353540420532227|||-9.018936157226562
The lawyer promised the students to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.76560115814209|||-3.9722232818603516|||-7.461310863494873|||-10.606490135192871|||-8.99195671081543|||-8.553739547729492
The lawyer promised the students to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.76560115814209|||-3.9722232818603516|||-11.357806205749512|||-6.6412434577941895|||-8.882124900817871|||-8.689770698547363
The lawyer promised the students to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.76560115814209|||-3.9722232818603516|||-12.182906150817871|||-7.538392066955566|||-8.263542175292969|||-9.46771240234375
The lawyer promised the students to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.76560115814209|||-3.9722232818603516|||-11.10439395904541|||-3.115729331970215|||-9.715424537658691|||-9.314105033874512
The lawyer promised the children to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.4674530029296875|||-3.6805615425109863|||-4.283960342407227|||-8.615952491760254|||-0.022170066833496094|||-7.295474052429199|||-8.023155212402344|||-9.330398559570312
The lawyer promised the children to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.4674530029296875|||-3.6805615425109863|||-10.128118515014648|||-8.15678596496582|||-8.420926094055176|||-8.771109580993652
The lawyer promised the children to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.4674530029296875|||-3.6805615425109863|||-13.584722518920898|||-5.034158706665039|||-8.896480560302734|||-8.809301376342773
The lawyer promised the children to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.4674530029296875|||-3.6805615425109863|||-13.09062385559082|||-7.763679504394531|||-7.778088569641113|||-9.600975036621094
The lawyer promised the children to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.4674530029296875|||-3.6805615425109863|||-9.90825080871582|||-2.852921485900879|||-9.343828201293945|||-9.603017807006836
The lawyer guaranteed the professors to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-10.297200202941895|||-5.570607662200928|||-4.334705352783203|||-8.856220245361328|||-0.020760536193847656|||-6.022665023803711|||-8.28921890258789|||-8.732385635375977
The lawyer guaranteed the professors to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-10.297200202941895|||-5.570607662200928|||-9.22092342376709|||-7.991331577301025|||-8.880115509033203|||-8.319616317749023
The lawyer guaranteed the professors to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-10.297200202941895|||-5.570607662200928|||-11.982845306396484|||-6.801225662231445|||-8.500875473022461|||-8.387140274047852
The lawyer guaranteed the professors to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-10.297200202941895|||-5.570607662200928|||-12.43244457244873|||-7.410160064697266|||-7.9122514724731445|||-8.774077415466309
The lawyer guaranteed the professors to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-10.297200202941895|||-5.570607662200928|||-12.160881996154785|||-5.652158260345459|||-9.261730194091797|||-8.750880241394043
The lawyer guaranteed the artists to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-9.760565757751465|||-5.111957550048828|||-3.203340530395508|||-9.200315475463867|||-0.06707286834716797|||-5.397662162780762|||-7.954094886779785|||-8.301360130310059
The lawyer guaranteed the artists to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-9.760565757751465|||-5.111957550048828|||-11.099309921264648|||-8.103233337402344|||-8.798639297485352|||-7.903832912445068
The lawyer guaranteed the artists to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-9.760565757751465|||-5.111957550048828|||-13.24049186706543|||-7.071468353271484|||-8.461145401000977|||-7.949370861053467
The lawyer guaranteed the artists to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-9.760565757751465|||-5.111957550048828|||-14.312299728393555|||-6.62155294418335|||-7.470147132873535|||-8.325613021850586
The lawyer guaranteed the artists to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-9.760565757751465|||-5.111957550048828|||-13.01741886138916|||-5.334211349487305|||-9.179767608642578|||-8.206941604614258
The lawyer guaranteed the students to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.306987762451172|||-5.842452526092529|||-4.563982009887695|||-9.689785957336426|||-0.025327682495117188|||-6.048051834106445|||-8.307965278625488|||-8.58881950378418
The lawyer guaranteed the students to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.306987762451172|||-5.842452526092529|||-9.518672943115234|||-7.988392353057861|||-8.968934059143066|||-8.047635078430176
The lawyer guaranteed the students to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.306987762451172|||-5.842452526092529|||-12.050044059753418|||-6.615011692047119|||-8.777647018432617|||-8.192502975463867
The lawyer guaranteed the students to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.306987762451172|||-5.842452526092529|||-13.258647918701172|||-7.818692207336426|||-8.020642280578613|||-8.725791931152344
The lawyer guaranteed the students to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.306987762451172|||-5.842452526092529|||-12.455556869506836|||-5.446449279785156|||-9.517721176147461|||-8.642343521118164
The lawyer guaranteed the children to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.939829349517822|||-4.696986675262451|||-5.149101734161377|||-9.26506519317627|||-0.022130966186523438|||-6.69536828994751|||-8.010494232177734|||-8.776126861572266
The lawyer guaranteed the children to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.939829349517822|||-4.696986675262451|||-10.82499885559082|||-7.144885063171387|||-8.417054176330566|||-8.187858581542969
The lawyer guaranteed the children to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.939829349517822|||-4.696986675262451|||-13.43461799621582|||-5.189300537109375|||-8.373213768005371|||-8.170625686645508
The lawyer guaranteed the children to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.939829349517822|||-4.696986675262451|||-14.138639450073242|||-8.269048690795898|||-7.605399131774902|||-8.578189849853516
The lawyer guaranteed the children to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.939829349517822|||-4.696986675262451|||-12.529157638549805|||-4.720128536224365|||-8.84099006652832|||-8.748383522033691
The lawyer offered the professors to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.50982666015625|||-5.053239822387695|||-4.502819538116455|||-7.554564952850342|||-0.03936481475830078|||-5.845201015472412|||-8.292587280273438|||-8.58004379272461
The lawyer offered the professors to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.50982666015625|||-5.053239822387695|||-7.617713451385498|||-7.592294692993164|||-8.385235786437988|||-8.287527084350586
The lawyer offered the professors to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.50982666015625|||-5.053239822387695|||-10.652161598205566|||-5.867703914642334|||-8.115702629089355|||-8.116926193237305
The lawyer offered the professors to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.50982666015625|||-5.053239822387695|||-11.830063819885254|||-7.322444438934326|||-8.140562057495117|||-8.965742111206055
The lawyer offered the professors to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.50982666015625|||-5.053239822387695|||-10.545205116271973|||-4.256791114807129|||-10.157648086547852|||-8.545354843139648
The lawyer offered the artists to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.24772834777832|||-4.516824722290039|||-3.8415088653564453|||-6.9882917404174805|||-0.09160232543945312|||-5.061649799346924|||-8.054394721984863|||-8.350930213928223
The lawyer offered the artists to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.24772834777832|||-4.516824722290039|||-8.760971069335938|||-7.498058795928955|||-8.33750057220459|||-7.9488630294799805
The lawyer offered the artists to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.24772834777832|||-4.516824722290039|||-11.64703369140625|||-5.8477783203125|||-8.177355766296387|||-7.853611946105957
The lawyer offered the artists to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.24772834777832|||-4.516824722290039|||-12.554829597473145|||-6.268377304077148|||-7.84169864654541|||-8.69922161102295
The lawyer offered the artists to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-10.24772834777832|||-4.516824722290039|||-10.223383903503418|||-4.565207481384277|||-10.034804344177246|||-8.021407127380371
The lawyer offered the students to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.349056243896484|||-5.283053398132324|||-4.437681674957275|||-6.940556526184082|||-0.03652763366699219|||-5.948243618011475|||-8.251087188720703|||-8.466358184814453
The lawyer offered the students to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.349056243896484|||-5.283053398132324|||-7.801824569702148|||-8.43349552154541|||-8.424661636352539|||-8.23898696899414
The lawyer offered the students to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.349056243896484|||-5.283053398132324|||-10.919690132141113|||-5.626205921173096|||-8.109220504760742|||-7.992114067077637
The lawyer offered the students to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.349056243896484|||-5.283053398132324|||-12.393993377685547|||-6.418637275695801|||-8.136152267456055|||-9.026102066040039
The lawyer offered the students to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.349056243896484|||-5.283053398132324|||-10.319318771362305|||-3.459461212158203|||-10.24538516998291|||-8.439742088317871
The lawyer offered the children to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.487120628356934|||-2.7380728721618652|||-5.827266216278076|||-6.810360908508301|||-0.030884742736816406|||-7.546514511108398|||-8.111468315124512|||-8.853307723999023
The lawyer offered the children to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.487120628356934|||-2.7380728721618652|||-10.637044906616211|||-7.702140808105469|||-8.109648704528809|||-8.419522285461426
The lawyer offered the children to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.487120628356934|||-2.7380728721618652|||-14.221107482910156|||-4.7719268798828125|||-7.972322463989258|||-8.233963966369629
The lawyer offered the children to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.487120628356934|||-2.7380728721618652|||-13.242401123046875|||-8.44832706451416|||-7.712558746337891|||-9.324592590332031
The lawyer offered the children to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.487120628356934|||-2.7380728721618652|||-10.690733909606934|||-3.493605613708496|||-9.74696159362793|||-8.871933937072754
The artist promised the professors to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-12.431235313415527|||-4.4585041999816895|||-2.694899559020996|||-6.823162078857422|||-0.048720359802246094|||-6.37645959854126|||-7.867938995361328|||-9.188887596130371
The artist promised the professors to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-12.431235313415527|||-4.4585041999816895|||-8.359869956970215|||-8.586758613586426|||-8.335593223571777|||-8.823576927185059
The artist promised the professors to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-12.431235313415527|||-4.4585041999816895|||-12.296838760375977|||-5.639955520629883|||-8.264111518859863|||-9.072294235229492
The artist promised the professors to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-12.431235313415527|||-4.4585041999816895|||-11.728565216064453|||-5.017124176025391|||-8.000960350036621|||-9.435664176940918
The artist promised the professors to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-12.431235313415527|||-4.4585041999816895|||-9.330432891845703|||-3.176858901977539|||-9.26578140258789|||-9.269439697265625
The artist promised the lawyers to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.186124801635742|||-4.180734157562256|||-3.078925132751465|||-6.976030349731445|||-0.036774635314941406|||-4.854421138763428|||-7.402004241943359|||-9.313318252563477
The artist promised the lawyers to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.186124801635742|||-4.180734157562256|||-9.593114852905273|||-7.885393142700195|||-7.661698341369629|||-8.74107551574707
The artist promised the lawyers to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.186124801635742|||-4.180734157562256|||-12.996194839477539|||-4.914852619171143|||-7.840625286102295|||-8.95833969116211
The artist promised the lawyers to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.186124801635742|||-4.180734157562256|||-12.474858283996582|||-5.843746662139893|||-7.4962639808654785|||-9.57309341430664
The artist promised the lawyers to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.186124801635742|||-4.180734157562256|||-9.363235473632812|||-3.290642738342285|||-8.632609367370605|||-9.365335464477539
The artist promised the students to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.571828842163086|||-4.315704345703125|||-2.380417823791504|||-7.440234184265137|||-0.08719539642333984|||-5.197097301483154|||-7.997435092926025|||-9.023675918579102
The artist promised the students to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.571828842163086|||-4.315704345703125|||-9.089656829833984|||-7.951057434082031|||-8.758329391479492|||-8.571090698242188
The artist promised the students to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.571828842163086|||-4.315704345703125|||-12.637803077697754|||-6.031354904174805|||-8.301066398620605|||-8.719571113586426
The artist promised the students to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.571828842163086|||-4.315704345703125|||-12.304253578186035|||-4.398551940917969|||-7.928343772888184|||-9.332342147827148
The artist promised the students to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.571828842163086|||-4.315704345703125|||-10.145719528198242|||-3.4160537719726562|||-9.369939804077148|||-8.90157699584961
The artist promised the children to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-7.418496131896973|||-4.612043380737305|||-2.802743911743164|||-6.573429584503174|||-0.09029865264892578|||-5.728836536407471|||-7.664060592651367|||-9.170519828796387
The artist promised the children to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-7.418496131896973|||-4.612043380737305|||-9.95364761352539|||-6.706301212310791|||-8.130931854248047|||-8.754630088806152
The artist promised the children to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-7.418496131896973|||-4.612043380737305|||-13.144024848937988|||-5.538210391998291|||-8.082510948181152|||-8.94764232635498
The artist promised the children to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-7.418496131896973|||-4.612043380737305|||-12.604390144348145|||-4.935080528259277|||-7.563085556030273|||-9.51994514465332
