sentence,tokens,log_probs
The lawyers promised the artist to disguise himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-10.641830444335938|||-3.6428909301757812|||-10.182327270507812|||-2.45831298828125|||-9.861091613769531|||-5.142402648925781
The lawyers promised the student to make fun of himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.3909912109375|||-3.2964401245117188|||-4.4620208740234375|||-9.689231872558594|||-0.01549530029296875|||-4.2582244873046875|||-8.235519409179688|||-5.261131286621094
The lawyers promised the student to examine himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.3909912109375|||-3.2964401245117188|||-8.791519165039062|||-5.427925109863281|||-9.005752563476562|||-5.7899627685546875
The lawyers promised the student to diagnose himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.3909912109375|||-3.2964401245117188|||-13.722381591796875|||-4.1632843017578125|||-9.037811279296875|||-5.672218322753906
The lawyers promised the student to embarrass himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.3909912109375|||-3.2964401245117188|||-11.749679565429688|||-2.439788818359375|||-9.073623657226562|||-5.4817352294921875
The lawyers promised the student to disguise himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.3909912109375|||-3.2964401245117188|||-11.160980224609375|||-2.0677642822265625|||-10.263832092285156|||-5.5208740234375
The lawyers promised the child to make fun of himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.134986877441406|||-3.789947509765625|||-5.003044128417969|||-9.274131774902344|||-0.02188873291015625|||-4.101287841796875|||-8.217239379882812|||-5.2798309326171875
The lawyers promised the child to examine himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.134986877441406|||-3.789947509765625|||-9.670761108398438|||-5.1316986083984375|||-8.869277954101562|||-5.717491149902344
The lawyers promised the child to diagnose himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.134986877441406|||-3.789947509765625|||-14.071830749511719|||-4.195396423339844|||-8.830078125|||-5.6711273193359375
The lawyers promised the child to embarrass himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.134986877441406|||-3.789947509765625|||-11.719215393066406|||-2.9494094848632812|||-8.946144104003906|||-5.5111541748046875
The lawyers promised the child to disguise himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-8.820266723632812|||-2.9064865112304688|||-7.134986877441406|||-3.789947509765625|||-11.285682678222656|||-1.9300308227539062|||-10.058456420898438|||-5.585060119628906
The lawyers guaranteed the professor to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-9.029029846191406|||-6.066642761230469|||-3.9975051879882812|||-8.908760070800781|||-0.011943817138671875|||-4.331535339355469|||-7.489410400390625|||-5.755027770996094
The lawyers guaranteed the professor to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-9.029029846191406|||-6.066642761230469|||-9.507637023925781|||-4.956016540527344|||-8.371719360351562|||-6.728363037109375
The lawyers guaranteed the professor to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-9.029029846191406|||-6.066642761230469|||-12.065269470214844|||-4.085731506347656|||-8.671516418457031|||-6.428558349609375
The lawyers guaranteed the professor to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-9.029029846191406|||-6.066642761230469|||-12.472648620605469|||-1.869659423828125|||-8.346923828125|||-6.0419158935546875
The lawyers guaranteed the professor to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-9.029029846191406|||-6.066642761230469|||-11.774101257324219|||-1.896942138671875|||-9.695075988769531|||-6.1412811279296875
The lawyers guaranteed the artist to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-10.569015502929688|||-5.169593811035156|||-3.6383895874023438|||-8.236427307128906|||-0.02259063720703125|||-4.164253234863281|||-7.485252380371094|||-5.4953155517578125
The lawyers guaranteed the artist to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-10.569015502929688|||-5.169593811035156|||-10.882369995117188|||-4.8396759033203125|||-8.728851318359375|||-6.224586486816406
The lawyers guaranteed the artist to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-10.569015502929688|||-5.169593811035156|||-13.939178466796875|||-4.3963775634765625|||-8.744537353515625|||-5.9820709228515625
The lawyers guaranteed the artist to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-10.569015502929688|||-5.169593811035156|||-13.103912353515625|||-2.1848678588867188|||-8.346885681152344|||-5.6419830322265625
The lawyers guaranteed the artist to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-10.569015502929688|||-5.169593811035156|||-10.895462036132812|||-2.2294692993164062|||-9.427047729492188|||-5.764015197753906
The lawyers guaranteed the student to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-7.025489807128906|||-5.228263854980469|||-4.228111267089844|||-9.061180114746094|||-0.016506195068359375|||-4.074554443359375|||-7.8933868408203125|||-5.8780975341796875
The lawyers guaranteed the student to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-7.025489807128906|||-5.228263854980469|||-10.672462463378906|||-4.337440490722656|||-8.853805541992188|||-6.548095703125
The lawyers guaranteed the student to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-7.025489807128906|||-5.228263854980469|||-13.224571228027344|||-3.6696701049804688|||-9.003990173339844|||-6.279014587402344
The lawyers guaranteed the student to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-7.025489807128906|||-5.228263854980469|||-13.078300476074219|||-1.8833236694335938|||-8.811416625976562|||-6.1428070068359375
The lawyers guaranteed the student to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-7.025489807128906|||-5.228263854980469|||-12.773002624511719|||-1.8690948486328125|||-9.948463439941406|||-6.1071014404296875
The lawyers guaranteed the child to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-6.184761047363281|||-4.453498840332031|||-4.759452819824219|||-8.771347045898438|||-0.023983001708984375|||-3.86346435546875|||-7.822257995605469|||-5.95904541015625
The lawyers guaranteed the child to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-6.184761047363281|||-4.453498840332031|||-11.405471801757812|||-4.342864990234375|||-8.641197204589844|||-6.569068908691406
The lawyers guaranteed the child to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-6.184761047363281|||-4.453498840332031|||-14.168128967285156|||-3.8282699584960938|||-8.753570556640625|||-6.398223876953125
The lawyers guaranteed the child to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-6.184761047363281|||-4.453498840332031|||-13.339027404785156|||-2.379486083984375|||-8.606315612792969|||-6.229621887207031
The lawyers guaranteed the child to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-12.66925048828125|||-2.2365951538085938|||-6.184761047363281|||-4.453498840332031|||-13.062797546386719|||-1.7329788208007812|||-9.688720703125|||-6.267677307128906
The lawyers offered the professor to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.750816345214844|||-5.653564453125|||-4.953033447265625|||-8.258758544921875|||-0.0108489990234375|||-4.675788879394531|||-7.9263763427734375|||-5.469024658203125
The lawyers offered the professor to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.750816345214844|||-5.653564453125|||-7.375984191894531|||-5.624481201171875|||-8.437591552734375|||-6.294929504394531
The lawyers offered the professor to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.750816345214844|||-5.653564453125|||-11.063308715820312|||-4.346733093261719|||-8.992523193359375|||-6.1762847900390625
The lawyers offered the professor to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.750816345214844|||-5.653564453125|||-11.072700500488281|||-2.402496337890625|||-8.899993896484375|||-5.806190490722656
The lawyers offered the professor to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.750816345214844|||-5.653564453125|||-11.08331298828125|||-1.2990264892578125|||-10.439033508300781|||-5.874969482421875
The lawyers offered the artist to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-10.818374633789062|||-5.182533264160156|||-4.594291687011719|||-8.316154479980469|||-0.020709991455078125|||-4.6294403076171875|||-7.992088317871094|||-5.282997131347656
The lawyers offered the artist to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-10.818374633789062|||-5.182533264160156|||-8.960319519042969|||-5.36956787109375|||-8.881538391113281|||-5.7555694580078125
The lawyers offered the artist to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-10.818374633789062|||-5.182533264160156|||-12.6956787109375|||-4.453208923339844|||-9.044181823730469|||-5.758903503417969
The lawyers offered the artist to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-10.818374633789062|||-5.182533264160156|||-11.761634826660156|||-2.8904800415039062|||-8.965721130371094|||-5.496101379394531
The lawyers offered the artist to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-10.818374633789062|||-5.182533264160156|||-10.612861633300781|||-1.7178955078125|||-10.354751586914062|||-5.5434417724609375
The lawyers offered the student to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-7.984458923339844|||-4.368194580078125|||-5.097297668457031|||-8.929916381835938|||-0.01385498046875|||-4.6023406982421875|||-8.419464111328125|||-5.4732513427734375
The lawyers offered the student to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-7.984458923339844|||-4.368194580078125|||-8.293220520019531|||-4.898284912109375|||-9.084136962890625|||-6.1044921875
The lawyers offered the student to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-7.984458923339844|||-4.368194580078125|||-12.085952758789062|||-4.027442932128906|||-9.349555969238281|||-6.010673522949219
The lawyers offered the student to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-7.984458923339844|||-4.368194580078125|||-11.803352355957031|||-2.5960464477539062|||-9.429290771484375|||-5.807525634765625
The lawyers offered the student to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-7.984458923339844|||-4.368194580078125|||-11.1107177734375|||-1.48516845703125|||-10.892997741699219|||-5.8185272216796875
The lawyers offered the child to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.215744018554688|||-3.3553009033203125|||-5.8726806640625|||-7.827400207519531|||-0.015514373779296875|||-4.8580169677734375|||-8.320404052734375|||-5.450859069824219
The lawyers offered the child to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.215744018554688|||-3.3553009033203125|||-8.816436767578125|||-5.1865081787109375|||-8.936065673828125|||-5.970985412597656
The lawyers offered the child to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.215744018554688|||-3.3553009033203125|||-12.801734924316406|||-4.502418518066406|||-8.988601684570312|||-5.974945068359375
The lawyers offered the child to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.215744018554688|||-3.3553009033203125|||-11.767311096191406|||-3.5281753540039062|||-9.093772888183594|||-5.7561798095703125
The lawyers offered the child to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.971214294433594|||-7.4060211181640625|||-2.9480438232421875|||-8.215744018554688|||-3.3553009033203125|||-11.528465270996094|||-1.616241455078125|||-10.562187194824219|||-5.806816101074219
The artists promised the professor to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-11.725807189941406|||-4.83331298828125|||-3.4319610595703125|||-6.453330993652344|||-0.0279693603515625|||-4.532440185546875|||-7.45208740234375|||-4.9699249267578125
The artists promised the professor to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-11.725807189941406|||-4.83331298828125|||-7.454559326171875|||-6.342094421386719|||-8.318122863769531|||-5.536041259765625
The artists promised the professor to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-11.725807189941406|||-4.83331298828125|||-11.754898071289062|||-4.962799072265625|||-8.670127868652344|||-5.311637878417969
The artists promised the professor to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-11.725807189941406|||-4.83331298828125|||-10.9967041015625|||-3.02032470703125|||-8.400596618652344|||-5.057037353515625
The artists promised the professor to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-11.725807189941406|||-4.83331298828125|||-9.553787231445312|||-1.5099945068359375|||-9.804084777832031|||-5.1061248779296875
The artists promised the lawyer to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-12.421562194824219|||-3.1481170654296875|||-3.6459503173828125|||-7.768898010253906|||-0.0220794677734375|||-5.715263366699219|||-7.6205291748046875|||-4.867034912109375
The artists promised the lawyer to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-12.421562194824219|||-3.1481170654296875|||-7.0384521484375|||-7.491386413574219|||-8.678497314453125|||-5.399238586425781
The artists promised the lawyer to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-12.421562194824219|||-3.1481170654296875|||-12.127212524414062|||-6.158988952636719|||-8.782089233398438|||-5.3036956787109375
The artists promised the lawyer to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-12.421562194824219|||-3.1481170654296875|||-10.958328247070312|||-3.8536529541015625|||-8.612037658691406|||-5.024635314941406
The artists promised the lawyer to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-12.421562194824219|||-3.1481170654296875|||-9.232147216796875|||-1.9816665649414062|||-9.945075988769531|||-5.0699462890625
The artists promised the student to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.514610290527344|||-3.8489837646484375|||-3.7322235107421875|||-6.45855712890625|||-0.0400848388671875|||-4.4771270751953125|||-7.750823974609375|||-5.018531799316406
The artists promised the student to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.514610290527344|||-3.8489837646484375|||-8.692306518554688|||-5.134307861328125|||-8.8642578125|||-5.546119689941406
The artists promised the student to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.514610290527344|||-3.8489837646484375|||-13.040283203125|||-4.472694396972656|||-8.934272766113281|||-5.3414764404296875
The artists promised the student to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.514610290527344|||-3.8489837646484375|||-11.7979736328125|||-2.4841690063476562|||-8.7757568359375|||-5.1415863037109375
The artists promised the student to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.514610290527344|||-3.8489837646484375|||-10.367324829101562|||-1.6247482299804688|||-10.278793334960938|||-5.19775390625
The artists promised the child to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.993240356445312|||-3.68408203125|||-4.426429748535156|||-5.9368743896484375|||-0.0439605712890625|||-4.0233917236328125|||-7.677101135253906|||-4.979850769042969
The artists promised the child to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.993240356445312|||-3.68408203125|||-9.31671142578125|||-4.355003356933594|||-8.680046081542969|||-5.426353454589844
The artists promised the child to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-10.037017822265625|||-9.004188537597656|||-3.0732421875|||-8.993240356445312|||-3.68408203125|||-13.262474060058594|||-4.125205993652344|||-8.702476501464844|||-5.312713623046875
