sentence,tokens,log_probs
The lawyer promised the artist to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-8.155534744262695|||-3.245866298675537|||-9.484607696533203|||-2.629831314086914|||-9.287164688110352|||-9.087784767150879
The lawyer promised the student to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.24934196472168|||-4.080713272094727|||-3.8192214965820312|||-8.539474487304688|||-0.015997886657714844|||-6.017834186553955|||-8.788597106933594|||-9.220611572265625
The lawyer promised the student to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.24934196472168|||-4.080713272094727|||-8.14116096496582|||-7.915347099304199|||-8.850358963012695|||-8.749916076660156
The lawyer promised the student to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.24934196472168|||-4.080713272094727|||-11.318731307983398|||-5.264805793762207|||-8.836387634277344|||-8.975686073303223
The lawyer promised the student to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.24934196472168|||-4.080713272094727|||-11.847166061401367|||-7.150987148284912|||-8.545183181762695|||-9.754093170166016
The lawyer promised the student to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-6.24934196472168|||-4.080713272094727|||-10.462303161621094|||-2.6735639572143555|||-9.56871223449707|||-9.46407413482666
The lawyer promised the child to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-5.884912490844727|||-3.6751694679260254|||-4.973894119262695|||-7.442875862121582|||-0.025239944458007812|||-6.580087184906006|||-8.031522750854492|||-9.09578800201416
The lawyer promised the child to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-5.884912490844727|||-3.6751694679260254|||-10.744682312011719|||-6.749860763549805|||-8.270994186401367|||-8.827431678771973
The lawyer promised the child to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-5.884912490844727|||-3.6751694679260254|||-13.422246932983398|||-4.381748676300049|||-8.74603271484375|||-8.621179580688477
The lawyer promised the child to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-5.884912490844727|||-3.6751694679260254|||-13.189833641052246|||-7.598596572875977|||-7.692394256591797|||-9.507352828979492
The lawyer promised the child to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.238205909729004|||-2.8728761672973633|||-5.884912490844727|||-3.6751694679260254|||-10.50601863861084|||-2.5771312713623047|||-8.82454776763916|||-9.462137222290039
The lawyer guaranteed the professor to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-8.121797561645508|||-5.370625019073486|||-3.891543388366699|||-9.402935028076172|||-0.02463817596435547|||-4.655314922332764|||-8.01211929321289|||-8.383350372314453
The lawyer guaranteed the professor to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-8.121797561645508|||-5.370625019073486|||-9.414966583251953|||-5.562717914581299|||-8.346883773803711|||-8.100476264953613
The lawyer guaranteed the professor to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-8.121797561645508|||-5.370625019073486|||-11.525882720947266|||-4.644078731536865|||-8.261323928833008|||-8.219525337219238
The lawyer guaranteed the professor to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-8.121797561645508|||-5.370625019073486|||-12.224348068237305|||-4.495922088623047|||-7.552402973175049|||-8.490291595458984
The lawyer guaranteed the professor to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-8.121797561645508|||-5.370625019073486|||-12.085025787353516|||-1.972733497619629|||-8.667668342590332|||-8.492265701293945
The lawyer guaranteed the artist to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.474844932556152|||-4.894557476043701|||-3.191046714782715|||-9.46053695678711|||-0.05217933654785156|||-3.6592373847961426|||-7.800994396209717|||-8.298142433166504
The lawyer guaranteed the artist to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.474844932556152|||-4.894557476043701|||-10.709254264831543|||-5.645820617675781|||-8.327259063720703|||-8.08108901977539
The lawyer guaranteed the artist to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.474844932556152|||-4.894557476043701|||-12.788691520690918|||-4.568967819213867|||-8.321940422058105|||-8.109285354614258
The lawyer guaranteed the artist to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.474844932556152|||-4.894557476043701|||-13.559279441833496|||-3.7042794227600098|||-7.112468719482422|||-8.499763488769531
The lawyer guaranteed the artist to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-7.474844932556152|||-4.894557476043701|||-12.231586456298828|||-2.1194896697998047|||-8.303382873535156|||-8.371952056884766
The lawyer guaranteed the student to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.7032036781311035|||-6.036798477172852|||-4.303863525390625|||-10.691553115844727|||-0.021721839904785156|||-4.287820339202881|||-8.408085823059082|||-8.507148742675781
The lawyer guaranteed the student to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.7032036781311035|||-6.036798477172852|||-9.541462898254395|||-5.176565170288086|||-8.919374465942383|||-8.048267364501953
The lawyer guaranteed the student to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.7032036781311035|||-6.036798477172852|||-11.323958396911621|||-3.7514448165893555|||-8.862234115600586|||-8.166088104248047
The lawyer guaranteed the student to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.7032036781311035|||-6.036798477172852|||-13.197751998901367|||-4.2072367668151855|||-8.100225448608398|||-8.694046020507812
The lawyer guaranteed the student to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.7032036781311035|||-6.036798477172852|||-12.469799041748047|||-1.9011878967285156|||-8.946184158325195|||-8.572298049926758
The lawyer guaranteed the child to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.529287338256836|||-4.497152805328369|||-5.1024861335754395|||-10.063545227050781|||-0.021312713623046875|||-4.825867652893066|||-7.91990852355957|||-8.590646743774414
The lawyer guaranteed the child to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.529287338256836|||-4.497152805328369|||-10.665682792663574|||-5.104622840881348|||-8.044807434082031|||-8.291409492492676
The lawyer guaranteed the child to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.529287338256836|||-4.497152805328369|||-12.679231643676758|||-3.603087902069092|||-8.732416152954102|||-8.071582794189453
The lawyer guaranteed the child to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.529287338256836|||-4.497152805328369|||-14.65754222869873|||-5.532957077026367|||-7.677094459533691|||-8.496952056884766
The lawyer guaranteed the child to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-13.609275817871094|||-2.109254837036133|||-6.529287338256836|||-4.497152805328369|||-13.007193565368652|||-1.8709850311279297|||-7.9853010177612305|||-8.777944564819336
The lawyer offered the professor to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.280003547668457|||-5.408697128295898|||-4.324169635772705|||-7.794155120849609|||-0.03555774688720703|||-4.419858932495117|||-8.420817375183105|||-8.385970115661621
The lawyer offered the professor to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.280003547668457|||-5.408697128295898|||-7.996602535247803|||-5.973199844360352|||-8.240180015563965|||-8.263948440551758
The lawyer offered the professor to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.280003547668457|||-5.408697128295898|||-10.648750305175781|||-3.9296441078186035|||-7.953376293182373|||-8.217193603515625
The lawyer offered the professor to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.280003547668457|||-5.408697128295898|||-12.071041107177734|||-5.988691806793213|||-8.239990234375|||-9.004776954650879
The lawyer offered the professor to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.280003547668457|||-5.408697128295898|||-10.674066543579102|||-1.4702568054199219|||-9.85969352722168|||-8.430964469909668
The lawyer offered the artist to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.77139663696289|||-5.074949264526367|||-3.717658042907715|||-7.782715797424316|||-0.07534313201904297|||-3.029134750366211|||-8.348664283752441|||-8.320542335510254
The lawyer offered the artist to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.77139663696289|||-5.074949264526367|||-8.70405387878418|||-5.698566436767578|||-8.464604377746582|||-8.023004531860352
The lawyer offered the artist to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.77139663696289|||-5.074949264526367|||-11.66762638092041|||-3.565469741821289|||-8.176078796386719|||-8.034399032592773
The lawyer offered the artist to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.77139663696289|||-5.074949264526367|||-12.539356231689453|||-4.749084949493408|||-8.206664085388184|||-8.817121505737305
The lawyer offered the artist to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-8.77139663696289|||-5.074949264526367|||-9.573980331420898|||-1.4733819961547852|||-9.776586532592773|||-8.052543640136719
The lawyer offered the student to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.585203170776367|||-5.265028953552246|||-4.470988750457764|||-7.796746253967285|||-0.028833389282226562|||-4.932518005371094|||-8.581602096557617|||-8.588443756103516
The lawyer offered the student to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.585203170776367|||-5.265028953552246|||-8.451604843139648|||-6.881433486938477|||-8.636034965515137|||-8.461400032043457
The lawyer offered the student to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.585203170776367|||-5.265028953552246|||-11.210827827453613|||-3.9182987213134766|||-8.269857406616211|||-8.417553901672363
The lawyer offered the student to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.585203170776367|||-5.265028953552246|||-12.711925506591797|||-5.976829528808594|||-8.531866073608398|||-9.363462448120117
The lawyer offered the student to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.585203170776367|||-5.265028953552246|||-10.878807067871094|||-1.8034448623657227|||-9.93961238861084|||-8.546056747436523
The lawyer offered the child to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.202857971191406|||-2.558441638946533|||-6.250187397003174|||-6.671715259552002|||-0.021869659423828125|||-6.38912296295166|||-8.20803451538086|||-8.627071380615234
The lawyer offered the child to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.202857971191406|||-2.558441638946533|||-10.80591869354248|||-6.068256378173828|||-8.098496437072754|||-8.494330406188965
The lawyer offered the child to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.202857971191406|||-2.558441638946533|||-14.017788887023926|||-3.5348381996154785|||-8.110454559326172|||-8.179262161254883
The lawyer offered the child to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.202857971191406|||-2.558441638946533|||-13.191685676574707|||-7.4793243408203125|||-7.8157525062561035|||-9.299112319946289
The lawyer offered the child to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.09192943572998|||-2.380866050720215|||-7.202857971191406|||-2.558441638946533|||-11.181829452514648|||-2.2431507110595703|||-8.912759780883789|||-8.829072952270508
The artist promised the professor to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.457605361938477|||-4.833236217498779|||-2.6836023330688477|||-6.926876068115234|||-0.02935028076171875|||-5.1742377281188965|||-8.068809509277344|||-9.277631759643555
The artist promised the professor to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.457605361938477|||-4.833236217498779|||-8.912099838256836|||-7.138949394226074|||-8.013131141662598|||-9.074666023254395
The artist promised the professor to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.457605361938477|||-4.833236217498779|||-13.100102424621582|||-4.951241970062256|||-8.04223918914795|||-9.255552291870117
The artist promised the professor to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.457605361938477|||-4.833236217498779|||-11.385226249694824|||-5.188762187957764|||-7.873915672302246|||-9.654203414916992
The artist promised the professor to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.457605361938477|||-4.833236217498779|||-9.607051849365234|||-1.5664052963256836|||-9.412918090820312|||-9.526647567749023
The artist promised the lawyer to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.29347038269043|||-4.685322284698486|||-3.283797264099121|||-7.110294818878174|||-0.033962249755859375|||-5.207425594329834|||-7.751264572143555|||-9.248178482055664
The artist promised the lawyer to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.29347038269043|||-4.685322284698486|||-9.294414520263672|||-7.396145820617676|||-7.680119514465332|||-8.85781478881836
The artist promised the lawyer to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.29347038269043|||-4.685322284698486|||-13.108945846557617|||-4.995008945465088|||-7.858524799346924|||-9.047099113464355
The artist promised the lawyer to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.29347038269043|||-4.685322284698486|||-12.110026359558105|||-6.349891662597656|||-7.640161514282227|||-9.60983657836914
The artist promised the lawyer to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-10.29347038269043|||-4.685322284698486|||-9.375934600830078|||-2.419994354248047|||-8.965475082397461|||-9.48218059539795
The artist promised the student to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-9.20115852355957|||-4.873617172241211|||-2.7694549560546875|||-7.865658283233643|||-0.05051994323730469|||-5.49179220199585|||-8.238794326782227|||-9.185317993164062
The artist promised the student to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-9.20115852355957|||-4.873617172241211|||-9.221076965332031|||-7.398732662200928|||-8.36019515991211|||-8.990988731384277
The artist promised the student to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-9.20115852355957|||-4.873617172241211|||-12.875617027282715|||-5.726607322692871|||-8.262152671813965|||-8.992630958557129
The artist promised the student to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-9.20115852355957|||-4.873617172241211|||-12.100401878356934|||-5.565548896789551|||-8.112427711486816|||-9.71351432800293
The artist promised the student to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-9.20115852355957|||-4.873617172241211|||-9.980855941772461|||-2.591785430908203|||-9.509212493896484|||-9.392348289489746
The artist promised the child to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.303686141967773|||-4.640879154205322|||-3.878477096557617|||-6.169126033782959|||-0.044902801513671875|||-5.491451263427734|||-7.673815727233887|||-9.256515502929688
The artist promised the child to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.303686141967773|||-4.640879154205322|||-10.727522850036621|||-5.287703514099121|||-7.909855842590332|||-9.097240447998047
The artist promised the child to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.303686141967773|||-4.640879154205322|||-13.369787216186523|||-4.508347511291504|||-7.869352340698242|||-9.096220970153809
The artist promised the child to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-8.303686141967773|||-4.640879154205322|||-12.43615436553955|||-6.193049430847168|||-7.441500186920166|||-9.68179702758789
