sentence,tokens,log_probs
The lawyer persuaded the artist to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-8.351068496704102|||-0.44139575958251953|||-8.868534088134766|||-1.3488826751708984|||-10.048707008361816|||-9.026392936706543
The lawyer persuaded the student to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.385992050170898|||-0.49355125427246094|||-4.621089935302734|||-10.812104225158691|||-0.012414932250976562|||-2.8344907760620117|||-8.983118057250977|||-8.549764633178711
The lawyer persuaded the student to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.385992050170898|||-0.49355125427246094|||-9.697982788085938|||-5.752387523651123|||-9.087913513183594|||-8.731731414794922
The lawyer persuaded the student to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.385992050170898|||-0.49355125427246094|||-12.205896377563477|||-1.440220832824707|||-9.73170280456543|||-8.371052742004395
The lawyer persuaded the student to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.385992050170898|||-0.49355125427246094|||-12.129207611083984|||-2.17437744140625|||-9.466984748840332|||-9.001521110534668
The lawyer persuaded the student to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.385992050170898|||-0.49355125427246094|||-10.687455177307129|||-1.3224153518676758|||-10.249271392822266|||-8.794841766357422
The lawyer persuaded the child to make fun of himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.034718036651611|||-1.020660400390625|||-4.264955520629883|||-10.242440223693848|||-0.007610321044921875|||-3.583329200744629|||-8.796111106872559|||-8.818882942199707
The lawyer persuaded the child to examine himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.034718036651611|||-1.020660400390625|||-10.08862590789795|||-5.044816493988037|||-8.896306037902832|||-8.82860279083252
The lawyer persuaded the child to diagnose himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.034718036651611|||-1.020660400390625|||-12.312042236328125|||-1.6620512008666992|||-9.771228790283203|||-8.4176025390625
The lawyer persuaded the child to embarrass himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.034718036651611|||-1.020660400390625|||-11.732010841369629|||-3.3677101135253906|||-9.359546661376953|||-9.221220970153809
The lawyer persuaded the child to disguise himself .,The|||Ġlawyer|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-11.956218719482422|||-1.1653871536254883|||-6.034718036651611|||-1.020660400390625|||-9.918831825256348|||-1.3897829055786133|||-9.656194686889648|||-9.175577163696289
The lawyer forced the professor to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.079323768615723|||-0.34700584411621094|||-4.435573577880859|||-9.044750213623047|||-0.006674766540527344|||-1.7087621688842773|||-8.24105453491211|||-9.067696571350098
The lawyer forced the professor to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.079323768615723|||-0.34700584411621094|||-8.295865058898926|||-4.033555030822754|||-8.482251167297363|||-9.422066688537598
The lawyer forced the professor to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.079323768615723|||-0.34700584411621094|||-10.943177223205566|||-3.135967254638672|||-8.395342826843262|||-9.355691909790039
The lawyer forced the professor to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.079323768615723|||-0.34700584411621094|||-10.811074256896973|||-0.9872560501098633|||-8.355112075805664|||-9.164878845214844
The lawyer forced the professor to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.079323768615723|||-0.34700584411621094|||-11.163383483886719|||-0.8755388259887695|||-8.878396987915039|||-9.551643371582031
The lawyer forced the artist to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.285824775695801|||-0.31469249725341797|||-4.098299980163574|||-7.1892991065979|||-0.009809494018554688|||-1.2710371017456055|||-8.364496231079102|||-9.288455963134766
The lawyer forced the artist to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.285824775695801|||-0.31469249725341797|||-8.686920166015625|||-3.5115771293640137|||-8.496137619018555|||-9.365350723266602
The lawyer forced the artist to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.285824775695801|||-0.31469249725341797|||-12.45440673828125|||-2.162290573120117|||-8.050729751586914|||-9.1893892288208
The lawyer forced the artist to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.285824775695801|||-0.31469249725341797|||-11.22101879119873|||-0.9390678405761719|||-8.23900318145752|||-9.155557632446289
The lawyer forced the artist to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-7.285824775695801|||-0.31469249725341797|||-9.2135591506958|||-1.0373058319091797|||-8.870769500732422|||-9.347966194152832
The lawyer forced the student to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.593189239501953|||-0.5156631469726562|||-4.513883590698242|||-9.551017761230469|||-0.004772186279296875|||-2.0102901458740234|||-9.034375190734863|||-9.14975357055664
The lawyer forced the student to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.593189239501953|||-0.5156631469726562|||-9.142425537109375|||-4.71187162399292|||-9.295421600341797|||-9.305929183959961
The lawyer forced the student to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.593189239501953|||-0.5156631469726562|||-11.493558883666992|||-1.8772048950195312|||-8.931965827941895|||-9.20437240600586
The lawyer forced the student to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.593189239501953|||-0.5156631469726562|||-11.116010665893555|||-1.33270263671875|||-9.175898551940918|||-9.429730415344238
The lawyer forced the student to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.593189239501953|||-0.5156631469726562|||-11.418431282043457|||-1.402669906616211|||-9.23885440826416|||-9.40335464477539
The lawyer forced the child to make fun of himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.475350379943848|||-0.5775890350341797|||-4.536409378051758|||-7.660342693328857|||-0.004603385925292969|||-2.6775388717651367|||-8.999348640441895|||-9.07863998413086
The lawyer forced the child to examine himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.475350379943848|||-0.5775890350341797|||-8.859060287475586|||-4.589154243469238|||-8.858251571655273|||-9.345635414123535
The lawyer forced the child to diagnose himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.475350379943848|||-0.5775890350341797|||-11.66041374206543|||-2.2156925201416016|||-8.96187686920166|||-8.9825439453125
The lawyer forced the child to embarrass himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.475350379943848|||-0.5775890350341797|||-11.203535079956055|||-2.4289350509643555|||-9.083015441894531|||-9.40277099609375
The lawyer forced the child to disguise himself .,The|||Ġlawyer|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-10.858829498291016|||-3.711751937866211|||-6.475350379943848|||-0.5775890350341797|||-10.731388092041016|||-1.655731201171875|||-8.961464881896973|||-9.5239839553833
The lawyer told the professor to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.129667282104492|||-2.680850028991699|||-4.515320777893066|||-7.720415115356445|||-0.008853912353515625|||-3.142428398132324|||-8.326847076416016|||-8.512777328491211
The lawyer told the professor to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.129667282104492|||-2.680850028991699|||-8.226215362548828|||-4.782223224639893|||-8.603448867797852|||-8.362204551696777
The lawyer told the professor to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.129667282104492|||-2.680850028991699|||-10.977743148803711|||-2.3664493560791016|||-8.151065826416016|||-8.270240783691406
The lawyer told the professor to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.129667282104492|||-2.680850028991699|||-11.988547325134277|||-2.927339553833008|||-8.853365898132324|||-8.933452606201172
The lawyer told the professor to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.129667282104492|||-2.680850028991699|||-10.910110473632812|||-1.5570507049560547|||-9.436538696289062|||-8.661520004272461
The lawyer told the artist to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.917726516723633|||-2.033846855163574|||-3.7996091842651367|||-6.358038902282715|||-0.019071578979492188|||-1.8920059204101562|||-8.334149360656738|||-8.617348670959473
The lawyer told the artist to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.917726516723633|||-2.033846855163574|||-9.11729621887207|||-4.103129863739014|||-8.702364921569824|||-8.112320899963379
The lawyer told the artist to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.917726516723633|||-2.033846855163574|||-12.357416152954102|||-1.9059991836547852|||-8.229368209838867|||-8.266194343566895
The lawyer told the artist to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.917726516723633|||-2.033846855163574|||-12.930915832519531|||-2.0626564025878906|||-8.530479431152344|||-9.066924095153809
The lawyer told the artist to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-9.917726516723633|||-2.033846855163574|||-9.652633666992188|||-1.2373723983764648|||-9.632966041564941|||-8.608906745910645
The lawyer told the student to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.245800971984863|||-2.516357421875|||-4.670737266540527|||-7.89743709564209|||-0.008856773376464844|||-3.3252382278442383|||-8.578283309936523|||-8.268585205078125
The lawyer told the student to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.245800971984863|||-2.516357421875|||-8.8154296875|||-4.98813533782959|||-9.091486930847168|||-8.154825210571289
The lawyer told the student to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.245800971984863|||-2.516357421875|||-11.87311840057373|||-1.8030309677124023|||-8.336143493652344|||-8.123779296875
The lawyer told the student to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.245800971984863|||-2.516357421875|||-12.278433799743652|||-2.5665807723999023|||-9.236669540405273|||-8.704469680786133
The lawyer told the student to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-7.245800971984863|||-2.516357421875|||-10.96372127532959|||-1.675572395324707|||-9.633097648620605|||-8.4674072265625
The lawyer told the child to make fun of himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-8.148996353149414|||-2.8248939514160156|||-4.830788612365723|||-6.472865581512451|||-0.007569313049316406|||-4.083402633666992|||-8.549116134643555|||-8.589049339294434
The lawyer told the child to examine himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-8.148996353149414|||-2.8248939514160156|||-8.862931251525879|||-4.51212215423584|||-8.704174995422363|||-8.22700023651123
The lawyer told the child to diagnose himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-8.148996353149414|||-2.8248939514160156|||-12.430870056152344|||-1.773580551147461|||-8.409987449645996|||-8.146923065185547
The lawyer told the child to embarrass himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-8.148996353149414|||-2.8248939514160156|||-11.84512996673584|||-3.433953285217285|||-8.98576545715332|||-8.796891212463379
The lawyer told the child to disguise himself .,The|||Ġlawyer|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.81498908996582|||-6.808248043060303|||-0.9454679489135742|||-8.148996353149414|||-2.8248939514160156|||-9.883722305297852|||-1.5509262084960938|||-9.347256660461426|||-8.807659149169922
The artist persuaded the professor to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.10135269165039|||-0.28313255310058594|||-3.773611068725586|||-8.014370918273926|||-0.022430419921875|||-2.370677947998047|||-8.261640548706055|||-9.00933837890625
The artist persuaded the professor to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.10135269165039|||-0.28313255310058594|||-7.913384914398193|||-6.6047492027282715|||-8.356636047363281|||-9.196661949157715
The artist persuaded the professor to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.10135269165039|||-0.28313255310058594|||-11.515557289123535|||-3.459775924682617|||-9.116537094116211|||-8.985893249511719
The artist persuaded the professor to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.10135269165039|||-0.28313255310058594|||-11.385214805603027|||-1.1020393371582031|||-9.091753959655762|||-9.042234420776367
The artist persuaded the professor to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.10135269165039|||-0.28313255310058594|||-8.35367202758789|||-1.0861682891845703|||-10.224160194396973|||-9.529550552368164
The artist persuaded the lawyer to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.350996971130371|||-0.5514354705810547|||-3.841282844543457|||-7.836655616760254|||-0.013701438903808594|||-2.687962532043457|||-8.018600463867188|||-9.245277404785156
The artist persuaded the lawyer to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.350996971130371|||-0.5514354705810547|||-8.552490234375|||-6.9517502784729|||-8.278428077697754|||-9.166078567504883
The artist persuaded the lawyer to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.350996971130371|||-0.5514354705810547|||-12.333032608032227|||-3.651163101196289|||-8.840707778930664|||-8.903873443603516
The artist persuaded the lawyer to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.350996971130371|||-0.5514354705810547|||-11.979092597961426|||-2.6390275955200195|||-8.684834480285645|||-9.226150512695312
The artist persuaded the lawyer to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-8.350996971130371|||-0.5514354705810547|||-8.272180557250977|||-1.601332664489746|||-9.866405487060547|||-9.59897232055664
The artist persuaded the student to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.410557270050049|||-0.48386096954345703|||-4.319036483764648|||-7.993213653564453|||-0.02501964569091797|||-3.1592302322387695|||-8.659453392028809|||-8.834522247314453
The artist persuaded the student to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.410557270050049|||-0.48386096954345703|||-9.159812927246094|||-5.834197521209717|||-9.030790328979492|||-9.167221069335938
The artist persuaded the student to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.410557270050049|||-0.48386096954345703|||-12.946084022521973|||-2.4360475540161133|||-9.23222541809082|||-8.743767738342285
The artist persuaded the student to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.410557270050049|||-0.48386096954345703|||-11.334746360778809|||-1.9492254257202148|||-9.419475555419922|||-9.336986541748047
The artist persuaded the student to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.410557270050049|||-0.48386096954345703|||-8.219907760620117|||-1.37054443359375|||-10.329574584960938|||-9.428336143493652
The artist persuaded the child to make fun of himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.546290397644043|||-0.4816255569458008|||-4.85615348815918|||-7.626118183135986|||-0.018312454223632812|||-2.5635814666748047|||-8.688432693481445|||-9.053997039794922
The artist persuaded the child to examine himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.546290397644043|||-0.4816255569458008|||-8.93861198425293|||-4.8733601570129395|||-8.733569145202637|||-9.299174308776855
The artist persuaded the child to diagnose himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-12.15412712097168|||-1.4509201049804688|||-7.546290397644043|||-0.4816255569458008|||-13.467412948608398|||-1.357029914855957|||-9.253006935119629|||-9.004020690917969
