sentence,tokens,log_probs
The lawyers promised the artist to disguise himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-8.509718894958496|||-3.6649904251098633|||-9.756194114685059|||-2.8165969848632812|||-9.249676704406738|||-9.056835174560547
The lawyers promised the student to make fun of himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-7.11517333984375|||-4.568692684173584|||-3.8043994903564453|||-8.49139404296875|||-0.02000141143798828|||-5.758472442626953|||-8.841879844665527|||-9.249133110046387
The lawyers promised the student to examine himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-7.11517333984375|||-4.568692684173584|||-8.42661190032959|||-7.8169965744018555|||-9.092805862426758|||-8.820764541625977
The lawyers promised the student to diagnose himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-7.11517333984375|||-4.568692684173584|||-12.007674217224121|||-4.573158264160156|||-9.03384017944336|||-8.944069862365723
The lawyers promised the student to embarrass himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-7.11517333984375|||-4.568692684173584|||-12.099090576171875|||-7.133789539337158|||-8.674276351928711|||-9.943865776062012
The lawyers promised the student to disguise himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-7.11517333984375|||-4.568692684173584|||-10.462231636047363|||-3.133176803588867|||-9.57168960571289|||-9.433324813842773
The lawyers promised the child to make fun of himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-6.557960033416748|||-4.238918781280518|||-5.103281021118164|||-7.3675408363342285|||-0.026346206665039062|||-6.548792839050293|||-8.106821060180664|||-9.113663673400879
The lawyers promised the child to examine himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-6.557960033416748|||-4.238918781280518|||-10.91774845123291|||-6.6671905517578125|||-8.453912734985352|||-8.906609535217285
The lawyers promised the child to diagnose himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-6.557960033416748|||-4.238918781280518|||-13.709524154663086|||-4.241255283355713|||-9.01256275177002|||-8.688078880310059
The lawyers promised the child to embarrass himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-6.557960033416748|||-4.238918781280518|||-13.522335052490234|||-8.191850662231445|||-8.102423667907715|||-9.6142578125
The lawyers promised the child to disguise himself .,The|||Ġlawyers|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-9.177404403686523|||-2.7428293228149414|||-6.557960033416748|||-4.238918781280518|||-10.467097282409668|||-3.2068872451782227|||-8.84416675567627|||-9.435810089111328
The lawyers guaranteed the professor to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.735389709472656|||-5.561995983123779|||-3.88577938079834|||-9.482439041137695|||-0.029555320739746094|||-4.278888702392578|||-8.228031158447266|||-8.45709228515625
The lawyers guaranteed the professor to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.735389709472656|||-5.561995983123779|||-9.593311309814453|||-5.5459747314453125|||-8.789543151855469|||-8.272649765014648
The lawyers guaranteed the professor to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.735389709472656|||-5.561995983123779|||-11.926029205322266|||-4.389945030212402|||-8.638201713562012|||-8.36800479888916
The lawyers guaranteed the professor to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.735389709472656|||-5.561995983123779|||-12.631149291992188|||-4.705203056335449|||-7.830573081970215|||-8.729242324829102
The lawyers guaranteed the professor to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.735389709472656|||-5.561995983123779|||-12.731892585754395|||-2.293063163757324|||-8.997716903686523|||-8.643486976623535
The lawyers guaranteed the artist to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.165730476379395|||-5.1316328048706055|||-3.2309112548828125|||-9.509307861328125|||-0.06651115417480469|||-3.0903048515319824|||-7.968902111053467|||-8.34225845336914
The lawyers guaranteed the artist to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.165730476379395|||-5.1316328048706055|||-10.96633529663086|||-5.02553653717041|||-8.550468444824219|||-8.079920768737793
The lawyers guaranteed the artist to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.165730476379395|||-5.1316328048706055|||-13.372644424438477|||-3.887930393218994|||-8.599066734313965|||-8.0817289352417
The lawyers guaranteed the artist to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.165730476379395|||-5.1316328048706055|||-14.058595657348633|||-3.7250356674194336|||-7.380884647369385|||-8.582206726074219
The lawyers guaranteed the artist to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-8.165730476379395|||-5.1316328048706055|||-12.982324600219727|||-1.9740142822265625|||-8.539546012878418|||-8.369915008544922
The lawyers guaranteed the student to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.2189531326293945|||-6.042276382446289|||-4.272820472717285|||-10.234426498413086|||-0.02795696258544922|||-4.02559232711792|||-8.4590482711792|||-8.652414321899414
The lawyers guaranteed the student to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.2189531326293945|||-6.042276382446289|||-9.777405738830566|||-4.947632789611816|||-9.157563209533691|||-8.338687896728516
The lawyers guaranteed the student to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.2189531326293945|||-6.042276382446289|||-11.634639739990234|||-3.0201687812805176|||-9.00152587890625|||-8.377425193786621
The lawyers guaranteed the student to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.2189531326293945|||-6.042276382446289|||-13.120266914367676|||-4.382635593414307|||-8.222883224487305|||-8.998029708862305
The lawyers guaranteed the student to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.2189531326293945|||-6.042276382446289|||-12.871143341064453|||-2.3295278549194336|||-9.048344612121582|||-8.756631851196289
The lawyers guaranteed the child to make fun of himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.164164066314697|||-4.778263568878174|||-5.231658458709717|||-9.468456268310547|||-0.023302078247070312|||-4.785768508911133|||-8.007430076599121|||-8.684776306152344
The lawyers guaranteed the child to examine himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.164164066314697|||-4.778263568878174|||-11.066134452819824|||-4.920711040496826|||-8.261739730834961|||-8.405712127685547
The lawyers guaranteed the child to diagnose himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.164164066314697|||-4.778263568878174|||-13.05981731414795|||-3.344552993774414|||-8.96002197265625|||-8.155372619628906
The lawyers guaranteed the child to embarrass himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.164164066314697|||-4.778263568878174|||-15.296427726745605|||-6.257119655609131|||-7.938679218292236|||-8.743912696838379
The lawyers guaranteed the child to disguise himself .,The|||Ġlawyers|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-12.81014347076416|||-2.1298274993896484|||-7.164164066314697|||-4.778263568878174|||-13.109942436218262|||-2.614750862121582|||-8.206439971923828|||-8.842418670654297
The lawyers offered the professor to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.26052474975586|||-5.288479328155518|||-4.529666900634766|||-8.00964641571045|||-0.05378532409667969|||-3.524892807006836|||-8.47003173828125|||-8.643823623657227
The lawyers offered the professor to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.26052474975586|||-5.288479328155518|||-8.255203247070312|||-6.168968677520752|||-8.592604637145996|||-8.355628967285156
The lawyers offered the professor to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.26052474975586|||-5.288479328155518|||-11.16895866394043|||-3.5271902084350586|||-8.206031799316406|||-8.385523796081543
The lawyers offered the professor to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.26052474975586|||-5.288479328155518|||-12.289562225341797|||-6.09682559967041|||-8.389248847961426|||-9.307795524597168
The lawyers offered the professor to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.26052474975586|||-5.288479328155518|||-10.939895629882812|||-1.5629615783691406|||-9.9447021484375|||-8.530570983886719
The lawyers offered the artist to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.721048355102539|||-5.148899078369141|||-3.8833065032958984|||-7.793834686279297|||-0.0715799331665039|||-2.2617292404174805|||-8.372688293457031|||-8.512033462524414
The lawyers offered the artist to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.721048355102539|||-5.148899078369141|||-8.947909355163574|||-5.400964260101318|||-8.785624504089355|||-8.020868301391602
The lawyers offered the artist to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.721048355102539|||-5.148899078369141|||-12.082513809204102|||-2.8369083404541016|||-8.40560531616211|||-8.134761810302734
The lawyers offered the artist to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.721048355102539|||-5.148899078369141|||-12.67363166809082|||-4.709896564483643|||-8.367384910583496|||-9.03875732421875
The lawyers offered the artist to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-8.721048355102539|||-5.148899078369141|||-9.930002212524414|||-1.3371648788452148|||-9.859521865844727|||-7.91703987121582
The lawyers offered the student to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.751202583312988|||-5.241421222686768|||-4.629501819610596|||-8.169502258300781|||-0.04486370086669922|||-4.212230205535889|||-8.55618667602539|||-8.836373329162598
The lawyers offered the student to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.751202583312988|||-5.241421222686768|||-8.903157234191895|||-6.235909938812256|||-8.821852684020996|||-8.553231239318848
The lawyers offered the student to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.751202583312988|||-5.241421222686768|||-12.088747024536133|||-3.102428436279297|||-8.428006172180176|||-8.548944473266602
The lawyers offered the student to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.751202583312988|||-5.241421222686768|||-13.112064361572266|||-6.0837297439575195|||-8.636752128601074|||-9.67846393585205
The lawyers offered the student to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.751202583312988|||-5.241421222686768|||-11.291162490844727|||-1.827193260192871|||-9.951669692993164|||-8.561697959899902
The lawyers offered the child to make fun of himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.375308036804199|||-2.909816265106201|||-6.325681209564209|||-6.723237991333008|||-0.022225379943847656|||-6.062699317932129|||-8.275445938110352|||-8.781387329101562
The lawyers offered the child to examine himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.375308036804199|||-2.909816265106201|||-10.996460914611816|||-5.436059951782227|||-8.307209968566895|||-8.532462120056152
The lawyers offered the child to diagnose himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.375308036804199|||-2.909816265106201|||-14.231975555419922|||-3.438694953918457|||-8.42049789428711|||-8.358964920043945
The lawyers offered the child to embarrass himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.375308036804199|||-2.909816265106201|||-13.409351348876953|||-8.17431354522705|||-8.216941833496094|||-9.532703399658203
The lawyers offered the child to disguise himself .,The|||Ġlawyers|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.09765625|||-8.703680992126465|||-2.715683937072754|||-7.375308036804199|||-2.909816265106201|||-11.509117126464844|||-2.9069576263427734|||-8.837265014648438|||-8.854515075683594
The artists promised the professor to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.436652183532715|||-4.77163553237915|||-2.758334159851074|||-6.498050212860107|||-0.04047393798828125|||-5.216843605041504|||-8.37071418762207|||-8.943867683410645
The artists promised the professor to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.436652183532715|||-4.77163553237915|||-8.753294944763184|||-7.766748428344727|||-8.41103744506836|||-8.795791625976562
The artists promised the professor to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.436652183532715|||-4.77163553237915|||-12.642417907714844|||-5.192896842956543|||-8.399810791015625|||-8.956096649169922
The artists promised the professor to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.436652183532715|||-4.77163553237915|||-11.279502868652344|||-5.860318183898926|||-8.153096199035645|||-9.477327346801758
The artists promised the professor to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.436652183532715|||-4.77163553237915|||-9.550043106079102|||-2.1049842834472656|||-9.816869735717773|||-9.23065185546875
The artists promised the lawyer to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.397144317626953|||-4.709549427032471|||-3.394454002380371|||-7.145778179168701|||-0.03942108154296875|||-5.776825428009033|||-7.9487481117248535|||-8.932405471801758
The artists promised the lawyer to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.397144317626953|||-4.709549427032471|||-8.896239280700684|||-8.828985214233398|||-7.8838300704956055|||-8.666015625
The artists promised the lawyer to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.397144317626953|||-4.709549427032471|||-12.707671165466309|||-5.499876499176025|||-8.161542892456055|||-8.776761054992676
The artists promised the lawyer to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.397144317626953|||-4.709549427032471|||-12.137709617614746|||-7.091774940490723|||-7.755420207977295|||-9.436443328857422
The artists promised the lawyer to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-11.397144317626953|||-4.709549427032471|||-9.703805923461914|||-3.4936232566833496|||-9.398534774780273|||-9.220556259155273
The artists promised the student to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.84424877166748|||-5.153093338012695|||-2.970747947692871|||-7.2854509353637695|||-0.09382152557373047|||-5.891923427581787|||-8.49267578125|||-8.75596809387207
The artists promised the student to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.84424877166748|||-5.153093338012695|||-9.514200210571289|||-7.671286582946777|||-8.821167945861816|||-8.580196380615234
The artists promised the student to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.84424877166748|||-5.153093338012695|||-12.808782577514648|||-5.612480640411377|||-8.6909761428833|||-8.587136268615723
The artists promised the student to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.84424877166748|||-5.153093338012695|||-12.14066219329834|||-5.90101957321167|||-8.326760292053223|||-9.474227905273438
The artists promised the student to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.84424877166748|||-5.153093338012695|||-10.018696784973145|||-3.0021533966064453|||-9.774407386779785|||-8.982370376586914
The artists promised the child to make fun of himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.678943634033203|||-4.695067405700684|||-4.33503532409668|||-5.8091559410095215|||-0.05646324157714844|||-5.937177658081055|||-7.9444355964660645|||-8.759614944458008
The artists promised the child to examine himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.678943634033203|||-4.695067405700684|||-10.876246452331543|||-5.495657444000244|||-8.28189754486084|||-8.713130950927734
The artists promised the child to diagnose himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.678943634033203|||-4.695067405700684|||-13.395459175109863|||-4.536789417266846|||-8.306963920593262|||-8.745879173278809
The artists promised the child to embarrass himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.678943634033203|||-4.695067405700684|||-12.808480262756348|||-7.07583475112915|||-7.868343353271484|||-9.413095474243164
