sentence,tokens,log_probs
The lawyer promised the artists to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-10.444557189941406|||-3.2714767456054688|||-10.16986083984375|||-4.896507263183594|||-9.750038146972656|||-4.890464782714844
The lawyer promised the students to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3924102783203125|||-2.6837615966796875|||-4.4432220458984375|||-8.067481994628906|||-0.012470245361328125|||-5.76605224609375|||-7.940216064453125|||-4.880393981933594
The lawyer promised the students to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3924102783203125|||-2.6837615966796875|||-7.8352508544921875|||-7.375938415527344|||-8.729141235351562|||-5.306037902832031
The lawyer promised the students to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3924102783203125|||-2.6837615966796875|||-13.782119750976562|||-6.5364837646484375|||-8.958808898925781|||-5.323036193847656
The lawyer promised the students to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3924102783203125|||-2.6837615966796875|||-11.536514282226562|||-5.088226318359375|||-8.750503540039062|||-5.1627044677734375
The lawyer promised the students to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3924102783203125|||-2.6837615966796875|||-11.110610961914062|||-5.0059661865234375|||-10.215568542480469|||-5.282966613769531
The lawyer promised the children to make fun of himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3654327392578125|||-3.6279296875|||-4.865592956542969|||-7.7447967529296875|||-0.017169952392578125|||-5.571464538574219|||-7.848854064941406|||-4.825141906738281
The lawyer promised the children to examine himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3654327392578125|||-3.6279296875|||-8.970954895019531|||-7.1607818603515625|||-8.4432373046875|||-5.1544036865234375
The lawyer promised the children to diagnose himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3654327392578125|||-3.6279296875|||-13.792686462402344|||-6.7291412353515625|||-8.673110961914062|||-5.217674255371094
The lawyer promised the children to embarrass himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3654327392578125|||-3.6279296875|||-11.976119995117188|||-5.453681945800781|||-8.5205078125|||-5.1096038818359375
The lawyer promised the children to disguise himself .,The|||Ġlawyer|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-9.16387939453125|||-3.0873489379882812|||-6.3654327392578125|||-3.6279296875|||-11.003829956054688|||-4.543434143066406|||-10.017158508300781|||-5.209075927734375
The lawyer guaranteed the professors to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.236053466796875|||-5.607879638671875|||-4.0706634521484375|||-7.490791320800781|||-0.0093231201171875|||-5.956512451171875|||-7.20538330078125|||-5.523193359375
The lawyer guaranteed the professors to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.236053466796875|||-5.607879638671875|||-8.520545959472656|||-6.807197570800781|||-8.223526000976562|||-6.457794189453125
The lawyer guaranteed the professors to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.236053466796875|||-5.607879638671875|||-11.609046936035156|||-6.1048431396484375|||-8.537399291992188|||-6.288581848144531
The lawyer guaranteed the professors to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.236053466796875|||-5.607879638671875|||-11.925880432128906|||-4.3559112548828125|||-8.115501403808594|||-5.8662872314453125
The lawyer guaranteed the professors to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.236053466796875|||-5.607879638671875|||-11.255088806152344|||-4.381919860839844|||-9.641647338867188|||-6.069000244140625
The lawyer guaranteed the artists to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.784927368164062|||-5.32513427734375|||-3.5996932983398438|||-7.3871002197265625|||-0.021862030029296875|||-5.602081298828125|||-7.232177734375|||-5.207756042480469
The lawyer guaranteed the artists to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.784927368164062|||-5.32513427734375|||-10.684722900390625|||-6.869880676269531|||-8.468177795410156|||-5.932899475097656
The lawyer guaranteed the artists to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.784927368164062|||-5.32513427734375|||-14.127044677734375|||-6.394233703613281|||-8.629386901855469|||-5.782524108886719
The lawyer guaranteed the artists to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.784927368164062|||-5.32513427734375|||-12.74871826171875|||-4.452362060546875|||-8.124343872070312|||-5.455451965332031
The lawyer guaranteed the artists to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-10.784927368164062|||-5.32513427734375|||-10.678024291992188|||-4.686149597167969|||-9.393760681152344|||-5.653739929199219
The lawyer guaranteed the students to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.797065734863281|||-5.2003631591796875|||-4.360664367675781|||-7.601837158203125|||-0.01493072509765625|||-5.753059387207031|||-7.4955291748046875|||-5.580299377441406
The lawyer guaranteed the students to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.797065734863281|||-5.2003631591796875|||-9.916374206542969|||-6.4569854736328125|||-8.428062438964844|||-6.186241149902344
The lawyer guaranteed the students to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.797065734863281|||-5.2003631591796875|||-13.414924621582031|||-6.3055267333984375|||-8.747978210449219|||-6.076652526855469
The lawyer guaranteed the students to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.797065734863281|||-5.2003631591796875|||-13.008537292480469|||-4.810859680175781|||-8.3836669921875|||-5.891326904296875
The lawyer guaranteed the students to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.797065734863281|||-5.2003631591796875|||-12.535453796386719|||-4.77520751953125|||-9.826667785644531|||-5.97320556640625
The lawyer guaranteed the children to make fun of himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.335113525390625|||-5.23736572265625|||-4.9363250732421875|||-7.5399017333984375|||-0.02223968505859375|||-5.643119812011719|||-7.432273864746094|||-5.5509033203125
The lawyer guaranteed the children to examine himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.335113525390625|||-5.23736572265625|||-10.995269775390625|||-6.6229705810546875|||-8.148597717285156|||-6.063911437988281
The lawyer guaranteed the children to diagnose himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.335113525390625|||-5.23736572265625|||-13.949928283691406|||-6.508842468261719|||-8.512542724609375|||-5.989875793457031
The lawyer guaranteed the children to embarrass himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.335113525390625|||-5.23736572265625|||-13.605659484863281|||-5.084259033203125|||-8.2022705078125|||-5.853324890136719
The lawyer guaranteed the children to disguise himself .,The|||Ġlawyer|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-12.848220825195312|||-2.4991531372070312|||-6.335113525390625|||-5.23736572265625|||-13.034172058105469|||-4.293128967285156|||-9.6673583984375|||-5.9203948974609375
The lawyer offered the professors to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.329010009765625|||-4.5002899169921875|||-4.5973663330078125|||-7.327117919921875|||-0.00850677490234375|||-6.1268310546875|||-7.8018341064453125|||-5.330772399902344
The lawyer offered the professors to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.329010009765625|||-4.5002899169921875|||-6.4516143798828125|||-7.226593017578125|||-8.510749816894531|||-6.196319580078125
The lawyer offered the professors to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.329010009765625|||-4.5002899169921875|||-11.158401489257812|||-6.123138427734375|||-8.968711853027344|||-6.082672119140625
The lawyer offered the professors to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.329010009765625|||-4.5002899169921875|||-10.438690185546875|||-4.855621337890625|||-8.843299865722656|||-5.716461181640625
The lawyer offered the professors to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-10.329010009765625|||-4.5002899169921875|||-10.4420166015625|||-3.8159027099609375|||-10.4322509765625|||-5.837982177734375
The lawyer offered the artists to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-11.411163330078125|||-4.331596374511719|||-4.515289306640625|||-7.603424072265625|||-0.01812744140625|||-5.967193603515625|||-7.787200927734375|||-4.99798583984375
The lawyer offered the artists to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-11.411163330078125|||-4.331596374511719|||-8.318771362304688|||-7.007804870605469|||-8.670631408691406|||-5.56488037109375
The lawyer offered the artists to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-11.411163330078125|||-4.331596374511719|||-12.753036499023438|||-6.288185119628906|||-8.960563659667969|||-5.540245056152344
The lawyer offered the artists to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-11.411163330078125|||-4.331596374511719|||-11.300460815429688|||-5.077117919921875|||-8.784225463867188|||-5.2933197021484375
The lawyer offered the artists to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-11.411163330078125|||-4.331596374511719|||-10.197837829589844|||-3.9985885620117188|||-10.273582458496094|||-5.394599914550781
The lawyer offered the students to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-6.555091857910156|||-3.6993255615234375|||-4.924842834472656|||-7.5000152587890625|||-0.012310028076171875|||-5.983734130859375|||-8.122802734375|||-5.2490692138671875
The lawyer offered the students to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-6.555091857910156|||-3.6993255615234375|||-7.366783142089844|||-6.4290924072265625|||-8.846588134765625|||-5.8541107177734375
The lawyer offered the students to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-6.555091857910156|||-3.6993255615234375|||-11.787712097167969|||-6.3932037353515625|||-9.223838806152344|||-5.8546295166015625
The lawyer offered the students to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-6.555091857910156|||-3.6993255615234375|||-11.130271911621094|||-5.0703887939453125|||-9.102165222167969|||-5.670219421386719
The lawyer offered the students to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-6.555091857910156|||-3.6993255615234375|||-10.288955688476562|||-4.2055511474609375|||-10.728988647460938|||-5.742591857910156
The lawyer offered the children to make fun of himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.551261901855469|||-4.006355285644531|||-5.648490905761719|||-6.359886169433594|||-0.013919830322265625|||-5.8374176025390625|||-8.0638427734375|||-5.157379150390625
The lawyer offered the children to examine himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.551261901855469|||-4.006355285644531|||-7.970611572265625|||-6.530616760253906|||-8.652862548828125|||-5.683128356933594
The lawyer offered the children to diagnose himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.551261901855469|||-4.006355285644531|||-12.415603637695312|||-6.5886993408203125|||-8.965911865234375|||-5.748115539550781
The lawyer offered the children to embarrass himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.551261901855469|||-4.006355285644531|||-11.347785949707031|||-5.565116882324219|||-8.757598876953125|||-5.553825378417969
The lawyer offered the children to disguise himself .,The|||Ġlawyer|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-9.222038269042969|||-8.393058776855469|||-2.918914794921875|||-7.551261901855469|||-4.006355285644531|||-10.910873413085938|||-3.4749603271484375|||-10.492324829101562|||-5.636039733886719
The artist promised the professors to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.810722351074219|||-3.8185195922851562|||-3.5085601806640625|||-5.949333190917969|||-0.02251434326171875|||-5.456451416015625|||-7.126747131347656|||-4.566925048828125
The artist promised the professors to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.810722351074219|||-3.8185195922851562|||-7.340728759765625|||-7.136711120605469|||-8.391769409179688|||-5.04913330078125
The artist promised the professors to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.810722351074219|||-3.8185195922851562|||-12.071853637695312|||-6.200836181640625|||-8.301513671875|||-4.9279632568359375
The artist promised the professors to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.810722351074219|||-3.8185195922851562|||-11.026046752929688|||-4.5057525634765625|||-7.9485931396484375|||-4.771934509277344
The artist promised the professors to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-12.810722351074219|||-3.8185195922851562|||-10.190338134765625|||-4.042655944824219|||-9.491348266601562|||-4.84844970703125
The artist promised the lawyers to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.713455200195312|||-2.350372314453125|||-3.7022247314453125|||-8.06787109375|||-0.018951416015625|||-5.876136779785156|||-7.493675231933594|||-4.588287353515625
The artist promised the lawyers to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.713455200195312|||-2.350372314453125|||-6.808502197265625|||-7.9879150390625|||-8.795921325683594|||-4.9176483154296875
The artist promised the lawyers to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.713455200195312|||-2.350372314453125|||-13.0098876953125|||-6.817909240722656|||-8.497604370117188|||-4.912895202636719
The artist promised the lawyers to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.713455200195312|||-2.350372314453125|||-11.03070068359375|||-4.431610107421875|||-8.203201293945312|||-4.740425109863281
The artist promised the lawyers to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-11.713455200195312|||-2.350372314453125|||-10.308074951171875|||-4.112579345703125|||-9.643768310546875|||-4.8217315673828125
The artist promised the students to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.874382019042969|||-3.1193695068359375|||-3.770660400390625|||-5.508636474609375|||-0.03145599365234375|||-5.2917022705078125|||-7.438362121582031|||-4.628814697265625
The artist promised the students to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.874382019042969|||-3.1193695068359375|||-8.205276489257812|||-6.843528747558594|||-8.734085083007812|||-4.996055603027344
The artist promised the students to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.874382019042969|||-3.1193695068359375|||-13.275634765625|||-6.497077941894531|||-8.640480041503906|||-4.959068298339844
The artist promised the students to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.874382019042969|||-3.1193695068359375|||-11.582611083984375|||-4.526481628417969|||-8.300590515136719|||-4.855567932128906
The artist promised the students to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.874382019042969|||-3.1193695068359375|||-10.228179931640625|||-4.559417724609375|||-9.954994201660156|||-4.943603515625
The artist promised the children to make fun of himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.6636810302734375|||-3.698638916015625|||-4.2828216552734375|||-5.064262390136719|||-0.04140472412109375|||-5.188568115234375|||-7.239768981933594|||-4.5301666259765625
The artist promised the children to examine himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.6636810302734375|||-3.698638916015625|||-8.928337097167969|||-6.4326324462890625|||-8.40625|||-4.8613128662109375
The artist promised the children to diagnose himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.6636810302734375|||-3.698638916015625|||-13.464218139648438|||-6.498069763183594|||-8.323677062988281|||-4.873359680175781
