verb,baseline_sentence,distractor_sentence,ungrammatical_sentence,baseline_pron_log_prob,distractor_pron_log_prob,ungrammatical_pron_log_prob,baseline_greater_than_ungrammatical,distractor_greater_than_ungrammatical,correct
forced,The artist forced the student to diagnose himself .,The artists forced the student to diagnose himself .,The artist forced the students to diagnose himself .,-2.969390869140625,-3.08642578125,-5.304756164550781,1,1,1
forced,The artist forced the student to embarrass himself .,The artists forced the student to embarrass himself .,The artist forced the students to embarrass himself .,-1.7530288696289062,-2.0028762817382812,-3.9745407104492188,1,1,1
forced,The artist forced the student to disguise himself .,The artists forced the student to disguise himself .,The artist forced the students to disguise himself .,-1.14105224609375,-1.4722061157226562,-4.288246154785156,1,1,1
forced,The artist forced the child to make fun of himself .,The artists forced the child to make fun of himself .,The artist forced the children to make fun of himself .,-3.17626953125,-3.7746047973632812,-4.7718353271484375,1,1,1
forced,The artist forced the child to examine himself .,The artists forced the child to examine himself .,The artist forced the children to examine himself .,-4.3411865234375,-4.79010009765625,-6.511444091796875,1,1,1
forced,The artist forced the child to diagnose himself .,The artists forced the child to diagnose himself .,The artist forced the children to diagnose himself .,-2.8229141235351562,-2.9819412231445312,-5.2977752685546875,1,1,1
forced,The artist forced the child to embarrass himself .,The artists forced the child to embarrass himself .,The artist forced the children to embarrass himself .,-1.7525634765625,-1.96148681640625,-4.014778137207031,1,1,1
forced,The artist forced the child to disguise himself .,The artists forced the child to disguise himself .,The artist forced the children to disguise himself .,-1.2622299194335938,-1.4748458862304688,-4.2566375732421875,1,1,1
told,The artist told the professor to make fun of himself .,The artists told the professor to make fun of himself .,The artist told the professors to make fun of himself .,-3.4525833129882812,-3.9508132934570312,-4.7880401611328125,1,1,1
told,The artist told the professor to examine himself .,The artists told the professor to examine himself .,The artist told the professors to examine himself .,-4.062751770019531,-4.5123748779296875,-5.9633331298828125,1,1,1
told,The artist told the professor to diagnose himself .,The artists told the professor to diagnose himself .,The artist told the professors to diagnose himself .,-3.5148239135742188,-3.8328933715820312,-5.200439453125,1,1,1
told,The artist told the professor to embarrass himself .,The artists told the professor to embarrass himself .,The artist told the professors to embarrass himself .,-1.82855224609375,-1.80535888671875,-3.7188262939453125,1,1,1
told,The artist told the professor to disguise himself .,The artists told the professor to disguise himself .,The artist told the professors to disguise himself .,-1.3892059326171875,-1.6219253540039062,-3.9157943725585938,1,1,1
told,The artist told the lawyer to make fun of himself .,The artists told the lawyer to make fun of himself .,The artist told the lawyers to make fun of himself .,-4.1138916015625,-4.8251953125,-4.934150695800781,1,1,1
told,The artist told the lawyer to examine himself .,The artists told the lawyer to examine himself .,The artist told the lawyers to examine himself .,-5.195930480957031,-5.753395080566406,-6.5020904541015625,1,1,1
told,The artist told the lawyer to diagnose himself .,The artists told the lawyer to diagnose himself .,The artist told the lawyers to diagnose himself .,-3.9202117919921875,-4.417999267578125,-5.2484130859375,1,1,1
told,The artist told the lawyer to embarrass himself .,The artists told the lawyer to embarrass himself .,The artist told the lawyers to embarrass himself .,-2.2257919311523438,-2.5159378051757812,-3.403228759765625,1,1,1
told,The artist told the lawyer to disguise himself .,The artists told the lawyer to disguise himself .,The artist told the lawyers to disguise himself .,-1.4647598266601562,-1.8641204833984375,-3.5229110717773438,1,1,1
told,The artist told the student to make fun of himself .,The artists told the student to make fun of himself .,The artist told the students to make fun of himself .,-3.1692352294921875,-3.7003326416015625,-5.077354431152344,1,1,1
told,The artist told the student to examine himself .,The artists told the student to examine himself .,The artist told the students to examine himself .,-3.7393112182617188,-4.0392608642578125,-6.1783447265625,1,1,1
told,The artist told the student to diagnose himself .,The artists told the student to diagnose himself .,The artist told the students to diagnose himself .,-3.1531753540039062,-3.3766403198242188,-5.816856384277344,1,1,1
told,The artist told the student to embarrass himself .,The artists told the student to embarrass himself .,The artist told the students to embarrass himself .,-1.9096603393554688,-1.9397811889648438,-4.279296875,1,1,1
told,The artist told the student to disguise himself .,The artists told the student to disguise himself .,The artist told the students to disguise himself .,-1.1353912353515625,-1.4730758666992188,-4.670013427734375,1,1,1
told,The artist told the child to make fun of himself .,The artists told the child to make fun of himself .,The artist told the children to make fun of himself .,-3.0299148559570312,-3.4275131225585938,-4.923469543457031,1,1,1
told,The artist told the child to examine himself .,The artists told the child to examine himself .,The artist told the children to examine himself .,-3.5426177978515625,-3.7709274291992188,-5.98516845703125,1,1,1
told,The artist told the child to diagnose himself .,The artists told the child to diagnose himself .,The artist told the children to diagnose himself .,-2.62933349609375,-2.8363113403320312,-5.660865783691406,1,1,1
told,The artist told the child to embarrass himself .,The artists told the child to embarrass himself .,The artist told the children to embarrass himself .,-2.0157241821289062,-1.906982421875,-4.542915344238281,1,1,1
told,The artist told the child to disguise himself .,The artists told the child to disguise himself .,The artist told the children to disguise himself .,-1.041473388671875,-1.2125778198242188,-4.462059020996094,1,1,1
persuaded,The student persuaded the professor to make fun of himself .,The students persuaded the professor to make fun of himself .,The student persuaded the professors to make fun of himself .,-4.753028869628906,-5.024078369140625,-5.908241271972656,1,1,1
persuaded,The student persuaded the professor to examine himself .,The students persuaded the professor to examine himself .,The student persuaded the professors to examine himself .,-5.670509338378906,-6.3403778076171875,-7.0999298095703125,1,1,1
persuaded,The student persuaded the professor to diagnose himself .,The students persuaded the professor to diagnose himself .,The student persuaded the professors to diagnose himself .,-4.500572204589844,-4.997261047363281,-5.462348937988281,1,1,1
persuaded,The student persuaded the professor to embarrass himself .,The students persuaded the professor to embarrass himself .,The student persuaded the professors to embarrass himself .,-3.3155670166015625,-3.1621246337890625,-5.05340576171875,1,1,1
persuaded,The student persuaded the professor to disguise himself .,The students persuaded the professor to disguise himself .,The student persuaded the professors to disguise himself .,-1.1313629150390625,-1.2840042114257812,-3.6183128356933594,1,1,1
persuaded,The student persuaded the lawyer to make fun of himself .,The students persuaded the lawyer to make fun of himself .,The student persuaded the lawyers to make fun of himself .,-4.9769744873046875,-5.447044372558594,-5.917655944824219,1,1,1
persuaded,The student persuaded the lawyer to examine himself .,The students persuaded the lawyer to examine himself .,The student persuaded the lawyers to examine himself .,-6.442192077636719,-7.0919647216796875,-7.9510040283203125,1,1,1
persuaded,The student persuaded the lawyer to diagnose himself .,The students persuaded the lawyer to diagnose himself .,The student persuaded the lawyers to diagnose himself .,-4.50445556640625,-4.990104675292969,-5.789863586425781,1,1,1
persuaded,The student persuaded the lawyer to embarrass himself .,The students persuaded the lawyer to embarrass himself .,The student persuaded the lawyers to embarrass himself .,-3.2923049926757812,-3.3491744995117188,-4.78497314453125,1,1,1
persuaded,The student persuaded the lawyer to disguise himself .,The students persuaded the lawyer to disguise himself .,The student persuaded the lawyers to disguise himself .,-1.2898635864257812,-1.3779487609863281,-3.9387550354003906,1,1,1
persuaded,The student persuaded the artist to make fun of himself .,The students persuaded the artist to make fun of himself .,The student persuaded the artists to make fun of himself .,-4.2119598388671875,-4.5247039794921875,-5.47650146484375,1,1,1
persuaded,The student persuaded the artist to examine himself .,The students persuaded the artist to examine himself .,The student persuaded the artists to examine himself .,-5.213554382324219,-5.702308654785156,-6.893348693847656,1,1,1
persuaded,The student persuaded the artist to diagnose himself .,The students persuaded the artist to diagnose himself .,The student persuaded the artists to diagnose himself .,-4.083335876464844,-4.4343719482421875,-5.384651184082031,1,1,1
persuaded,The student persuaded the artist to embarrass himself .,The students persuaded the artist to embarrass himself .,The student persuaded the artists to embarrass himself .,-2.8749237060546875,-2.7336044311523438,-4.5953216552734375,1,1,1
persuaded,The student persuaded the artist to disguise himself .,The students persuaded the artist to disguise himself .,The student persuaded the artists to disguise himself .,-1.1574668884277344,-1.2580795288085938,-3.8709449768066406,1,1,1
persuaded,The student persuaded the child to make fun of himself .,The students persuaded the child to make fun of himself .,The student persuaded the children to make fun of himself .,-3.9632110595703125,-4.165458679199219,-5.656494140625,1,1,1
persuaded,The student persuaded the child to examine himself .,The students persuaded the child to examine himself .,The student persuaded the children to examine himself .,-4.480621337890625,-4.924812316894531,-6.796577453613281,1,1,1
persuaded,The student persuaded the child to diagnose himself .,The students persuaded the child to diagnose himself .,The student persuaded the children to diagnose himself .,-3.4442138671875,-3.277099609375,-5.647682189941406,1,1,1
persuaded,The student persuaded the child to embarrass himself .,The students persuaded the child to embarrass himself .,The student persuaded the children to embarrass himself .,-2.786468505859375,-2.5512313842773438,-5.2385711669921875,1,1,1
persuaded,The student persuaded the child to disguise himself .,The students persuaded the child to disguise himself .,The student persuaded the children to disguise himself .,-1.1216621398925781,-1.2075958251953125,-4.175849914550781,1,1,1
forced,The student forced the professor to make fun of himself .,The students forced the professor to make fun of himself .,The student forced the professors to make fun of himself .,-4.0055084228515625,-4.213417053222656,-5.172698974609375,1,1,1
forced,The student forced the professor to examine himself .,The students forced the professor to examine himself .,The student forced the professors to examine himself .,-4.155006408691406,-4.47088623046875,-5.9980926513671875,1,1,1
forced,The student forced the professor to diagnose himself .,The students forced the professor to diagnose himself .,The student forced the professors to diagnose himself .,-3.441986083984375,-3.760772705078125,-4.710762023925781,1,1,1
forced,The student forced the professor to embarrass himself .,The students forced the professor to embarrass himself .,The student forced the professors to embarrass himself .,-1.8726119995117188,-1.7354583740234375,-3.9603729248046875,1,1,1
forced,The student forced the professor to disguise himself .,The students forced the professor to disguise himself .,The student forced the professors to disguise himself .,-0.8957176208496094,-0.9673805236816406,-3.4829330444335938,1,1,1
forced,The student forced the lawyer to make fun of himself .,The students forced the lawyer to make fun of himself .,The student forced the lawyers to make fun of himself .,-3.7597274780273438,-4.152587890625,-4.87982177734375,1,1,1
forced,The student forced the lawyer to examine himself .,The students forced the lawyer to examine himself .,The student forced the lawyers to examine himself .,-4.595832824707031,-4.87091064453125,-6.4925994873046875,1,1,1
forced,The student forced the lawyer to diagnose himself .,The students forced the lawyer to diagnose himself .,The student forced the lawyers to diagnose himself .,-3.3398361206054688,-3.6305160522460938,-5.009559631347656,1,1,1
forced,The student forced the lawyer to embarrass himself .,The students forced the lawyer to embarrass himself .,The student forced the lawyers to embarrass himself .,-1.2454376220703125,-1.3316574096679688,-3.3747711181640625,1,1,1
forced,The student forced the lawyer to disguise himself .,The students forced the lawyer to disguise himself .,The student forced the lawyers to disguise himself .,-0.9591827392578125,-1.0027618408203125,-3.6353759765625,1,1,1
forced,The student forced the artist to make fun of himself .,The students forced the artist to make fun of himself .,The student forced the artists to make fun of himself .,-3.403820037841797,-3.6468429565429688,-4.531223297119141,1,1,1
forced,The student forced the artist to examine himself .,The students forced the artist to examine himself .,The student forced the artists to examine himself .,-3.871734619140625,-4.249259948730469,-5.9672698974609375,1,1,1
forced,The student forced the artist to diagnose himself .,The students forced the artist to diagnose himself .,The student forced the artists to diagnose himself .,-3.1346054077148438,-3.4018325805664062,-4.624290466308594,1,1,1
forced,The student forced the artist to embarrass himself .,The students forced the artist to embarrass himself .,The student forced the artists to embarrass himself .,-1.5792617797851562,-1.5362472534179688,-3.6346664428710938,1,1,1
forced,The student forced the artist to disguise himself .,The students forced the artist to disguise himself .,The student forced the artists to disguise himself .,-1.08880615234375,-1.1119232177734375,-3.7321395874023438,1,1,1
forced,The student forced the child to make fun of himself .,The students forced the child to make fun of himself .,The student forced the children to make fun of himself .,-3.3545684814453125,-3.8658981323242188,-4.808712005615234,1,1,1
forced,The student forced the child to examine himself .,The students forced the child to examine himself .,The student forced the children to examine himself .,-4.1269073486328125,-4.562217712402344,-6.480873107910156,1,1,1
forced,The student forced the child to diagnose himself .,The students forced the child to diagnose himself .,The student forced the children to diagnose himself .,-3.052825927734375,-3.0652236938476562,-5.269073486328125,1,1,1
forced,The student forced the child to embarrass himself .,The students forced the child to embarrass himself .,The student forced the children to embarrass himself .,-2.0393295288085938,-2.1484298706054688,-4.4329681396484375,1,1,1
forced,The student forced the child to disguise himself .,The students forced the child to disguise himself .,The student forced the children to disguise himself .,-1.1651535034179688,-1.2472686767578125,-4.378387451171875,1,1,1
told,The student told the professor to make fun of himself .,The students told the professor to make fun of himself .,The student told the professors to make fun of himself .,-3.887054443359375,-4.391082763671875,-5.1883697509765625,1,1,1
told,The student told the professor to examine himself .,The students told the professor to examine himself .,The student told the professors to examine himself .,-3.9203414916992188,-4.443550109863281,-5.695106506347656,1,1,1
told,The student told the professor to diagnose himself .,The students told the professor to diagnose himself .,The student told the professors to diagnose himself .,-3.5954208374023438,-4.263587951660156,-4.8659820556640625,1,1,1
told,The student told the professor to embarrass himself .,The students told the professor to embarrass himself .,The student told the professors to embarrass himself .,-2.2078094482421875,-2.2337188720703125,-4.067596435546875,1,1,1
told,The student told the professor to disguise himself .,The students told the professor to disguise himself .,The student told the professors to disguise himself .,-0.9719390869140625,-1.0907058715820312,-3.5470809936523438,1,1,1
told,The student told the lawyer to make fun of himself .,The students told the lawyer to make fun of himself .,The student told the lawyers to make fun of himself .,-4.218803405761719,-4.957878112792969,-4.995452880859375,1,1,1
told,The student told the lawyer to examine himself .,The students told the lawyer to examine himself .,The student told the lawyers to examine himself .,-4.573875427246094,-5.3865203857421875,-6.0787811279296875,1,1,1
told,The student told the lawyer to diagnose himself .,The students told the lawyer to diagnose himself .,The student told the lawyers to diagnose himself .,-3.5759658813476562,-4.357597351074219,-4.8773193359375,1,1,1
told,The student told the lawyer to embarrass himself .,The students told the lawyer to embarrass himself .,The student told the lawyers to embarrass himself .,-2.469818115234375,-2.697845458984375,-3.855682373046875,1,1,1
told,The student told the lawyer to disguise himself .,The students told the lawyer to disguise himself .,The student told the lawyers to disguise himself .,-0.9205780029296875,-1.1776580810546875,-3.2497100830078125,1,1,1
told,The student told the artist to make fun of himself .,The students told the artist to make fun of himself .,The student told the artists to make fun of himself .,-3.4133071899414062,-3.8006820678710938,-4.703948974609375,1,1,1
told,The student told the artist to examine himself .,The students told the artist to examine himself .,The student told the artists to examine himself .,-3.8505477905273438,-4.068695068359375,-5.428672790527344,1,1,1
told,The student told the artist to diagnose himself .,The students told the artist to diagnose himself .,The student told the artists to diagnose himself .,-3.5887680053710938,-3.9303741455078125,-5.031074523925781,1,1,1
told,The student told the artist to embarrass himself .,The students told the artist to embarrass himself .,The student told the artists to embarrass himself .,-2.4968719482421875,-2.2669677734375,-4.0383758544921875,1,1,1
told,The student told the artist to disguise himself .,The students told the artist to disguise himself .,The student told the artists to disguise himself .,-1.0280303955078125,-1.0988540649414062,-3.7097091674804688,1,1,1
told,The student told the child to make fun of himself .,The students told the child to make fun of himself .,The student told the children to make fun of himself .,-3.4606094360351562,-3.6675643920898438,-5.161781311035156,1,1,1
told,The student told the child to examine himself .,The students told the child to examine himself .,The student told the children to examine himself .,-3.4307479858398438,-3.6542129516601562,-5.947715759277344,1,1,1
told,The student told the child to diagnose himself .,The students told the child to diagnose himself .,The student told the children to diagnose himself .,-2.9329452514648438,-3.0193939208984375,-5.349098205566406,1,1,1
told,The student told the child to embarrass himself .,The students told the child to embarrass himself .,The student told the children to embarrass himself .,-2.3035659790039062,-2.1231765747070312,-4.692665100097656,1,1,1
told,The student told the child to disguise himself .,The students told the child to disguise himself .,The student told the children to disguise himself .,-0.9572830200195312,-1.0343780517578125,-4.4156494140625,1,1,1
persuaded,The child persuaded the professor to make fun of himself .,The children persuaded the professor to make fun of himself .,The child persuaded the professors to make fun of himself .,-4.631278991699219,-4.8357086181640625,-5.852294921875,1,1,1
persuaded,The child persuaded the professor to examine himself .,The children persuaded the professor to examine himself .,The child persuaded the professors to examine himself .,-5.783866882324219,-6.457618713378906,-7.220298767089844,1,1,1
persuaded,The child persuaded the professor to diagnose himself .,The children persuaded the professor to diagnose himself .,The child persuaded the professors to diagnose himself .,-4.501014709472656,-5.129974365234375,-5.484275817871094,1,1,1
persuaded,The child persuaded the professor to embarrass himself .,The children persuaded the professor to embarrass himself .,The child persuaded the professors to embarrass himself .,-3.3347549438476562,-3.188507080078125,-4.92279052734375,1,1,1
persuaded,The child persuaded the professor to disguise himself .,The children persuaded the professor to disguise himself .,The child persuaded the professors to disguise himself .,-1.2130661010742188,-1.4437332153320312,-3.5177993774414062,1,1,1
persuaded,The child persuaded the lawyer to make fun of himself .,The children persuaded the lawyer to make fun of himself .,The child persuaded the lawyers to make fun of himself .,-4.853828430175781,-5.298362731933594,-5.8247222900390625,1,1,1
persuaded,The child persuaded the lawyer to examine himself .,The children persuaded the lawyer to examine himself .,The child persuaded the lawyers to examine himself .,-6.458427429199219,-6.9054412841796875,-7.959907531738281,1,1,1
persuaded,The child persuaded the lawyer to diagnose himself .,The children persuaded the lawyer to diagnose himself .,The child persuaded the lawyers to diagnose himself .,-4.597015380859375,-5.171241760253906,-5.842750549316406,1,1,1
persuaded,The child persuaded the lawyer to embarrass himself .,The children persuaded the lawyer to embarrass himself .,The child persuaded the lawyers to embarrass himself .,-3.3641128540039062,-3.3582916259765625,-4.7692413330078125,1,1,1
persuaded,The child persuaded the lawyer to disguise himself .,The children persuaded the lawyer to disguise himself .,The child persuaded the lawyers to disguise himself .,-1.4668731689453125,-1.630615234375,-3.9855804443359375,1,1,1
persuaded,The child persuaded the artist to make fun of himself .,The children persuaded the artist to make fun of himself .,The child persuaded the artists to make fun of himself .,-4.277915954589844,-4.724815368652344,-5.531890869140625,1,1,1
persuaded,The child persuaded the artist to examine himself .,The children persuaded the artist to examine himself .,The child persuaded the artists to examine himself .,-5.2875518798828125,-5.968559265136719,-6.785453796386719,1,1,1
persuaded,The child persuaded the artist to diagnose himself .,The children persuaded the artist to diagnose himself .,The child persuaded the artists to diagnose himself .,-4.10052490234375,-4.7648162841796875,-5.210304260253906,1,1,1
persuaded,The child persuaded the artist to embarrass himself .,The children persuaded the artist to embarrass himself .,The child persuaded the artists to embarrass himself .,-3.00872802734375,-2.9330902099609375,-4.5900421142578125,1,1,1
persuaded,The child persuaded the artist to disguise himself .,The children persuaded the artist to disguise himself .,The child persuaded the artists to disguise himself .,-1.2425003051757812,-1.5238723754882812,-3.660888671875,1,1,1
persuaded,The child persuaded the student to make fun of himself .,The children persuaded the student to make fun of himself .,The child persuaded the students to make fun of himself .,-4.3231964111328125,-4.658927917480469,-5.713714599609375,1,1,1
persuaded,The child persuaded the student to examine himself .,The children persuaded the student to examine himself .,The child persuaded the students to examine himself .,-4.827125549316406,-5.3710174560546875,-6.9879302978515625,1,1,1
persuaded,The child persuaded the student to diagnose himself .,The children persuaded the student to diagnose himself .,The child persuaded the students to diagnose himself .,-3.5600357055664062,-3.8373947143554688,-5.326728820800781,1,1,1
persuaded,The child persuaded the student to embarrass himself .,The children persuaded the student to embarrass himself .,The child persuaded the students to embarrass himself .,-3.1162261962890625,-3.0994338989257812,-5.1633453369140625,1,1,1
persuaded,The child persuaded the student to disguise himself .,The children persuaded the student to disguise himself .,The child persuaded the students to disguise himself .,-1.16290283203125,-1.4385147094726562,-3.9271163940429688,1,1,1
forced,The child forced the professor to make fun of himself .,The children forced the professor to make fun of himself .,The child forced the professors to make fun of himself .,-3.854686737060547,-3.9401321411132812,-5.199554443359375,1,1,1
forced,The child forced the professor to examine himself .,The children forced the professor to examine himself .,The child forced the professors to examine himself .,-4.4031219482421875,-4.7249755859375,-6.228233337402344,1,1,1
forced,The child forced the professor to diagnose himself .,The children forced the professor to diagnose himself .,The child forced the professors to diagnose himself .,-3.5420150756835938,-4.043006896972656,-4.835304260253906,1,1,1
forced,The child forced the professor to embarrass himself .,The children forced the professor to embarrass himself .,The child forced the professors to embarrass himself .,-1.7423248291015625,-1.5898895263671875,-3.778778076171875,1,1,1
forced,The child forced the professor to disguise himself .,The children forced the professor to disguise himself .,The child forced the professors to disguise himself .,-0.940399169921875,-1.0563507080078125,-3.20599365234375,1,1,1
forced,The child forced the lawyer to make fun of himself .,The children forced the lawyer to make fun of himself .,The child forced the lawyers to make fun of himself .,-3.69842529296875,-3.97686767578125,-5.130287170410156,1,1,1
forced,The child forced the lawyer to examine himself .,The children forced the lawyer to examine himself .,The child forced the lawyers to examine himself .,-4.727546691894531,-4.982124328613281,-6.690162658691406,1,1,1
forced,The child forced the lawyer to diagnose himself .,The children forced the lawyer to diagnose himself .,The child forced the lawyers to diagnose himself .,-3.5642166137695312,-4.014762878417969,-5.299751281738281,1,1,1
forced,The child forced the lawyer to embarrass himself .,The children forced the lawyer to embarrass himself .,The child forced the lawyers to embarrass himself .,-1.225006103515625,-1.2637863159179688,-3.4800567626953125,1,1,1
forced,The child forced the lawyer to disguise himself .,The children forced the lawyer to disguise himself .,The child forced the lawyers to disguise himself .,-1.1049957275390625,-1.1925888061523438,-3.6092681884765625,1,1,1
forced,The child forced the artist to make fun of himself .,The children forced the artist to make fun of himself .,The child forced the artists to make fun of himself .,-3.4597396850585938,-3.821807861328125,-4.7014312744140625,1,1,1
forced,The child forced the artist to examine himself .,The children forced the artist to examine himself .,The child forced the artists to examine himself .,-4.08209228515625,-4.5353240966796875,-5.946937561035156,1,1,1
forced,The child forced the artist to diagnose himself .,The children forced the artist to diagnose himself .,The child forced the artists to diagnose himself .,-3.2586669921875,-3.9124526977539062,-4.595054626464844,1,1,1
forced,The child forced the artist to embarrass himself .,The children forced the artist to embarrass himself .,The child forced the artists to embarrass himself .,-1.4700393676757812,-1.42694091796875,-3.5776596069335938,1,1,1
forced,The child forced the artist to disguise himself .,The children forced the artist to disguise himself .,The child forced the artists to disguise himself .,-1.1010513305664062,-1.231536865234375,-3.3695526123046875,1,1,1
forced,The child forced the student to make fun of himself .,The children forced the student to make fun of himself .,The child forced the students to make fun of himself .,-3.6244049072265625,-3.9627227783203125,-5.088325500488281,1,1,1
forced,The child forced the student to examine himself .,The children forced the student to examine himself .,The child forced the students to examine himself .,-4.129066467285156,-4.7078399658203125,-6.6049652099609375,1,1,1
forced,The child forced the student to diagnose himself .,The children forced the student to diagnose himself .,The child forced the students to diagnose himself .,-3.1975784301757812,-3.471588134765625,-5.165130615234375,1,1,1
forced,The child forced the student to embarrass himself .,The children forced the student to embarrass himself .,The child forced the students to embarrass himself .,-1.967254638671875,-2.1580276489257812,-4.3389434814453125,1,1,1
forced,The child forced the student to disguise himself .,The children forced the student to disguise himself .,The child forced the students to disguise himself .,-1.0439109802246094,-1.3046035766601562,-4.10333251953125,1,1,1
told,The child told the professor to make fun of himself .,The children told the professor to make fun of himself .,The child told the professors to make fun of himself .,-3.8788909912109375,-4.368438720703125,-5.295463562011719,1,1,1
told,The child told the professor to examine himself .,The children told the professor to examine himself .,The child told the professors to examine himself .,-3.99053955078125,-4.379081726074219,-5.7809906005859375,1,1,1
told,The child told the professor to diagnose himself .,The children told the professor to diagnose himself .,The child told the professors to diagnose himself .,-3.0964431762695312,-3.9311141967773438,-4.626312255859375,1,1,1
told,The child told the professor to embarrass himself .,The children told the professor to embarrass himself .,The child told the professors to embarrass himself .,-2.2495803833007812,-2.2708587646484375,-4.093696594238281,1,1,1
told,The child told the professor to disguise himself .,The children told the professor to disguise himself .,The child told the professors to disguise himself .,-0.973114013671875,-1.3116683959960938,-3.2532577514648438,1,1,1
told,The child told the lawyer to make fun of himself .,The children told the lawyer to make fun of himself .,The child told the lawyers to make fun of himself .,-4.277862548828125,-4.937835693359375,-5.041343688964844,1,1,1
told,The child told the lawyer to examine himself .,The children told the lawyer to examine himself .,The child told the lawyers to examine himself .,-4.800163269042969,-5.376243591308594,-6.113441467285156,1,1,1
told,The child told the lawyer to diagnose himself .,The children told the lawyer to diagnose himself .,The child told the lawyers to diagnose himself .,-3.2999038696289062,-4.102447509765625,-4.57122802734375,1,1,1
told,The child told the lawyer to embarrass himself .,The children told the lawyer to embarrass himself .,The child told the lawyers to embarrass himself .,-2.6561813354492188,-2.7616653442382812,-3.9628372192382812,1,1,1
told,The child told the lawyer to disguise himself .,The children told the lawyer to disguise himself .,The child told the lawyers to disguise himself .,-0.9261932373046875,-1.3159942626953125,-2.95465087890625,1,1,1
told,The child told the artist to make fun of himself .,The children told the artist to make fun of himself .,The child told the artists to make fun of himself .,-3.6307220458984375,-4.0144805908203125,-4.880928039550781,1,1,1
told,The child told the artist to examine himself .,The children told the artist to examine himself .,The child told the artists to examine himself .,-4.139732360839844,-4.466560363769531,-5.337104797363281,1,1,1
told,The child told the artist to diagnose himself .,The children told the artist to diagnose himself .,The child told the artists to diagnose himself .,-3.3123550415039062,-3.9230804443359375,-4.5520782470703125,1,1,1
told,The child told the artist to embarrass himself .,The children told the artist to embarrass himself .,The child told the artists to embarrass himself .,-2.7416763305664062,-2.5536956787109375,-4.221107482910156,1,1,1
told,The child told the artist to disguise himself .,The children told the artist to disguise himself .,The child told the artists to disguise himself .,-0.955535888671875,-1.1649322509765625,-3.2587051391601562,1,1,1
told,The child told the student to make fun of himself .,The children told the student to make fun of himself .,The child told the students to make fun of himself .,-3.8631362915039062,-4.1220855712890625,-5.3648834228515625,1,1,1
told,The child told the student to examine himself .,The children told the student to examine himself .,The child told the students to examine himself .,-3.6362075805664062,-3.96087646484375,-5.8199462890625,1,1,1
told,The child told the student to diagnose himself .,The children told the student to diagnose himself .,The child told the students to diagnose himself .,-2.9446258544921875,-3.4048614501953125,-4.954078674316406,1,1,1
told,The child told the student to embarrass himself .,The children told the student to embarrass himself .,The child told the students to embarrass himself .,-2.6232757568359375,-2.5630340576171875,-4.6514739990234375,1,1,1
told,The child told the student to disguise himself .,The children told the student to disguise himself .,The child told the students to disguise himself .,-0.9318923950195312,-1.2209014892578125,-4.188713073730469,1,1,1
