verb,baseline_sentence,distractor_sentence,ungrammatical_sentence,baseline_pron_log_prob,distractor_pron_log_prob,ungrammatical_pron_log_prob,baseline_greater_than_ungrammatical,distractor_greater_than_ungrammatical,correct
forced,The artist forced the student to diagnose himself .,The artists forced the student to diagnose himself .,The artist forced the students to diagnose himself .,-2.4868812561035156,-1.9795598983764648,-4.814995765686035,1,1,1
forced,The artist forced the student to embarrass himself .,The artists forced the student to embarrass himself .,The artist forced the students to embarrass himself .,-1.7616376876831055,-1.2888383865356445,-4.881545543670654,1,1,1
forced,The artist forced the student to disguise himself .,The artists forced the student to disguise himself .,The artist forced the students to disguise himself .,-1.15716552734375,-0.9081430435180664,-5.497525691986084,1,1,1
forced,The artist forced the child to make fun of himself .,The artists forced the child to make fun of himself .,The artist forced the children to make fun of himself .,-2.4688806533813477,-2.323802947998047,-4.199740886688232,1,1,1
forced,The artist forced the child to examine himself .,The artists forced the child to examine himself .,The artist forced the children to examine himself .,-4.820101737976074,-4.632917881011963,-6.851179599761963,1,1,1
forced,The artist forced the child to diagnose himself .,The artists forced the child to diagnose himself .,The artist forced the children to diagnose himself .,-2.3603696823120117,-1.9593915939331055,-5.0329413414001465,1,1,1
forced,The artist forced the child to embarrass himself .,The artists forced the child to embarrass himself .,The artist forced the children to embarrass himself .,-2.1762046813964844,-1.5338926315307617,-5.431998252868652,1,1,1
forced,The artist forced the child to disguise himself .,The artists forced the child to disguise himself .,The artist forced the children to disguise himself .,-1.5241212844848633,-1.342569351196289,-5.557097434997559,1,1,1
told,The artist told the professor to make fun of himself .,The artists told the professor to make fun of himself .,The artist told the professors to make fun of himself .,-2.808133125305176,-3.652214527130127,-4.314587593078613,1,1,1
told,The artist told the professor to examine himself .,The artists told the professor to examine himself .,The artist told the professors to examine himself .,-4.994025230407715,-5.9742021560668945,-6.495331287384033,1,1,1
told,The artist told the professor to diagnose himself .,The artists told the professor to diagnose himself .,The artist told the professors to diagnose himself .,-2.6480226516723633,-2.731698989868164,-4.953059196472168,1,1,1
told,The artist told the professor to embarrass himself .,The artists told the professor to embarrass himself .,The artist told the professors to embarrass himself .,-1.7185630798339844,-1.8049888610839844,-4.5575056076049805,1,1,1
told,The artist told the professor to disguise himself .,The artists told the professor to disguise himself .,The artist told the professors to disguise himself .,-1.3791284561157227,-1.534738540649414,-4.161256313323975,1,1,1
told,The artist told the lawyer to make fun of himself .,The artists told the lawyer to make fun of himself .,The artist told the lawyers to make fun of himself .,-3.5360898971557617,-4.5062384605407715,-4.245599746704102,1,0,0
told,The artist told the lawyer to examine himself .,The artists told the lawyer to examine himself .,The artist told the lawyers to examine himself .,-6.10446310043335,-7.901976108551025,-6.55949068069458,1,0,0
told,The artist told the lawyer to diagnose himself .,The artists told the lawyer to diagnose himself .,The artist told the lawyers to diagnose himself .,-3.8199386596679688,-4.159390926361084,-5.011817455291748,1,1,1
told,The artist told the lawyer to embarrass himself .,The artists told the lawyer to embarrass himself .,The artist told the lawyers to embarrass himself .,-4.1499528884887695,-4.561214923858643,-5.457844257354736,1,1,1
told,The artist told the lawyer to disguise himself .,The artists told the lawyer to disguise himself .,The artist told the lawyers to disguise himself .,-1.8114652633666992,-2.6183090209960938,-3.4592227935791016,1,1,1
told,The artist told the student to make fun of himself .,The artists told the student to make fun of himself .,The artist told the students to make fun of himself .,-3.457569122314453,-4.204766273498535,-5.142338752746582,1,1,1
told,The artist told the student to examine himself .,The artists told the student to examine himself .,The artist told the students to examine himself .,-4.377593517303467,-4.925535202026367,-8.04549789428711,1,1,1
told,The artist told the student to diagnose himself .,The artists told the student to diagnose himself .,The artist told the students to diagnose himself .,-2.363790512084961,-2.507937431335449,-6.568761825561523,1,1,1
told,The artist told the student to embarrass himself .,The artists told the student to embarrass himself .,The artist told the students to embarrass himself .,-2.227219581604004,-2.460404396057129,-5.64534330368042,1,1,1
told,The artist told the student to disguise himself .,The artists told the student to disguise himself .,The artist told the students to disguise himself .,-1.5929155349731445,-1.6028633117675781,-5.243555545806885,1,1,1
told,The artist told the child to make fun of himself .,The artists told the child to make fun of himself .,The artist told the children to make fun of himself .,-3.475033760070801,-3.576687812805176,-5.726913928985596,1,1,1
told,The artist told the child to examine himself .,The artists told the child to examine himself .,The artist told the children to examine himself .,-4.357987403869629,-4.740746021270752,-7.33018159866333,1,1,1
told,The artist told the child to diagnose himself .,The artists told the child to diagnose himself .,The artist told the children to diagnose himself .,-1.879866600036621,-2.0843629837036133,-5.837319850921631,1,1,1
told,The artist told the child to embarrass himself .,The artists told the child to embarrass himself .,The artist told the children to embarrass himself .,-2.5126428604125977,-2.4458303451538086,-6.22780704498291,1,1,1
told,The artist told the child to disguise himself .,The artists told the child to disguise himself .,The artist told the children to disguise himself .,-1.336472511291504,-1.4744329452514648,-5.479940891265869,1,1,1
persuaded,The student persuaded the professor to make fun of himself .,The students persuaded the professor to make fun of himself .,The student persuaded the professors to make fun of himself .,-3.0367183685302734,-3.204317092895508,-4.100727081298828,1,1,1
persuaded,The student persuaded the professor to examine himself .,The students persuaded the professor to examine himself .,The student persuaded the professors to examine himself .,-6.740371227264404,-7.010475158691406,-7.518352508544922,1,1,1
persuaded,The student persuaded the professor to diagnose himself .,The students persuaded the professor to diagnose himself .,The student persuaded the professors to diagnose himself .,-4.093763828277588,-3.9802255630493164,-4.723736763000488,1,1,1
persuaded,The student persuaded the professor to embarrass himself .,The students persuaded the professor to embarrass himself .,The student persuaded the professors to embarrass himself .,-1.9802141189575195,-1.8771400451660156,-3.930251121520996,1,1,1
persuaded,The student persuaded the professor to disguise himself .,The students persuaded the professor to disguise himself .,The student persuaded the professors to disguise himself .,-0.978424072265625,-1.0110950469970703,-3.3722610473632812,1,1,1
persuaded,The student persuaded the lawyer to make fun of himself .,The students persuaded the lawyer to make fun of himself .,The student persuaded the lawyers to make fun of himself .,-3.1938886642456055,-3.1053409576416016,-4.100715637207031,1,1,1
persuaded,The student persuaded the lawyer to examine himself .,The students persuaded the lawyer to examine himself .,The student persuaded the lawyers to examine himself .,-7.138703346252441,-8.527376174926758,-8.315574645996094,1,0,0
persuaded,The student persuaded the lawyer to diagnose himself .,The students persuaded the lawyer to diagnose himself .,The student persuaded the lawyers to diagnose himself .,-3.8602495193481445,-3.712644577026367,-4.884975910186768,1,1,1
persuaded,The student persuaded the lawyer to embarrass himself .,The students persuaded the lawyer to embarrass himself .,The student persuaded the lawyers to embarrass himself .,-2.9580078125,-3.0471744537353516,-5.067081451416016,1,1,1
persuaded,The student persuaded the lawyer to disguise himself .,The students persuaded the lawyer to disguise himself .,The student persuaded the lawyers to disguise himself .,-0.7796401977539062,-0.6284675598144531,-3.3021974563598633,1,1,1
persuaded,The student persuaded the artist to make fun of himself .,The students persuaded the artist to make fun of himself .,The student persuaded the artists to make fun of himself .,-2.4077415466308594,-2.138943672180176,-4.037398815155029,1,1,1
persuaded,The student persuaded the artist to examine himself .,The students persuaded the artist to examine himself .,The student persuaded the artists to examine himself .,-5.453701972961426,-5.131117343902588,-7.844707012176514,1,1,1
persuaded,The student persuaded the artist to diagnose himself .,The students persuaded the artist to diagnose himself .,The student persuaded the artists to diagnose himself .,-3.0359020233154297,-2.41611385345459,-4.880669116973877,1,1,1
persuaded,The student persuaded the artist to embarrass himself .,The students persuaded the artist to embarrass himself .,The student persuaded the artists to embarrass himself .,-0.9885807037353516,-0.8566341400146484,-4.56050968170166,1,1,1
persuaded,The student persuaded the artist to disguise himself .,The students persuaded the artist to disguise himself .,The student persuaded the artists to disguise himself .,-1.0200443267822266,-0.8678512573242188,-4.095446586608887,1,1,1
persuaded,The student persuaded the child to make fun of himself .,The students persuaded the child to make fun of himself .,The student persuaded the children to make fun of himself .,-3.496814727783203,-2.37332820892334,-5.977274417877197,1,1,1
persuaded,The student persuaded the child to examine himself .,The students persuaded the child to examine himself .,The student persuaded the children to examine himself .,-5.597341537475586,-4.741911888122559,-7.675226211547852,1,1,1
persuaded,The student persuaded the child to diagnose himself .,The students persuaded the child to diagnose himself .,The student persuaded the children to diagnose himself .,-1.318345069885254,-0.7799892425537109,-4.4121551513671875,1,1,1
persuaded,The student persuaded the child to embarrass himself .,The students persuaded the child to embarrass himself .,The student persuaded the children to embarrass himself .,-2.2968807220458984,-1.7728958129882812,-6.409972190856934,1,1,1
persuaded,The student persuaded the child to disguise himself .,The students persuaded the child to disguise himself .,The student persuaded the children to disguise himself .,-0.940699577331543,-0.62261962890625,-5.756857872009277,1,1,1
forced,The student forced the professor to make fun of himself .,The students forced the professor to make fun of himself .,The student forced the professors to make fun of himself .,-2.8836774826049805,-2.8427515029907227,-3.9825143814086914,1,1,1
forced,The student forced the professor to examine himself .,The students forced the professor to examine himself .,The student forced the professors to examine himself .,-4.8356242179870605,-4.452533721923828,-6.635986804962158,1,1,1
forced,The student forced the professor to diagnose himself .,The students forced the professor to diagnose himself .,The student forced the professors to diagnose himself .,-4.772139549255371,-3.4082560539245605,-5.150716781616211,1,1,1
forced,The student forced the professor to embarrass himself .,The students forced the professor to embarrass himself .,The student forced the professors to embarrass himself .,-1.115671157836914,-0.8372220993041992,-3.5734872817993164,1,1,1
forced,The student forced the professor to disguise himself .,The students forced the professor to disguise himself .,The student forced the professors to disguise himself .,-0.6746339797973633,-0.49277400970458984,-3.7801856994628906,1,1,1
forced,The student forced the lawyer to make fun of himself .,The students forced the lawyer to make fun of himself .,The student forced the lawyers to make fun of himself .,-2.7575016021728516,-2.4802942276000977,-3.8842720985412598,1,1,1
forced,The student forced the lawyer to examine himself .,The students forced the lawyer to examine himself .,The student forced the lawyers to examine himself .,-5.158369064331055,-4.92486572265625,-6.726450443267822,1,1,1
forced,The student forced the lawyer to diagnose himself .,The students forced the lawyer to diagnose himself .,The student forced the lawyers to diagnose himself .,-4.329437255859375,-3.5197367668151855,-5.238485336303711,1,1,1
forced,The student forced the lawyer to embarrass himself .,The students forced the lawyer to embarrass himself .,The student forced the lawyers to embarrass himself .,-1.157674789428711,-0.9487400054931641,-3.5259504318237305,1,1,1
forced,The student forced the lawyer to disguise himself .,The students forced the lawyer to disguise himself .,The student forced the lawyers to disguise himself .,-0.5659818649291992,-0.3647775650024414,-3.808363914489746,1,1,1
forced,The student forced the artist to make fun of himself .,The students forced the artist to make fun of himself .,The student forced the artists to make fun of himself .,-2.5115718841552734,-2.591554641723633,-3.7388644218444824,1,1,1
forced,The student forced the artist to examine himself .,The students forced the artist to examine himself .,The student forced the artists to examine himself .,-3.716096878051758,-3.954878330230713,-7.931995391845703,1,1,1
forced,The student forced the artist to diagnose himself .,The students forced the artist to diagnose himself .,The student forced the artists to diagnose himself .,-3.279252052307129,-2.349154472351074,-5.051222324371338,1,1,1
forced,The student forced the artist to embarrass himself .,The students forced the artist to embarrass himself .,The student forced the artists to embarrass himself .,-0.9041423797607422,-0.8401756286621094,-3.786959171295166,1,1,1
forced,The student forced the artist to disguise himself .,The students forced the artist to disguise himself .,The student forced the artists to disguise himself .,-0.7432222366333008,-0.6796083450317383,-4.244426250457764,1,1,1
forced,The student forced the child to make fun of himself .,The students forced the child to make fun of himself .,The student forced the children to make fun of himself .,-2.8825178146362305,-1.9406375885009766,-4.884565353393555,1,1,1
forced,The student forced the child to examine himself .,The students forced the child to examine himself .,The student forced the children to examine himself .,-4.988929748535156,-4.705193996429443,-7.3194122314453125,1,1,1
forced,The student forced the child to diagnose himself .,The students forced the child to diagnose himself .,The student forced the children to diagnose himself .,-1.988926887512207,-1.23394775390625,-4.24318265914917,1,1,1
forced,The student forced the child to embarrass himself .,The students forced the child to embarrass himself .,The student forced the children to embarrass himself .,-2.109315872192383,-1.2917842864990234,-5.208549976348877,1,1,1
forced,The student forced the child to disguise himself .,The students forced the child to disguise himself .,The student forced the children to disguise himself .,-1.1016149520874023,-0.8971357345581055,-5.751517295837402,1,1,1
told,The student told the professor to make fun of himself .,The students told the professor to make fun of himself .,The student told the professors to make fun of himself .,-3.3577651977539062,-4.091141223907471,-4.883599281311035,1,1,1
told,The student told the professor to examine himself .,The students told the professor to examine himself .,The student told the professors to examine himself .,-4.340217590332031,-5.13143253326416,-6.33658504486084,1,1,1
told,The student told the professor to diagnose himself .,The students told the professor to diagnose himself .,The student told the professors to diagnose himself .,-2.8498525619506836,-2.679851531982422,-4.686094284057617,1,1,1
told,The student told the professor to embarrass himself .,The students told the professor to embarrass himself .,The student told the professors to embarrass himself .,-2.5890655517578125,-2.443880081176758,-4.938904285430908,1,1,1
told,The student told the professor to disguise himself .,The students told the professor to disguise himself .,The student told the professors to disguise himself .,-1.3748083114624023,-1.4541244506835938,-4.0922346115112305,1,1,1
told,The student told the lawyer to make fun of himself .,The students told the lawyer to make fun of himself .,The student told the lawyers to make fun of himself .,-3.7598819732666016,-4.705288887023926,-4.993512153625488,1,1,1
told,The student told the lawyer to examine himself .,The students told the lawyer to examine himself .,The student told the lawyers to examine himself .,-5.832094192504883,-7.732919692993164,-7.203821182250977,1,0,0
told,The student told the lawyer to diagnose himself .,The students told the lawyer to diagnose himself .,The student told the lawyers to diagnose himself .,-3.687056541442871,-3.942141532897949,-4.9093499183654785,1,1,1
told,The student told the lawyer to embarrass himself .,The students told the lawyer to embarrass himself .,The student told the lawyers to embarrass himself .,-4.134973049163818,-4.421972751617432,-6.170847415924072,1,1,1
told,The student told the lawyer to disguise himself .,The students told the lawyer to disguise himself .,The student told the lawyers to disguise himself .,-1.163233757019043,-1.1003894805908203,-3.2250795364379883,1,1,1
told,The student told the artist to make fun of himself .,The students told the artist to make fun of himself .,The student told the artists to make fun of himself .,-2.7640810012817383,-3.1992502212524414,-4.5157341957092285,1,1,1
told,The student told the artist to examine himself .,The students told the artist to examine himself .,The student told the artists to examine himself .,-3.8684234619140625,-4.254378795623779,-6.743319988250732,1,1,1
told,The student told the artist to diagnose himself .,The students told the artist to diagnose himself .,The student told the artists to diagnose himself .,-2.5237770080566406,-2.3699140548706055,-5.1928791999816895,1,1,1
told,The student told the artist to embarrass himself .,The students told the artist to embarrass himself .,The student told the artists to embarrass himself .,-1.4943389892578125,-1.3677043914794922,-4.380212306976318,1,1,1
told,The student told the artist to disguise himself .,The students told the artist to disguise himself .,The student told the artists to disguise himself .,-0.8330936431884766,-0.8250484466552734,-3.9747939109802246,1,1,1
told,The student told the child to make fun of himself .,The students told the child to make fun of himself .,The student told the children to make fun of himself .,-4.03439474105835,-3.150766372680664,-6.562737941741943,1,1,1
told,The student told the child to examine himself .,The students told the child to examine himself .,The student told the children to examine himself .,-4.431273937225342,-3.9850573539733887,-7.34490966796875,1,1,1
told,The student told the child to diagnose himself .,The students told the child to diagnose himself .,The student told the children to diagnose himself .,-1.3949565887451172,-1.0593929290771484,-5.235308647155762,1,1,1
told,The student told the child to embarrass himself .,The students told the child to embarrass himself .,The student told the children to embarrass himself .,-2.5279541015625,-2.055180549621582,-6.572401523590088,1,1,1
told,The student told the child to disguise himself .,The students told the child to disguise himself .,The student told the children to disguise himself .,-1.0141897201538086,-0.9115839004516602,-6.174428462982178,1,1,1
persuaded,The child persuaded the professor to make fun of himself .,The children persuaded the professor to make fun of himself .,The child persuaded the professors to make fun of himself .,-2.86556339263916,-2.747044563293457,-3.8972702026367188,1,1,1
persuaded,The child persuaded the professor to examine himself .,The children persuaded the professor to examine himself .,The child persuaded the professors to examine himself .,-5.706928253173828,-6.606752395629883,-7.069269180297852,1,1,1
persuaded,The child persuaded the professor to diagnose himself .,The children persuaded the professor to diagnose himself .,The child persuaded the professors to diagnose himself .,-3.645623207092285,-3.623080253601074,-4.635832786560059,1,1,1
persuaded,The child persuaded the professor to embarrass himself .,The children persuaded the professor to embarrass himself .,The child persuaded the professors to embarrass himself .,-1.566995620727539,-1.332916259765625,-3.6976318359375,1,1,1
persuaded,The child persuaded the professor to disguise himself .,The children persuaded the professor to disguise himself .,The child persuaded the professors to disguise himself .,-0.4464836120605469,-0.39153480529785156,-2.656087875366211,1,1,1
persuaded,The child persuaded the lawyer to make fun of himself .,The children persuaded the lawyer to make fun of himself .,The child persuaded the lawyers to make fun of himself .,-3.451333999633789,-3.4666647911071777,-4.13902473449707,1,1,1
persuaded,The child persuaded the lawyer to examine himself .,The children persuaded the lawyer to examine himself .,The child persuaded the lawyers to examine himself .,-6.334658145904541,-8.370429992675781,-7.619533061981201,1,0,0
persuaded,The child persuaded the lawyer to diagnose himself .,The children persuaded the lawyer to diagnose himself .,The child persuaded the lawyers to diagnose himself .,-3.991037368774414,-4.038259506225586,-4.982396602630615,1,1,1
persuaded,The child persuaded the lawyer to embarrass himself .,The children persuaded the lawyer to embarrass himself .,The child persuaded the lawyers to embarrass himself .,-3.222498893737793,-3.272451400756836,-4.830466270446777,1,1,1
persuaded,The child persuaded the lawyer to disguise himself .,The children persuaded the lawyer to disguise himself .,The child persuaded the lawyers to disguise himself .,-0.8770599365234375,-0.6838703155517578,-2.808095932006836,1,1,1
persuaded,The child persuaded the artist to make fun of himself .,The children persuaded the artist to make fun of himself .,The child persuaded the artists to make fun of himself .,-2.3433408737182617,-2.469644546508789,-3.7775321006774902,1,1,1
persuaded,The child persuaded the artist to examine himself .,The children persuaded the artist to examine himself .,The child persuaded the artists to examine himself .,-4.569455146789551,-4.6760029792785645,-6.984842300415039,1,1,1
persuaded,The child persuaded the artist to diagnose himself .,The children persuaded the artist to diagnose himself .,The child persuaded the artists to diagnose himself .,-2.970294952392578,-2.4486656188964844,-4.621732234954834,1,1,1
persuaded,The child persuaded the artist to embarrass himself .,The children persuaded the artist to embarrass himself .,The child persuaded the artists to embarrass himself .,-1.2006721496582031,-1.0340862274169922,-4.140875816345215,1,1,1
persuaded,The child persuaded the artist to disguise himself .,The children persuaded the artist to disguise himself .,The child persuaded the artists to disguise himself .,-1.0072250366210938,-0.860865592956543,-3.435850143432617,1,1,1
persuaded,The child persuaded the student to make fun of himself .,The children persuaded the student to make fun of himself .,The child persuaded the students to make fun of himself .,-3.9486818313598633,-3.110715866088867,-5.540056228637695,1,1,1
persuaded,The child persuaded the student to examine himself .,The children persuaded the student to examine himself .,The child persuaded the students to examine himself .,-5.816887378692627,-5.920229434967041,-7.437688827514648,1,1,1
persuaded,The child persuaded the student to diagnose himself .,The children persuaded the student to diagnose himself .,The child persuaded the students to diagnose himself .,-1.756098747253418,-1.0037288665771484,-4.223219871520996,1,1,1
persuaded,The child persuaded the student to embarrass himself .,The children persuaded the student to embarrass himself .,The child persuaded the students to embarrass himself .,-2.0766677856445312,-1.3664426803588867,-5.684634685516357,1,1,1
persuaded,The child persuaded the student to disguise himself .,The children persuaded the student to disguise himself .,The child persuaded the students to disguise himself .,-0.64166259765625,-0.3564109802246094,-4.946361541748047,1,1,1
forced,The child forced the professor to make fun of himself .,The children forced the professor to make fun of himself .,The child forced the professors to make fun of himself .,-2.7525196075439453,-2.929366111755371,-4.034841537475586,1,1,1
forced,The child forced the professor to examine himself .,The children forced the professor to examine himself .,The child forced the professors to examine himself .,-3.835432529449463,-4.308144569396973,-6.363121509552002,1,1,1
forced,The child forced the professor to diagnose himself .,The children forced the professor to diagnose himself .,The child forced the professors to diagnose himself .,-4.046565055847168,-3.5951342582702637,-5.18508768081665,1,1,1
forced,The child forced the professor to embarrass himself .,The children forced the professor to embarrass himself .,The child forced the professors to embarrass himself .,-0.9856395721435547,-0.7959384918212891,-4.1823039054870605,1,1,1
forced,The child forced the professor to disguise himself .,The children forced the professor to disguise himself .,The child forced the professors to disguise himself .,-0.3769102096557617,-0.24054336547851562,-3.9299850463867188,1,1,1
forced,The child forced the lawyer to make fun of himself .,The children forced the lawyer to make fun of himself .,The child forced the lawyers to make fun of himself .,-3.211636543273926,-3.2347631454467773,-4.294098854064941,1,1,1
forced,The child forced the lawyer to examine himself .,The children forced the lawyer to examine himself .,The child forced the lawyers to examine himself .,-4.644516944885254,-5.438606262207031,-6.843421459197998,1,1,1
forced,The child forced the lawyer to diagnose himself .,The children forced the lawyer to diagnose himself .,The child forced the lawyers to diagnose himself .,-4.6052117347717285,-4.252206325531006,-5.794496059417725,1,1,1
forced,The child forced the lawyer to embarrass himself .,The children forced the lawyer to embarrass himself .,The child forced the lawyers to embarrass himself .,-1.6106061935424805,-1.3136405944824219,-4.145504951477051,1,1,1
forced,The child forced the lawyer to disguise himself .,The children forced the lawyer to disguise himself .,The child forced the lawyers to disguise himself .,-0.6951179504394531,-0.45105457305908203,-3.6473121643066406,1,1,1
forced,The child forced the artist to make fun of himself .,The children forced the artist to make fun of himself .,The child forced the artists to make fun of himself .,-2.398819923400879,-2.9165830612182617,-3.7894740104675293,1,1,1
forced,The child forced the artist to examine himself .,The children forced the artist to examine himself .,The child forced the artists to examine himself .,-3.517380714416504,-3.595095634460449,-8.504683494567871,1,1,1
forced,The child forced the artist to diagnose himself .,The children forced the artist to diagnose himself .,The child forced the artists to diagnose himself .,-2.83358097076416,-2.469882011413574,-5.067674160003662,1,1,1
forced,The child forced the artist to embarrass himself .,The children forced the artist to embarrass himself .,The child forced the artists to embarrass himself .,-1.0213661193847656,-0.8703546524047852,-4.14479923248291,1,1,1
forced,The child forced the artist to disguise himself .,The children forced the artist to disguise himself .,The child forced the artists to disguise himself .,-0.7899379730224609,-0.6688690185546875,-4.023166656494141,1,1,1
forced,The child forced the student to make fun of himself .,The children forced the student to make fun of himself .,The child forced the students to make fun of himself .,-3.17313289642334,-2.606473922729492,-4.7275309562683105,1,1,1
forced,The child forced the student to examine himself .,The children forced the student to examine himself .,The child forced the students to examine himself .,-4.9462785720825195,-5.199470520019531,-7.383880615234375,1,1,1
forced,The child forced the student to diagnose himself .,The children forced the student to diagnose himself .,The child forced the students to diagnose himself .,-2.1524438858032227,-1.5789785385131836,-4.395331382751465,1,1,1
forced,The child forced the student to embarrass himself .,The children forced the student to embarrass himself .,The child forced the students to embarrass himself .,-1.964181900024414,-1.4043951034545898,-4.907783031463623,1,1,1
forced,The child forced the student to disguise himself .,The children forced the student to disguise himself .,The child forced the students to disguise himself .,-0.8348903656005859,-0.5383033752441406,-5.456943988800049,1,1,1
told,The child told the professor to make fun of himself .,The children told the professor to make fun of himself .,The child told the professors to make fun of himself .,-3.5717687606811523,-4.190549373626709,-5.203525066375732,1,1,1
told,The child told the professor to examine himself .,The children told the professor to examine himself .,The child told the professors to examine himself .,-4.637772560119629,-5.624053955078125,-5.97916841506958,1,1,1
told,The child told the professor to diagnose himself .,The children told the professor to diagnose himself .,The child told the professors to diagnose himself .,-2.6712779998779297,-2.3867645263671875,-4.4931817054748535,1,1,1
told,The child told the professor to embarrass himself .,The children told the professor to embarrass himself .,The child told the professors to embarrass himself .,-2.1455307006835938,-1.9670209884643555,-4.613624572753906,1,1,1
told,The child told the professor to disguise himself .,The children told the professor to disguise himself .,The child told the professors to disguise himself .,-0.6964645385742188,-0.6495113372802734,-3.4483165740966797,1,1,1
told,The child told the lawyer to make fun of himself .,The children told the lawyer to make fun of himself .,The child told the lawyers to make fun of himself .,-4.407995700836182,-5.973171710968018,-5.493220329284668,1,0,0
told,The child told the lawyer to examine himself .,The children told the lawyer to examine himself .,The child told the lawyers to examine himself .,-5.87852668762207,-8.033639907836914,-6.8707098960876465,1,0,0
told,The child told the lawyer to diagnose himself .,The children told the lawyer to diagnose himself .,The child told the lawyers to diagnose himself .,-4.033193111419678,-4.4446024894714355,-5.231212139129639,1,1,1
told,The child told the lawyer to embarrass himself .,The children told the lawyer to embarrass himself .,The child told the lawyers to embarrass himself .,-4.536046981811523,-5.3914103507995605,-6.3411946296691895,1,1,1
told,The child told the lawyer to disguise himself .,The children told the lawyer to disguise himself .,The child told the lawyers to disguise himself .,-1.4557971954345703,-1.7798871994018555,-2.92032527923584,1,1,1
told,The child told the artist to make fun of himself .,The children told the artist to make fun of himself .,The child told the artists to make fun of himself .,-3.323549270629883,-4.355779647827148,-4.734292507171631,1,1,1
told,The child told the artist to examine himself .,The children told the artist to examine himself .,The child told the artists to examine himself .,-4.269409656524658,-5.037322521209717,-5.979074478149414,1,1,1
told,The child told the artist to diagnose himself .,The children told the artist to diagnose himself .,The child told the artists to diagnose himself .,-2.9033212661743164,-2.8509368896484375,-4.771390438079834,1,1,1
told,The child told the artist to embarrass himself .,The children told the artist to embarrass himself .,The child told the artists to embarrass himself .,-1.9855327606201172,-2.0258560180664062,-4.234095573425293,1,1,1
told,The child told the artist to disguise himself .,The children told the artist to disguise himself .,The child told the artists to disguise himself .,-1.248708724975586,-1.222550392150879,-3.57869815826416,1,1,1
told,The child told the student to make fun of himself .,The children told the student to make fun of himself .,The child told the students to make fun of himself .,-4.624660491943359,-4.187557697296143,-6.665746688842773,1,1,1
told,The child told the student to examine himself .,The children told the student to examine himself .,The child told the students to examine himself .,-4.378798484802246,-4.0718464851379395,-6.867578983306885,1,1,1
told,The child told the student to diagnose himself .,The children told the student to diagnose himself .,The child told the students to diagnose himself .,-1.5661211013793945,-1.0195512771606445,-4.786789417266846,1,1,1
told,The child told the student to embarrass himself .,The children told the student to embarrass himself .,The child told the students to embarrass himself .,-2.822808265686035,-2.047877311706543,-6.16819953918457,1,1,1
told,The child told the student to disguise himself .,The children told the student to disguise himself .,The child told the students to disguise himself .,-0.8035955429077148,-0.590052604675293,-5.352329254150391,1,1,1
