verb,baseline_sentence,distractor_sentence,ungrammatical_sentence,baseline_pron_log_prob,distractor_pron_log_prob,ungrammatical_pron_log_prob,baseline_greater_than_ungrammatical,distractor_greater_than_ungrammatical,correct
guaranteed,The artist guaranteed the lawyer to disguise himself .,The artist guaranteed the lawyers to disguise himself .,The artists guaranteed the lawyer to disguise himself .,-1.1171951293945312,-3.4982452392578125,-1.2134170532226562,1,0,0
guaranteed,The artist guaranteed the student to make fun of himself .,The artist guaranteed the students to make fun of himself .,The artists guaranteed the student to make fun of himself .,-3.650482177734375,-5.4643707275390625,-4.198097229003906,1,0,0
guaranteed,The artist guaranteed the student to examine himself .,The artist guaranteed the students to examine himself .,The artists guaranteed the student to examine himself .,-4.395759582519531,-6.497062683105469,-5.006103515625,1,0,0
guaranteed,The artist guaranteed the student to diagnose himself .,The artist guaranteed the students to diagnose himself .,The artists guaranteed the student to diagnose himself .,-3.6804351806640625,-5.976417541503906,-3.8406906127929688,1,0,0
guaranteed,The artist guaranteed the student to embarrass himself .,The artist guaranteed the students to embarrass himself .,The artists guaranteed the student to embarrass himself .,-1.7596588134765625,-4.340911865234375,-1.8879776000976562,1,0,0
guaranteed,The artist guaranteed the student to disguise himself .,The artist guaranteed the students to disguise himself .,The artists guaranteed the student to disguise himself .,-1.0572662353515625,-4.323844909667969,-1.3787460327148438,1,0,0
guaranteed,The artist guaranteed the child to make fun of himself .,The artist guaranteed the children to make fun of himself .,The artists guaranteed the child to make fun of himself .,-3.435791015625,-5.4185028076171875,-3.9139175415039062,1,0,0
guaranteed,The artist guaranteed the child to examine himself .,The artist guaranteed the children to examine himself .,The artists guaranteed the child to examine himself .,-4.0464324951171875,-6.306793212890625,-4.341392517089844,1,0,0
guaranteed,The artist guaranteed the child to diagnose himself .,The artist guaranteed the children to diagnose himself .,The artists guaranteed the child to diagnose himself .,-3.5301437377929688,-5.97393798828125,-3.7603836059570312,1,0,0
guaranteed,The artist guaranteed the child to embarrass himself .,The artist guaranteed the children to embarrass himself .,The artists guaranteed the child to embarrass himself .,-2.2111968994140625,-4.484184265136719,-2.27557373046875,1,0,0
guaranteed,The artist guaranteed the child to disguise himself .,The artist guaranteed the children to disguise himself .,The artists guaranteed the child to disguise himself .,-1.006805419921875,-3.9965667724609375,-1.2817535400390625,1,0,0
offered,The artist offered the professor to make fun of himself .,The artist offered the professors to make fun of himself .,The artists offered the professor to make fun of himself .,-4.278861999511719,-5.6695404052734375,-4.474754333496094,1,0,0
offered,The artist offered the professor to examine himself .,The artist offered the professors to examine himself .,The artists offered the professor to examine himself .,-5.340492248535156,-7.143043518066406,-6.030296325683594,1,0,0
offered,The artist offered the professor to diagnose himself .,The artist offered the professors to diagnose himself .,The artists offered the professor to diagnose himself .,-4.319831848144531,-6.237403869628906,-4.529411315917969,1,0,0
offered,The artist offered the professor to embarrass himself .,The artist offered the professors to embarrass himself .,The artists offered the professor to embarrass himself .,-2.650146484375,-4.602729797363281,-2.5727310180664062,0,0,0
offered,The artist offered the professor to disguise himself .,The artist offered the professors to disguise himself .,The artists offered the professor to disguise himself .,-1.0781402587890625,-3.5763015747070312,-1.2870864868164062,1,0,0
offered,The artist offered the lawyer to make fun of himself .,The artist offered the lawyers to make fun of himself .,The artists offered the lawyer to make fun of himself .,-5.026618957519531,-6.0650177001953125,-5.432380676269531,1,0,0
offered,The artist offered the lawyer to examine himself .,The artist offered the lawyers to examine himself .,The artists offered the lawyer to examine himself .,-6.067291259765625,-7.540130615234375,-6.512077331542969,1,0,0
offered,The artist offered the lawyer to diagnose himself .,The artist offered the lawyers to diagnose himself .,The artists offered the lawyer to diagnose himself .,-5.3199005126953125,-6.867866516113281,-5.6170806884765625,1,0,0
offered,The artist offered the lawyer to embarrass himself .,The artist offered the lawyers to embarrass himself .,The artists offered the lawyer to embarrass himself .,-3.3873443603515625,-4.633049011230469,-3.5912857055664062,1,0,0
offered,The artist offered the lawyer to disguise himself .,The artist offered the lawyers to disguise himself .,The artists offered the lawyer to disguise himself .,-1.5132064819335938,-3.6035385131835938,-1.6865615844726562,1,0,0
offered,The artist offered the student to make fun of himself .,The artist offered the students to make fun of himself .,The artists offered the student to make fun of himself .,-4.1002960205078125,-5.677619934082031,-4.791862487792969,1,0,0
offered,The artist offered the student to examine himself .,The artist offered the students to examine himself .,The artists offered the student to examine himself .,-4.570426940917969,-6.871147155761719,-5.455650329589844,1,0,0
offered,The artist offered the student to diagnose himself .,The artist offered the students to diagnose himself .,The artists offered the student to diagnose himself .,-4.090797424316406,-6.785408020019531,-4.560882568359375,1,0,0
offered,The artist offered the student to embarrass himself .,The artist offered the students to embarrass himself .,The artists offered the student to embarrass himself .,-2.2549896240234375,-4.448066711425781,-2.3854293823242188,1,0,0
offered,The artist offered the student to disguise himself .,The artist offered the students to disguise himself .,The artists offered the student to disguise himself .,-1.0736923217773438,-4.202522277832031,-1.6979904174804688,1,0,0
offered,The artist offered the child to make fun of himself .,The artist offered the children to make fun of himself .,The artists offered the child to make fun of himself .,-4.013702392578125,-5.710456848144531,-4.781829833984375,1,0,0
offered,The artist offered the child to examine himself .,The artist offered the children to examine himself .,The artists offered the child to examine himself .,-4.146263122558594,-6.4254913330078125,-4.680458068847656,1,0,0
offered,The artist offered the child to diagnose himself .,The artist offered the children to diagnose himself .,The artists offered the child to diagnose himself .,-3.805633544921875,-6.657234191894531,-4.2478790283203125,1,0,0
offered,The artist offered the child to embarrass himself .,The artist offered the children to embarrass himself .,The artists offered the child to embarrass himself .,-2.798675537109375,-4.7372283935546875,-2.9345779418945312,1,0,0
offered,The artist offered the child to disguise himself .,The artist offered the children to disguise himself .,The artists offered the child to disguise himself .,-1.0729751586914062,-3.6731491088867188,-1.5144577026367188,1,0,0
promised,The student promised the professor to make fun of himself .,The student promised the professors to make fun of himself .,The students promised the professor to make fun of himself .,-4.5750579833984375,-5.674339294433594,-5.452339172363281,1,0,0
promised,The student promised the professor to examine himself .,The student promised the professors to examine himself .,The students promised the professor to examine himself .,-5.573310852050781,-6.6118316650390625,-6.748100280761719,1,1,1
promised,The student promised the professor to diagnose himself .,The student promised the professors to diagnose himself .,The students promised the professor to diagnose himself .,-4.880340576171875,-5.727516174316406,-5.737983703613281,1,1,1
promised,The student promised the professor to embarrass himself .,The student promised the professors to embarrass himself .,The students promised the professor to embarrass himself .,-3.4355087280273438,-4.7426910400390625,-3.9514923095703125,1,0,0
promised,The student promised the professor to disguise himself .,The student promised the professors to disguise himself .,The students promised the professor to disguise himself .,-1.1575088500976562,-3.48858642578125,-1.3719406127929688,1,0,0
promised,The student promised the lawyer to make fun of himself .,The student promised the lawyers to make fun of himself .,The students promised the lawyer to make fun of himself .,-4.9263458251953125,-5.754600524902344,-5.944427490234375,1,1,1
promised,The student promised the lawyer to examine himself .,The student promised the lawyers to examine himself .,The students promised the lawyer to examine himself .,-6.329429626464844,-7.536956787109375,-7.7109832763671875,1,1,1
promised,The student promised the lawyer to diagnose himself .,The student promised the lawyers to diagnose himself .,The students promised the lawyer to diagnose himself .,-5.315284729003906,-6.265541076660156,-6.394523620605469,1,1,1
promised,The student promised the lawyer to embarrass himself .,The student promised the lawyers to embarrass himself .,The students promised the lawyer to embarrass himself .,-3.6212310791015625,-4.61749267578125,-4.392295837402344,1,0,0
promised,The student promised the lawyer to disguise himself .,The student promised the lawyers to disguise himself .,The students promised the lawyer to disguise himself .,-1.2973175048828125,-3.6580963134765625,-1.4856643676757812,1,0,0
promised,The student promised the artist to make fun of himself .,The student promised the artists to make fun of himself .,The students promised the artist to make fun of himself .,-4.36517333984375,-5.240074157714844,-5.034294128417969,1,0,0
promised,The student promised the artist to examine himself .,The student promised the artists to examine himself .,The students promised the artist to examine himself .,-5.4072418212890625,-6.7265472412109375,-6.045173645019531,1,0,0
promised,The student promised the artist to diagnose himself .,The student promised the artists to diagnose himself .,The students promised the artist to diagnose himself .,-4.980079650878906,-6.090690612792969,-5.5598602294921875,1,0,0
promised,The student promised the artist to embarrass himself .,The student promised the artists to embarrass himself .,The students promised the artist to embarrass himself .,-3.5368270874023438,-4.5457305908203125,-3.8409957885742188,1,0,0
promised,The student promised the artist to disguise himself .,The student promised the artists to disguise himself .,The students promised the artist to disguise himself .,-1.5184402465820312,-3.9413070678710938,-1.7189102172851562,1,0,0
promised,The student promised the child to make fun of himself .,The student promised the children to make fun of himself .,The students promised the child to make fun of himself .,-3.424285888671875,-5.0992584228515625,-4.121376037597656,1,0,0
promised,The student promised the child to examine himself .,The student promised the children to examine himself .,The students promised the child to examine himself .,-4.0452728271484375,-6.2295074462890625,-4.530693054199219,1,0,0
promised,The student promised the child to diagnose himself .,The student promised the children to diagnose himself .,The students promised the child to diagnose himself .,-4.148719787597656,-6.062103271484375,-4.307098388671875,1,0,0
promised,The student promised the child to embarrass himself .,The student promised the children to embarrass himself .,The students promised the child to embarrass himself .,-2.887725830078125,-4.8734283447265625,-3.0654373168945312,1,0,0
promised,The student promised the child to disguise himself .,The student promised the children to disguise himself .,The students promised the child to disguise himself .,-1.1222152709960938,-3.7480087280273438,-1.2042083740234375,1,0,0
guaranteed,The student guaranteed the professor to make fun of himself .,The student guaranteed the professors to make fun of himself .,The students guaranteed the professor to make fun of himself .,-5.028411865234375,-6.1561431884765625,-5.508567810058594,1,0,0
guaranteed,The student guaranteed the professor to examine himself .,The student guaranteed the professors to examine himself .,The students guaranteed the professor to examine himself .,-5.639007568359375,-6.83758544921875,-6.5362396240234375,1,0,0
guaranteed,The student guaranteed the professor to diagnose himself .,The student guaranteed the professors to diagnose himself .,The students guaranteed the professor to diagnose himself .,-4.8691558837890625,-5.730415344238281,-5.409645080566406,1,0,0
guaranteed,The student guaranteed the professor to embarrass himself .,The student guaranteed the professors to embarrass himself .,The students guaranteed the professor to embarrass himself .,-3.1698226928710938,-4.649192810058594,-3.4298095703125,1,0,0
guaranteed,The student guaranteed the professor to disguise himself .,The student guaranteed the professors to disguise himself .,The students guaranteed the professor to disguise himself .,-1.034515380859375,-3.0841445922851562,-1.1953887939453125,1,0,0
guaranteed,The student guaranteed the lawyer to make fun of himself .,The student guaranteed the lawyers to make fun of himself .,The students guaranteed the lawyer to make fun of himself .,-4.9073028564453125,-6.038787841796875,-5.2694244384765625,1,0,0
guaranteed,The student guaranteed the lawyer to examine himself .,The student guaranteed the lawyers to examine himself .,The students guaranteed the lawyer to examine himself .,-6.084259033203125,-7.515899658203125,-6.7231597900390625,1,0,0
guaranteed,The student guaranteed the lawyer to diagnose himself .,The student guaranteed the lawyers to diagnose himself .,The students guaranteed the lawyer to diagnose himself .,-5.378120422363281,-6.289680480957031,-5.865264892578125,1,0,0
guaranteed,The student guaranteed the lawyer to embarrass himself .,The student guaranteed the lawyers to embarrass himself .,The students guaranteed the lawyer to embarrass himself .,-3.0218276977539062,-4.286918640136719,-3.3112411499023438,1,0,0
guaranteed,The student guaranteed the lawyer to disguise himself .,The student guaranteed the lawyers to disguise himself .,The students guaranteed the lawyer to disguise himself .,-0.8378143310546875,-3.0419387817382812,-0.9102554321289062,1,0,0
guaranteed,The student guaranteed the artist to make fun of himself .,The student guaranteed the artists to make fun of himself .,The students guaranteed the artist to make fun of himself .,-4.55682373046875,-5.49908447265625,-4.678260803222656,1,0,0
guaranteed,The student guaranteed the artist to examine himself .,The student guaranteed the artists to examine himself .,The students guaranteed the artist to examine himself .,-5.339836120605469,-6.572357177734375,-5.5842437744140625,1,0,0
guaranteed,The student guaranteed the artist to diagnose himself .,The student guaranteed the artists to diagnose himself .,The students guaranteed the artist to diagnose himself .,-5.0366973876953125,-6.015922546386719,-5.1967315673828125,1,0,0
guaranteed,The student guaranteed the artist to embarrass himself .,The student guaranteed the artists to embarrass himself .,The students guaranteed the artist to embarrass himself .,-3.1947402954101562,-4.259559631347656,-3.2893295288085938,1,0,0
guaranteed,The student guaranteed the artist to disguise himself .,The student guaranteed the artists to disguise himself .,The students guaranteed the artist to disguise himself .,-1.4651031494140625,-3.6383895874023438,-1.5143966674804688,1,0,0
guaranteed,The student guaranteed the child to make fun of himself .,The student guaranteed the children to make fun of himself .,The students guaranteed the child to make fun of himself .,-3.74468994140625,-5.5169525146484375,-4.008758544921875,1,0,0
guaranteed,The student guaranteed the child to examine himself .,The student guaranteed the children to examine himself .,The students guaranteed the child to examine himself .,-4.191627502441406,-6.319366455078125,-4.5549468994140625,1,0,0
guaranteed,The student guaranteed the child to diagnose himself .,The student guaranteed the children to diagnose himself .,The students guaranteed the child to diagnose himself .,-4.4554901123046875,-6.1004638671875,-4.21759033203125,0,0,0
guaranteed,The student guaranteed the child to embarrass himself .,The student guaranteed the children to embarrass himself .,The students guaranteed the child to embarrass himself .,-2.7081527709960938,-4.5897674560546875,-2.590728759765625,0,0,0
guaranteed,The student guaranteed the child to disguise himself .,The student guaranteed the children to disguise himself .,The students guaranteed the child to disguise himself .,-1.00830078125,-3.3600845336914062,-1.1215972900390625,1,0,0
offered,The student offered the professor to make fun of himself .,The student offered the professors to make fun of himself .,The students offered the professor to make fun of himself .,-4.679893493652344,-5.823005676269531,-4.976356506347656,1,0,0
offered,The student offered the professor to examine himself .,The student offered the professors to examine himself .,The students offered the professor to examine himself .,-5.4102783203125,-6.650215148925781,-5.975715637207031,1,0,0
offered,The student offered the professor to diagnose himself .,The student offered the professors to diagnose himself .,The students offered the professor to diagnose himself .,-4.6191253662109375,-5.729972839355469,-5.0940399169921875,1,0,0
offered,The student offered the professor to embarrass himself .,The student offered the professors to embarrass himself .,The students offered the professor to embarrass himself .,-3.2598648071289062,-4.821693420410156,-3.1078948974609375,0,0,0
offered,The student offered the professor to disguise himself .,The student offered the professors to disguise himself .,The students offered the professor to disguise himself .,-0.969970703125,-3.029285430908203,-1.0718040466308594,1,0,0
offered,The student offered the lawyer to make fun of himself .,The student offered the lawyers to make fun of himself .,The students offered the lawyer to make fun of himself .,-4.933067321777344,-5.874114990234375,-5.5308990478515625,1,0,0
offered,The student offered the lawyer to examine himself .,The student offered the lawyers to examine himself .,The students offered the lawyer to examine himself .,-5.909156799316406,-7.17742919921875,-6.5348968505859375,1,0,0
offered,The student offered the lawyer to diagnose himself .,The student offered the lawyers to diagnose himself .,The students offered the lawyer to diagnose himself .,-5.136833190917969,-6.314971923828125,-5.7118072509765625,1,0,0
offered,The student offered the lawyer to embarrass himself .,The student offered the lawyers to embarrass himself .,The students offered the lawyer to embarrass himself .,-3.6193618774414062,-4.682655334472656,-3.8931808471679688,1,0,0
offered,The student offered the lawyer to disguise himself .,The student offered the lawyers to disguise himself .,The students offered the lawyer to disguise himself .,-1.1305084228515625,-3.0071678161621094,-1.2533912658691406,1,0,0
offered,The student offered the artist to make fun of himself .,The student offered the artists to make fun of himself .,The students offered the artist to make fun of himself .,-4.590141296386719,-5.7202606201171875,-4.9572601318359375,1,0,0
offered,The student offered the artist to examine himself .,The student offered the artists to examine himself .,The students offered the artist to examine himself .,-5.341819763183594,-7.0021209716796875,-5.904731750488281,1,0,0
offered,The student offered the artist to diagnose himself .,The student offered the artists to diagnose himself .,The students offered the artist to diagnose himself .,-4.893341064453125,-6.32916259765625,-5.3536376953125,1,0,0
offered,The student offered the artist to embarrass himself .,The student offered the artists to embarrass himself .,The students offered the artist to embarrass himself .,-3.4562301635742188,-4.7641448974609375,-3.380828857421875,0,0,0
offered,The student offered the artist to disguise himself .,The student offered the artists to disguise himself .,The students offered the artist to disguise himself .,-1.2424240112304688,-3.4629287719726562,-1.4124794006347656,1,0,0
offered,The student offered the child to make fun of himself .,The student offered the children to make fun of himself .,The students offered the child to make fun of himself .,-4.3327178955078125,-5.562385559082031,-4.838615417480469,1,0,0
offered,The student offered the child to examine himself .,The student offered the children to examine himself .,The students offered the child to examine himself .,-4.511009216308594,-6.2586212158203125,-5.1204681396484375,1,0,0
offered,The student offered the child to diagnose himself .,The student offered the children to diagnose himself .,The students offered the child to diagnose himself .,-4.5629425048828125,-6.384918212890625,-4.830940246582031,1,0,0
offered,The student offered the child to embarrass himself .,The student offered the children to embarrass himself .,The students offered the child to embarrass himself .,-3.3145523071289062,-4.90570068359375,-3.3311996459960938,1,0,0
offered,The student offered the child to disguise himself .,The student offered the children to disguise himself .,The students offered the child to disguise himself .,-1.0930747985839844,-3.105915069580078,-1.39691162109375,1,0,0
promised,The child promised the professor to make fun of himself .,The child promised the professors to make fun of himself .,The children promised the professor to make fun of himself .,-4.745735168457031,-5.977043151855469,-5.587677001953125,1,0,0
promised,The child promised the professor to examine himself .,The child promised the professors to examine himself .,The children promised the professor to examine himself .,-5.705902099609375,-6.751960754394531,-6.9231109619140625,1,1,1
promised,The child promised the professor to diagnose himself .,The child promised the professors to diagnose himself .,The children promised the professor to diagnose himself .,-4.8602294921875,-5.722694396972656,-5.859580993652344,1,1,1
promised,The child promised the professor to embarrass himself .,The child promised the professors to embarrass himself .,The children promised the professor to embarrass himself .,-3.6344146728515625,-4.881324768066406,-4.1446380615234375,1,0,0
promised,The child promised the professor to disguise himself .,The child promised the professors to disguise himself .,The children promised the professor to disguise himself .,-1.2514190673828125,-3.416748046875,-1.428314208984375,1,0,0
promised,The child promised the lawyer to make fun of himself .,The child promised the lawyers to make fun of himself .,The children promised the lawyer to make fun of himself .,-4.962364196777344,-5.886207580566406,-5.941925048828125,1,1,1
promised,The child promised the lawyer to examine himself .,The child promised the lawyers to examine himself .,The children promised the lawyer to examine himself .,-6.259300231933594,-7.441253662109375,-7.5089569091796875,1,1,1
promised,The child promised the lawyer to diagnose himself .,The child promised the lawyers to diagnose himself .,The children promised the lawyer to diagnose himself .,-5.240447998046875,-6.139564514160156,-6.428009033203125,1,1,1
promised,The child promised the lawyer to embarrass himself .,The child promised the lawyers to embarrass himself .,The children promised the lawyer to embarrass himself .,-3.9324111938476562,-4.879508972167969,-4.513099670410156,1,0,0
promised,The child promised the lawyer to disguise himself .,The child promised the lawyers to disguise himself .,The children promised the lawyer to disguise himself .,-1.4842376708984375,-3.7614364624023438,-1.6613540649414062,1,0,0
promised,The child promised the artist to make fun of himself .,The child promised the artists to make fun of himself .,The children promised the artist to make fun of himself .,-4.640296936035156,-5.572593688964844,-5.589057922363281,1,1,1
promised,The child promised the artist to examine himself .,The child promised the artists to examine himself .,The children promised the artist to examine himself .,-5.582763671875,-6.552360534667969,-6.681007385253906,1,1,1
promised,The child promised the artist to diagnose himself .,The child promised the artists to diagnose himself .,The children promised the artist to diagnose himself .,-4.9584503173828125,-5.779518127441406,-5.9608154296875,1,1,1
promised,The child promised the artist to embarrass himself .,The child promised the artists to embarrass himself .,The children promised the artist to embarrass himself .,-3.9799041748046875,-4.870445251464844,-4.350685119628906,1,0,0
promised,The child promised the artist to disguise himself .,The child promised the artists to disguise himself .,The children promised the artist to disguise himself .,-1.70330810546875,-3.7781982421875,-2.1015853881835938,1,0,0
promised,The child promised the student to make fun of himself .,The child promised the students to make fun of himself .,The children promised the student to make fun of himself .,-4.0115509033203125,-5.468757629394531,-4.577980041503906,1,0,0
promised,The child promised the student to examine himself .,The child promised the students to examine himself .,The children promised the student to examine himself .,-4.12420654296875,-6.1431427001953125,-4.641731262207031,1,0,0
promised,The child promised the student to diagnose himself .,The child promised the students to diagnose himself .,The children promised the student to diagnose himself .,-4.223480224609375,-5.6631317138671875,-4.6904144287109375,1,0,0
promised,The child promised the student to embarrass himself .,The child promised the students to embarrass himself .,The children promised the student to embarrass himself .,-3.2578964233398438,-4.9383392333984375,-3.3035812377929688,1,0,0
promised,The child promised the student to disguise himself .,The child promised the students to disguise himself .,The children promised the student to disguise himself .,-1.0998687744140625,-3.7135772705078125,-1.3073043823242188,1,0,0
guaranteed,The child guaranteed the professor to make fun of himself .,The child guaranteed the professors to make fun of himself .,The children guaranteed the professor to make fun of himself .,-4.9256744384765625,-6.2275543212890625,-5.204719543457031,1,0,0
guaranteed,The child guaranteed the professor to examine himself .,The child guaranteed the professors to examine himself .,The children guaranteed the professor to examine himself .,-5.8145904541015625,-6.94024658203125,-6.562278747558594,1,0,0
guaranteed,The child guaranteed the professor to diagnose himself .,The child guaranteed the professors to diagnose himself .,The children guaranteed the professor to diagnose himself .,-4.936058044433594,-5.823631286621094,-5.530387878417969,1,0,0
guaranteed,The child guaranteed the professor to embarrass himself .,The child guaranteed the professors to embarrass himself .,The children guaranteed the professor to embarrass himself .,-3.0222702026367188,-4.450950622558594,-3.1045455932617188,1,0,0
guaranteed,The child guaranteed the professor to disguise himself .,The child guaranteed the professors to disguise himself .,The children guaranteed the professor to disguise himself .,-1.1748123168945312,-3.148101806640625,-1.2370529174804688,1,0,0
guaranteed,The child guaranteed the lawyer to make fun of himself .,The child guaranteed the lawyers to make fun of himself .,The children guaranteed the lawyer to make fun of himself .,-4.887565612792969,-6.204093933105469,-5.1346282958984375,1,0,0
guaranteed,The child guaranteed the lawyer to examine himself .,The child guaranteed the lawyers to examine himself .,The children guaranteed the lawyer to examine himself .,-6.604728698730469,-7.875518798828125,-7.245964050292969,1,0,0
guaranteed,The child guaranteed the lawyer to diagnose himself .,The child guaranteed the lawyers to diagnose himself .,The children guaranteed the lawyer to diagnose himself .,-5.67694091796875,-6.570426940917969,-6.247489929199219,1,0,0
guaranteed,The child guaranteed the lawyer to embarrass himself .,The child guaranteed the lawyers to embarrass himself .,The children guaranteed the lawyer to embarrass himself .,-3.0039749145507812,-4.2812347412109375,-3.0894622802734375,1,0,0
guaranteed,The child guaranteed the lawyer to disguise himself .,The child guaranteed the lawyers to disguise himself .,The children guaranteed the lawyer to disguise himself .,-1.1806716918945312,-3.4858627319335938,-1.1402969360351562,0,0,0
guaranteed,The child guaranteed the artist to make fun of himself .,The child guaranteed the artists to make fun of himself .,The children guaranteed the artist to make fun of himself .,-4.666206359863281,-5.703704833984375,-4.869438171386719,1,0,0
guaranteed,The child guaranteed the artist to examine himself .,The child guaranteed the artists to examine himself .,The children guaranteed the artist to examine himself .,-5.6833953857421875,-6.7933197021484375,-6.095924377441406,1,0,0
guaranteed,The child guaranteed the artist to diagnose himself .,The child guaranteed the artists to diagnose himself .,The children guaranteed the artist to diagnose himself .,-5.122901916503906,-5.976837158203125,-5.565643310546875,1,0,0
guaranteed,The child guaranteed the artist to embarrass himself .,The child guaranteed the artists to embarrass himself .,The children guaranteed the artist to embarrass himself .,-3.282958984375,-4.314689636230469,-3.2608184814453125,0,0,0
guaranteed,The child guaranteed the artist to disguise himself .,The child guaranteed the artists to disguise himself .,The children guaranteed the artist to disguise himself .,-1.7503890991210938,-3.7591705322265625,-1.7666091918945312,1,0,0
guaranteed,The child guaranteed the student to make fun of himself .,The child guaranteed the students to make fun of himself .,The children guaranteed the student to make fun of himself .,-3.9277572631835938,-5.660255432128906,-4.2098846435546875,1,0,0
guaranteed,The child guaranteed the student to examine himself .,The child guaranteed the students to examine himself .,The children guaranteed the student to examine himself .,-4.4291229248046875,-6.536651611328125,-4.916847229003906,1,0,0
guaranteed,The child guaranteed the student to diagnose himself .,The child guaranteed the students to diagnose himself .,The children guaranteed the student to diagnose himself .,-4.471382141113281,-5.941864013671875,-4.5334930419921875,1,0,0
guaranteed,The child guaranteed the student to embarrass himself .,The child guaranteed the students to embarrass himself .,The children guaranteed the student to embarrass himself .,-2.34271240234375,-4.497077941894531,-2.2632980346679688,0,0,0
guaranteed,The child guaranteed the student to disguise himself .,The child guaranteed the students to disguise himself .,The children guaranteed the student to disguise himself .,-1.067230224609375,-3.7642288208007812,-1.227020263671875,1,0,0
offered,The child offered the professor to make fun of himself .,The child offered the professors to make fun of himself .,The children offered the professor to make fun of himself .,-4.617851257324219,-5.9047393798828125,-4.9306488037109375,1,0,0
offered,The child offered the professor to examine himself .,The child offered the professors to examine himself .,The children offered the professor to examine himself .,-5.2989654541015625,-6.7090606689453125,-5.931465148925781,1,0,0
offered,The child offered the professor to diagnose himself .,The child offered the professors to diagnose himself .,The children offered the professor to diagnose himself .,-4.255638122558594,-5.4620819091796875,-4.8538970947265625,1,0,0
offered,The child offered the professor to embarrass himself .,The child offered the professors to embarrass himself .,The children offered the professor to embarrass himself .,-3.2750625610351562,-4.8331298828125,-3.1879196166992188,0,0,0
offered,The child offered the professor to disguise himself .,The child offered the professors to disguise himself .,The children offered the professor to disguise himself .,-0.9249343872070312,-2.8925094604492188,-1.0455474853515625,1,0,0
offered,The child offered the lawyer to make fun of himself .,The child offered the lawyers to make fun of himself .,The children offered the lawyer to make fun of himself .,-4.795814514160156,-5.917778015136719,-5.360755920410156,1,0,0
offered,The child offered the lawyer to examine himself .,The child offered the lawyers to examine himself .,The children offered the lawyer to examine himself .,-5.825080871582031,-7.0839385986328125,-6.389251708984375,1,0,0
offered,The child offered the lawyer to diagnose himself .,The child offered the lawyers to diagnose himself .,The children offered the lawyer to diagnose himself .,-4.852409362792969,-6.081398010253906,-5.535087585449219,1,0,0
offered,The child offered the lawyer to embarrass himself .,The child offered the lawyers to embarrass himself .,The children offered the lawyer to embarrass himself .,-3.628631591796875,-4.786766052246094,-3.7282333374023438,1,0,0
offered,The child offered the lawyer to disguise himself .,The child offered the lawyers to disguise himself .,The children offered the lawyer to disguise himself .,-1.2216567993164062,-3.1103744506835938,-1.3626556396484375,1,0,0
offered,The child offered the artist to make fun of himself .,The child offered the artists to make fun of himself .,The children offered the artist to make fun of himself .,-4.5760040283203125,-5.7789306640625,-5.017204284667969,1,0,0
offered,The child offered the artist to examine himself .,The child offered the artists to examine himself .,The children offered the artist to examine himself .,-5.1182708740234375,-6.642890930175781,-5.886070251464844,1,0,0
offered,The child offered the artist to diagnose himself .,The child offered the artists to diagnose himself .,The children offered the artist to diagnose himself .,-4.522682189941406,-5.7183685302734375,-5.286170959472656,1,0,0
offered,The child offered the artist to embarrass himself .,The child offered the artists to embarrass himself .,The children offered the artist to embarrass himself .,-3.6023635864257812,-4.876434326171875,-3.4383468627929688,0,0,0
offered,The child offered the artist to disguise himself .,The child offered the artists to disguise himself .,The children offered the artist to disguise himself .,-1.3167037963867188,-3.39996337890625,-1.5698928833007812,1,0,0
offered,The child offered the student to make fun of himself .,The child offered the students to make fun of himself .,The children offered the student to make fun of himself .,-4.43914794921875,-5.81005859375,-5.0199432373046875,1,0,0
offered,The child offered the student to examine himself .,The child offered the students to examine himself .,The children offered the student to examine himself .,-4.4279937744140625,-6.22137451171875,-5.0667877197265625,1,0,0
offered,The child offered the student to diagnose himself .,The child offered the students to diagnose himself .,The children offered the student to diagnose himself .,-4.080078125,-5.734710693359375,-4.548942565917969,1,0,0
offered,The child offered the student to embarrass himself .,The child offered the students to embarrass himself .,The children offered the student to embarrass himself .,-3.3531036376953125,-4.949920654296875,-3.3363418579101562,0,0,0
offered,The child offered the student to disguise himself .,The child offered the students to disguise himself .,The children offered the student to disguise himself .,-0.9195442199707031,-3.1961898803710938,-1.25079345703125,1,0,0
